taxon_id,rank,parent_taxon_id,simple_name,alien_type,is_in_taiwan,protected,redlist,iucn,sensitive,groupID,reason,check_column,TC_URL
t0097036,Species,t0019770,Falco columbarius,native,TRUE,II,"",LC,"",t0097036,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097036
t0085666,Subspecies,t0097037,Falco peregrinus calidus,native,TRUE,II,NT,"","",t0097037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085666
t0085667,Subspecies,t0097037,Falco peregrinus ernesti,native,TRUE,II,NT,"","",t0097037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085667
t0085668,Subspecies,t0097037,Falco peregrinus japonensis,native,TRUE,II,NT,"","",t0097037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085668
t0085669,Subspecies,t0097037,Falco peregrinus peregrinator,native,TRUE,II,NT,"","",t0097037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085669
t0097037,Species,t0019770,Falco peregrinus,native,TRUE,II,NT,LC,"",t0097037,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097037
t0085670,Subspecies,t0097038,Falco subbuteo streichi,native,TRUE,II,"","","",t0097038,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085670
t0085671,Subspecies,t0097038,Falco subbuteo subbuteo,native,TRUE,II,"","","",t0097038,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085671
t0097038,Species,t0019770,Falco subbuteo,native,TRUE,II,"",LC,"",t0097038,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097038
t0085672,Subspecies,t0097039,Falco tinnunculus interstinctus,native,TRUE,II,VU,"","",t0097039,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085672
t0085673,Subspecies,t0097039,Falco tinnunculus tinnunculus,native,TRUE,II,VU,"","",t0097039,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085673
t0097039,Species,t0019770,Falco tinnunculus,native,TRUE,II,VU,LC,"",t0097039,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097039
t0029205,Subspecies,t0097050,Ficedula hyperythra innexa,native,TRUE,"",LC,"","",t0097050,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029205
t0097050,Species,t0019818,Ficedula hyperythra,native,TRUE,"",LC,LC,"",t0097050,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097050
t0085680,Subspecies,t0097060,Fregata ariel ariel,native,TRUE,"","","","",t0097060,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085680
t0097060,Species,t0019911,Fregata ariel,native,TRUE,"","",LC,"",t0097060,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097060
t0085681,Subspecies,t0097061,Fregata minor minor,native,TRUE,"","","","",t0097061,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085681
t0097061,Species,t0019911,Fregata minor,native,TRUE,"","",LC,"",t0097061,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097061
t0085683,Subspecies,t0097065,Fulica atra atra,native,TRUE,"",LC,"","",t0097065,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085683
t0097065,Species,t0019926,Fulica atra,native,TRUE,"",LC,LC,"",t0097065,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097065
t0029264,Subspecies,t0097073,Gallinago gallinago gallinago,native,TRUE,"",VU,"","",t0097073,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029264
t0097073,Species,t0019981,Gallinago gallinago,native,TRUE,"",VU,LC,"",t0097073,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097073
t0029265,Subspecies,t0097074,Gallinula chloropus chloropus,native,TRUE,"",LC,"","",t0097074,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029265
t0097074,Species,t0019982,Gallinula chloropus,native,TRUE,"",LC,LC,"",t0097074,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097074
t0029282,Subspecies,t0097085,Garrulax canorus canorus,native,TRUE,II,LC,"","",t0097085,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029282
t0097085,Species,t0020013,Garrulax canorus,native,TRUE,II,LC,LC,"",t0097085,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097085
t0029283,Subspecies,t0097086,Garrulus glandarius taivanus,native,TRUE,"",LC,"","",t0097086,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029283
t0097086,Species,t0020014,Garrulus glandarius,native,TRUE,"",LC,LC,輕度,t0097086,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097086
t0085696,Subspecies,t0097094,Gavia arctica viridigularis,native,TRUE,"","","","",t0097094,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085696
t0097094,Species,t0020040,Gavia arctica,native,TRUE,"","",LC,"",t0097094,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097094
t0085697,Subspecies,t0097096,Gelochelidon nilotica affinis,native,TRUE,"",LC,"","",t0097096,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085697
t0097096,Species,t0020055,Gelochelidon nilotica,native,TRUE,"",LC,LC,"",t0097096,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097096
t0085703,Subspecies,t0097101,Geokichla sibirica davisoni,native,TRUE,"","","","",t0097101,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085703
t0085704,Subspecies,t0097101,Geokichla sibirica sibirica,native,TRUE,"","","","",t0097101,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085704
t0097101,Species,t0020071,Geokichla sibirica,native,TRUE,"","",LC,"",t0097101,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097101
t0085109,Subspecies,t0097112,Taenioptynx brodiei pardalotus,native,TRUE,II,"","","",t0097112,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085109
t0097112,Species,t0093820,Taenioptynx brodiei,native,TRUE,II,NT,LC,"",t0097112,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097112
t0085109,Subspecies,t0097112,Taenioptynx brodiei pardalotus,native,TRUE,II,"","","",t0097112,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085109
t0097112,Species,t0093820,Taenioptynx brodiei,native,TRUE,II,NT,LC,"",t0097112,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097112
t0029400,Subspecies,t0097177,Graphium mullah chungianus,native,TRUE,"",NT,"","",t0097177,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0029400
t0084806,Subspecies,t0097177,Graphium mullah mullah,native,TRUE,"","","","",t0097177,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084806
t0097177,Species,t0020278,Graphium mullah,native,TRUE,"",NT,"","",t0097177,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097177
t0084807,Subspecies,t0097178,Graphium sarpedon connectens,native,TRUE,"",LC,"","",t0097178,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084807
t0097178,Species,t0020278,Graphium sarpedon,native,TRUE,"",LC,LC,"",t0097178,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097178
t0101081,Subspecies,t0097178,Graphium sarpedon sarpedon,native,TRUE,"","","","",t0097178,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101081
t0084807,Subspecies,t0097178,Graphium sarpedon connectens,native,TRUE,"",LC,"","",t0097178,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0084807
t0097178,Species,t0020278,Graphium sarpedon,native,TRUE,"",LC,LC,"",t0097178,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097178
t0101081,Subspecies,t0097178,Graphium sarpedon sarpedon,native,TRUE,"","","","",t0097178,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0101081
t0029478,Subspecies,t0097200,Haematopus ostralegus osculans,native,TRUE,"",NT,"","",t0097200,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029478
t0097200,Species,t0020361,Haematopus ostralegus,native,TRUE,"",NT,NT,"",t0097200,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097200
t0085726,Subspecies,t0097201,Halcyon coromanda bangsi,native,TRUE,"",LC,"","",t0097201,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085726
t0085727,Subspecies,t0097201,Halcyon coromanda major,native,TRUE,"",LC,"","",t0097201,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085727
t0097201,Species,t0020370,Halcyon coromanda,native,TRUE,"",LC,LC,"",t0097201,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097201
t0029481,Subspecies,t0097202,Halcyon smyrnensis fokiensis,native,TRUE,"",NT,"","",t0097202,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029481
t0097202,Species,t0020370,Halcyon smyrnensis,native,TRUE,"",NT,LC,"",t0097202,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097202
t0097204,Species,t0020373,Haliastur indus,native,TRUE,II,"",LC,"",t0097204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097204
t0105410,Subspecies,t0097204,Haliastur indus indus,native,TRUE,II,"","","",t0097204,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0105410
t0029553,Subspecies,t0097220,Hebomoia glaucippe glaucippe,native,TRUE,"","","","",t0097220,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0029553
t0084814,Subspecies,t0097220,Hebomoia glaucippe formosana,native,TRUE,"",LC,"","",t0097220,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084814
t0097220,Species,t0020476,Hebomoia glaucippe,"",TRUE,"",LC,"","",t0097220,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097220
t0085732,Subspecies,t0097226,Heliocypha perforata perforata,native,TRUE,"","","","",t0097226,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085732
t0097226,Species,t0020509,Heliocypha perforata,native,TRUE,"","",LC,"",t0097226,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097226
t0084551,Subspecies,t0097227,Heliophorus ila chinensis,native,TRUE,"","","","",t0097227,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084551
t0084816,Subspecies,t0097227,Heliophorus ila matsumurae,native,TRUE,"",LC,"","",t0097227,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084816
t0097227,Species,t0020515,Heliophorus ila,native,TRUE,"",LC,"","",t0097227,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097227
t0085139,Subspecies,t0097239,Helopsaltes ochotensis ochotensis,native,TRUE,"",LC,"","",t0097239,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085139
t0085140,Subspecies,t0097239,Helopsaltes ochotensis subcerthiola,native,TRUE,"",LC,"","",t0097239,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085140
t0097239,Species,t0092531,Helopsaltes ochotensis,native,TRUE,"",LC,LC,"",t0097239,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097239
t0085734,Subspecies,t0097241,Hemicordulia mindana nipponica,native,TRUE,"","","","",t0097241,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085734
t0097241,Species,t0020537,Hemicordulia mindana,native,TRUE,"","",LC,"",t0097241,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097241
t0085746,Subspecies,t0097251,Hemixos castanonotus canipennis,native,TRUE,"","","","",t0097251,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085746
t0097251,Species,t0020584,Hemixos castanonotus,native,TRUE,"","",LC,"",t0097251,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097251
t0085747,Subspecies,t0097258,Urva urva formosana,native,TRUE,III,LC,"","",t0097258,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085747
t0097258,Species,t0105764,Urva urva,native,TRUE,III,LC,LC,輕度,t0097258,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097258
t0029650,Subspecies,t0097262,Hestina assimilis assimilis,native,TRUE,"","","","",t0097262,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0029650
t0029651,Subspecies,t0097262,Hestina assimilis formosana,native,TRUE,"",LC,"","",t0097262,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0029651
t0097262,Species,t0020629,Hestina assimilis,native,TRUE,"",LC,"","",t0097262,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097262
t0085749,Subspecies,t0097272,Hipposideros armiger terasensis,native,TRUE,"",LC,"","",t0097272,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085749
t0097272,Species,t0020737,Hipposideros armiger,native,TRUE,"",LC,LC,重度,t0097272,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097272
t0085750,Subspecies,t0097274,Hirundapus caudacutus caudacutus,native,TRUE,"",LC,"","",t0097274,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085750
t0097274,Species,t0020756,Hirundapus caudacutus,native,TRUE,"",LC,LC,"",t0097274,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097274
t0085751,Subspecies,t0097275,Hirundapus cochinchinensis formosanus,native,TRUE,"",LC,"","",t0097275,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085751
t0097275,Species,t0020756,Hirundapus cochinchinensis,native,TRUE,"",LC,LC,"",t0097275,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097275
t0085752,Subspecies,t0097276,Hirundo rustica gutturalis,native,TRUE,"",LC,"","",t0097276,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085752
t0085753,Subspecies,t0097276,Hirundo rustica mandschurica,native,TRUE,"",LC,"","",t0097276,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085753
t0085754,Subspecies,t0097276,Hirundo rustica tytleri,native,TRUE,"",LC,"","",t0097276,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085754
t0097276,Species,t0020758,Hirundo rustica,native,TRUE,"",LC,LC,"",t0097276,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097276
t0085755,Subspecies,t0097277,Hirundo tahitica javanica,native,TRUE,"",NT,"","",t0097277,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085755
t0085756,Subspecies,t0097277,Hirundo tahitica namiyei,native,TRUE,"",NT,"","",t0097277,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085756
t0097277,Species,t0020758,Hirundo tahitica,native,TRUE,"",NT,LC,"",t0097277,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097277
t0029749,Subspecies,t0097303,Horornis acanthizoides concolor,native,TRUE,"",NT,"","",t0097303,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029749
t0097303,Species,t0020862,Horornis acanthizoides,native,TRUE,"",NT,LC,"",t0097303,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097303
t0085764,Subspecies,t0097304,Horornis canturians borealis,native,TRUE,"",LC,"","",t0097304,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085764
t0097304,Species,t0020862,Horornis canturians,native,TRUE,"",LC,LC,"",t0097304,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097304
t0105575,Subspecies,t0097304,Horornis canturians canturians,native,TRUE,"",LC,"","",t0097304,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0105575
t0085766,Subspecies,t0097305,Horornis diphone cantans,native,TRUE,"",LC,"","",t0097305,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085766
t0085767,Subspecies,t0097305,Horornis diphone viridis,native,TRUE,"",LC,"","",t0097305,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085767
t0097305,Species,t0020862,Horornis diphone,native,TRUE,"",LC,LC,"",t0097305,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097305
t0085768,Subspecies,t0097306,Horornis fortipes davidianus,native,TRUE,"",LC,"","",t0097306,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085768
t0097306,Species,t0020862,Horornis fortipes,native,TRUE,"",LC,LC,"",t0097306,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097306
t0101095,Subspecies,t0097306,Horornis fortipes robustipes,native,TRUE,"",LC,"","",t0097306,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0101095
t0085142,Subspecies,t0097319,Hydrobates leucorhous leucorhous,native,TRUE,"",,"","",t0097319,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085142
t0097319,Species,t0092613,Hydrobates leucorhous,native,TRUE,"",,VU,"",t0097319,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097319
t0029822,Subspecies,t0097342,Hypolimnas bolina iacintha,native,TRUE,"","","","",t0097342,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0029822
t0084553,Subspecies,t0097342,Hypolimnas bolina kezia,native,TRUE,"",LC,"","",t0097342,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084553
t0097342,Species,t0020996,Hypolimnas bolina,native,TRUE,"",LC,"","",t0097342,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097342
t0101085,Subspecies,t0097342,Hypolimnas bolina philippensis,native,TRUE,"","","","",t0097342,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0101085
t0029835,Subspecies,t0097347,Hypothymis azurea oberholseri,native,TRUE,"",LC,"","",t0097347,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029835
t0085777,Subspecies,t0097347,Hypothymis azurea styani,native,TRUE,"",LC,"","",t0097347,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085777
t0097347,Species,t0021018,Hypothymis azurea,native,TRUE,"",LC,LC,"",t0097347,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097347
t0085778,Subspecies,t0097351,Hypsipetes amaurotis amaurotis,native,TRUE,"",LC,"","",t0097351,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0085778
t0097351,Species,t0021028,Hypsipetes amaurotis,native,TRUE,"",LC,LC,"",t0097351,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097351
t0104373,Subspecies,t0097351,Hypsipetes amaurotis harterti,native,TRUE,"",LC,"","",t0097351,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0104373
t0123707,Subspecies,t0097351,Microscelis amaurotis harterti,"",TRUE,"","","","",t0097351,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0123707
t0085778,Subspecies,t0097351,Hypsipetes amaurotis amaurotis,native,TRUE,"",LC,"","",t0097351,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085778
t0097351,Species,t0021028,Hypsipetes amaurotis,native,TRUE,"",LC,LC,"",t0097351,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097351
t0104373,Subspecies,t0097351,Hypsipetes amaurotis harterti,native,TRUE,"",LC,"","",t0097351,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0104373
t0123707,Subspecies,t0097351,Microscelis amaurotis harterti,"",TRUE,"","","","",t0097351,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0123707
t0085779,Subspecies,t0097352,Hypsipetes leucocephalus leucocephalus,native,TRUE,"",LC,"","",t0097352,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085779
t0085780,Subspecies,t0097352,Hypsipetes leucocephalus nigerrimus,native,TRUE,"",LC,LC,"",t0097352,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085780
t0097352,Species,t0021028,Hypsipetes leucocephalus,native,TRUE,"",LC,LC,"",t0097352,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097352
t0029856,Subspecies,t0097358,Ictinaetus malaiensis malaiensis,native,TRUE,II,NT,"","",t0097358,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029856
t0097358,Species,t0021065,Ictinaetus malaiensis,native,TRUE,II,NT,LC,輕度,t0097358,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097358
t0084828,Subspecies,t0097359,Idea leuconoe clara,native,TRUE,"",LC,"","",t0097359,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084828
t0084829,Subspecies,t0097359,Idea leuconoe kwashotoensis,native,TRUE,"","","","",t0097359,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0084829
t0097359,Species,t0021068,Idea leuconoe,native,TRUE,"",LC,"","",t0097359,國內紅皮書不同,redlist,https://taicol.tw/zh-hant/taxon/t0097359
t0029907,Subspecies,t0097380,Bombycilla garrulus centralasiae,native,TRUE,"","","","",t0097380,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029907
t0097380,Species,t0010949,Bombycilla garrulus,native,TRUE,"","",LC,"",t0097380,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097380
t0029921,Subspecies,t0097387,Botaurus stellaris stellaris,native,TRUE,"","","","",t0097387,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0029921
t0097387,Species,t0010980,Botaurus stellaris,native,TRUE,"","",LC,"",t0097387,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097387
t0085342,Subspecies,t0097396,Brachydiplax chalybea flavovittata,native,TRUE,"","","","",t0097396,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085342
t0097396,Species,t0011010,Brachydiplax chalybea,native,TRUE,"","",LC,"",t0097396,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097396
t0085343,Subspecies,t0097400,Brachypteryx leucophris carolinae,native,TRUE,"","","","",t0097400,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0085343
t0097400,Species,t0009159,Brachypteryx leucophris,native,TRUE,"","",LC,"",t0097400,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097400
t0097404,Species,t0011049,Branta bernicla,native,TRUE,"","",LC,"",t0097404,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0097404
t0103441,Subspecies,t0097404,Branta bernicla nigricans,native,TRUE,"","","","",t0097404,IUCN紅皮書不同,iucn,https://taicol.tw/zh-hant/taxon/t0103441
