taxonUUID,taxonRank,parentUUID,simplifiedScientificName,kingdom,class,number_of_occurrence,TT_URL
35385eb5-6604-4c2f-bce8-ae8de3267fe0,genus,9d94f30d-5071-43b5-8590-f8fab1b51a7f,Alloplectus,Plantae,Spermatopsida,3,https://taxatree.tbn.org.tw/taxa/35385eb5-6604-4c2f-bce8-ae8de3267fe0
eb69ab85-d8ab-4c36-85b4-3bdc54ef5160,genus,9d94f30d-5071-43b5-8590-f8fab1b51a7f,Gesneria,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/eb69ab85-d8ab-4c36-85b4-3bdc54ef5160
d1f3c742-1a5e-4006-9965-58907dfe1145,genus,9d94f30d-5071-43b5-8590-f8fab1b51a7f,Gloxinia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d1f3c742-1a5e-4006-9965-58907dfe1145
1a4f61f3-92bd-4649-8ee6-1bd74232f411,genus,9d94f30d-5071-43b5-8590-f8fab1b51a7f,Boea,Plantae,Spermatopsida,17,https://taxatree.tbn.org.tw/taxa/1a4f61f3-92bd-4649-8ee6-1bd74232f411
13048f2a-c400-455a-9518-cc2846e2da87,genus,604337c2-79db-4b4a-bf48-176ca9feb5bf,Gratiola,Plantae,Spermatopsida,2,https://taxatree.tbn.org.tw/taxa/13048f2a-c400-455a-9518-cc2846e2da87
a54e7ee6-8e05-4850-99b2-45d56b9b6fc0,genus,604337c2-79db-4b4a-bf48-176ca9feb5bf,Chelone,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a54e7ee6-8e05-4850-99b2-45d56b9b6fc0
1c1235eb-3615-4f45-8d67-5442f5e89e56,genus,604337c2-79db-4b4a-bf48-176ca9feb5bf,Collinsia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1c1235eb-3615-4f45-8d67-5442f5e89e56
d12d4202-791b-4610-9967-884ca339ded3,genus,604337c2-79db-4b4a-bf48-176ca9feb5bf,Hippuris,Plantae,Spermatopsida,2,https://taxatree.tbn.org.tw/taxa/d12d4202-791b-4610-9967-884ca339ded3
01949b5d-6703-4f81-887a-db69a911a40f,genus,604337c2-79db-4b4a-bf48-176ca9feb5bf,Maurandya,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/01949b5d-6703-4f81-887a-db69a911a40f
ae50c4ee-5f80-40de-b166-855e87ff6a09,genus,06004d6f-6687-464b-b876-1ffec05b4495,Verbascum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ae50c4ee-5f80-40de-b166-855e87ff6a09
b10f0e34-ffc7-4f95-964d-6d492bae73d0,genus,06004d6f-6687-464b-b876-1ffec05b4495,Eremophila,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b10f0e34-ffc7-4f95-964d-6d492bae73d0
757b4f95-2ade-4b5c-bcce-be4be02f4447,genus,06004d6f-6687-464b-b876-1ffec05b4495,Selago,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/757b4f95-2ade-4b5c-bcce-be4be02f4447
6e2e7c5a-0986-48db-94f9-2f5c7eb91b75,genus,06004d6f-6687-464b-b876-1ffec05b4495,Manulea,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6e2e7c5a-0986-48db-94f9-2f5c7eb91b75
ff7ab80c-a2fe-4134-ba76-ab38639ab3a3,genus,06004d6f-6687-464b-b876-1ffec05b4495,Nemesia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ff7ab80c-a2fe-4134-ba76-ab38639ab3a3
70db8cdd-3d96-49dd-be5f-ad4002f1b38f,genus,06004d6f-6687-464b-b876-1ffec05b4495,Sutera,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/70db8cdd-3d96-49dd-be5f-ad4002f1b38f
06383640-8dac-4d82-8aa8-0451ccfc67f8,genus,06004d6f-6687-464b-b876-1ffec05b4495,Leucophyllum,Plantae,Spermatopsida,23,https://taxatree.tbn.org.tw/taxa/06383640-8dac-4d82-8aa8-0451ccfc67f8
7580725d-d2bc-4048-8369-e7b21c2e3a2f,genus,06004d6f-6687-464b-b876-1ffec05b4495,Bontia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7580725d-d2bc-4048-8369-e7b21c2e3a2f
848f094e-bb32-4b0a-a8dd-91b5404e7334,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Anisacanthus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/848f094e-bb32-4b0a-a8dd-91b5404e7334
01125dbc-643a-41da-b160-a641c940abe7,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Carlowrightia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/01125dbc-643a-41da-b160-a641c940abe7
d14c3e96-1e9d-46db-81d2-f7d992b67836,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Dyschoriste,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d14c3e96-1e9d-46db-81d2-f7d992b67836
dc51244a-4879-406a-9f48-b64e5ccaabaf,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Elytraria,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/dc51244a-4879-406a-9f48-b64e5ccaabaf
b6976f94-de45-4f81-ba41-8dada371aa4f,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Siphonoglossa,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b6976f94-de45-4f81-ba41-8dada371aa4f
cb5ee725-7a76-4d68-b92a-129fa1dafcc2,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Stenandrium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cb5ee725-7a76-4d68-b92a-129fa1dafcc2
bf0bfd9b-cfb2-465f-94ca-cf549db47f0e,genus,b6c1e049-e9e0-4af4-af3f-71804fe2e869,Eranthemum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/bf0bfd9b-cfb2-465f-94ca-cf549db47f0e
5e4de1b3-67e2-4145-90e1-a165a5e4fad1,genus,ef67e34d-d9db-4267-ad69-8099c73addfa,Adenocalymma,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5e4de1b3-67e2-4145-90e1-a165a5e4fad1
772e40fe-60e7-4ea2-9b09-0d854a2ca3c2,genus,ef67e34d-d9db-4267-ad69-8099c73addfa,Arrabidaea,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/772e40fe-60e7-4ea2-9b09-0d854a2ca3c2
c229eff3-fcff-4668-90f8-ff1eb0f6f466,genus,ef67e34d-d9db-4267-ad69-8099c73addfa,Pithecoctenium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c229eff3-fcff-4668-90f8-ff1eb0f6f466
64c6b191-4f34-4709-bf64-813b35ab1163,genus,ef67e34d-d9db-4267-ad69-8099c73addfa,Chilopsis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/64c6b191-4f34-4709-bf64-813b35ab1163
6312218c-d624-4439-9f26-eeebd16fd6f0,genus,ef67e34d-d9db-4267-ad69-8099c73addfa,Podranea,Plantae,Spermatopsida,6,https://taxatree.tbn.org.tw/taxa/6312218c-d624-4439-9f26-eeebd16fd6f0
9599f634-e234-4a98-8757-168987384ca4,genus,143d4e63-56c2-4fa5-954f-108bd30be0f9,Pinguicula,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/9599f634-e234-4a98-8757-168987384ca4
ff60dc4e-c46b-44b5-9849-40a0638b1916,genus,779cbcf9-dbf5-42f8-be6d-a841140cbc5c,Lippia,Plantae,Spermatopsida,72,https://taxatree.tbn.org.tw/taxa/ff60dc4e-c46b-44b5-9849-40a0638b1916
f32accc4-dd66-4e53-befc-f1edc9a4dcee,genus,779cbcf9-dbf5-42f8-be6d-a841140cbc5c,Citharexylum,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/f32accc4-dd66-4e53-befc-f1edc9a4dcee
8d8c7699-3851-47fe-9ff4-74013bb5da94,genus,779cbcf9-dbf5-42f8-be6d-a841140cbc5c,Glandularia,Plantae,Spermatopsida,2,https://taxatree.tbn.org.tw/taxa/8d8c7699-3851-47fe-9ff4-74013bb5da94
197a6989-18f2-4299-972b-b1d8fc513487,genus,779cbcf9-dbf5-42f8-be6d-a841140cbc5c,Aloysia,Plantae,Spermatopsida,4,https://taxatree.tbn.org.tw/taxa/197a6989-18f2-4299-972b-b1d8fc513487
9bdc2981-3415-4581-86d7-4d0e76c6c43d,genus,779cbcf9-dbf5-42f8-be6d-a841140cbc5c,Bouchea,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/9bdc2981-3415-4581-86d7-4d0e76c6c43d
1d4b259c-ca48-4080-bf10-460df4ac0ad9,genus,779cbcf9-dbf5-42f8-be6d-a841140cbc5c,Priva,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1d4b259c-ca48-4080-bf10-460df4ac0ad9
606803ef-282b-4c13-8602-714e0dc24e9c,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Thymus,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/606803ef-282b-4c13-8602-714e0dc24e9c
b522ed53-c5db-44c6-b75b-af63d037a862,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Plectranthus,Plantae,Spermatopsida,26,https://taxatree.tbn.org.tw/taxa/b522ed53-c5db-44c6-b75b-af63d037a862
71ffc437-e5dd-4f4e-bbba-4697c3447f89,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Dicerandra,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/71ffc437-e5dd-4f4e-bbba-4697c3447f89
25b076b9-2f7a-4811-ba07-7c02e3e935c4,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Dracocephalum,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/25b076b9-2f7a-4811-ba07-7c02e3e935c4
022d1601-68b4-4cc7-a272-fc0cd7a43e7e,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Hedeoma,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/022d1601-68b4-4cc7-a272-fc0cd7a43e7e
5b093d5e-5596-4eeb-a5d7-a0c1451f991c,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Hyssopus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5b093d5e-5596-4eeb-a5d7-a0c1451f991c
d59910bf-6dc5-48e0-9a1e-f43d78e981d9,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Marrubium,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/d59910bf-6dc5-48e0-9a1e-f43d78e981d9
8355cb27-d110-425c-8c4e-d74d30a4dea7,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Monarda,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8355cb27-d110-425c-8c4e-d74d30a4dea7
f84f4632-9d26-4116-97fa-58c46d2c35c3,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Piloblephis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f84f4632-9d26-4116-97fa-58c46d2c35c3
719e8c4d-4bc7-424f-b9d8-187ad9b9c28f,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Pycnanthemum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/719e8c4d-4bc7-424f-b9d8-187ad9b9c28f
3ee8a5e5-5576-440c-9540-e9360333b6cb,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Pycnostachys,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3ee8a5e5-5576-440c-9540-e9360333b6cb
bfd3b96d-2f3a-4ac2-940b-8b4121909244,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Satureja,Plantae,Spermatopsida,29,https://taxatree.tbn.org.tw/taxa/bfd3b96d-2f3a-4ac2-940b-8b4121909244
22144057-14f4-4f23-8e0c-229efa8db5b7,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Trichostema,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/22144057-14f4-4f23-8e0c-229efa8db5b7
f7e2d6e4-aa34-4adf-883c-1429b70f6c58,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Holmskioldia,Plantae,Spermatopsida,21,https://taxatree.tbn.org.tw/taxa/f7e2d6e4-aa34-4adf-883c-1429b70f6c58
f5e52f48-7216-477e-9df1-14802b9c6a0d,genus,3cf4290a-3f53-4a14-a416-ababa7919408,Leonotis,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/f5e52f48-7216-477e-9df1-14802b9c6a0d
52a057a8-6c49-42bb-b48c-7fa5fc6bc049,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Castilleja,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/52a057a8-6c49-42bb-b48c-7fa5fc6bc049
c76fe99b-dfa1-4fb2-82f4-7310da790272,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Buchnera,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c76fe99b-dfa1-4fb2-82f4-7310da790272
b8870429-ff17-4a1c-a58b-509f280ab230,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Agalinis,Plantae,Spermatopsida,9,https://taxatree.tbn.org.tw/taxa/b8870429-ff17-4a1c-a58b-509f280ab230
bfc5c9d3-0339-4ba1-a759-e90e94a2bad7,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Harveya,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/bfc5c9d3-0339-4ba1-a759-e90e94a2bad7
1b3b5ead-04b3-4814-be1f-0b9f530b7ce3,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Aureolaria,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1b3b5ead-04b3-4814-be1f-0b9f530b7ce3
5c308145-4f9b-4df1-a94f-28d613a03399,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Conopholis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5c308145-4f9b-4df1-a94f-28d613a03399
13f1dd13-c23b-4275-91c1-ee57792007f5,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Epifagus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/13f1dd13-c23b-4275-91c1-ee57792007f5
3e689ef3-e796-43d6-afce-9cb543fa72a0,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Orthocarpus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3e689ef3-e796-43d6-afce-9cb543fa72a0
8db8ba63-5e1e-43b4-a27a-5ff4aa01f0f3,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Rhinanthus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8db8ba63-5e1e-43b4-a27a-5ff4aa01f0f3
601c50db-1f1a-4ab3-8706-6eac86acbfe3,genus,7dc5b12d-4881-459c-8932-26fa6ef7e638,Seymeria,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/601c50db-1f1a-4ab3-8706-6eac86acbfe3
3e0709c9-e851-4939-9af5-db1301a5cc13,genus,395f352b-8551-4a89-bf02-5b7021115d91,Centropogon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/3e0709c9-e851-4939-9af5-db1301a5cc13
b701a051-78e0-4b88-9fd6-89443b11e0d6,genus,395f352b-8551-4a89-bf02-5b7021115d91,Siphocampylus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/b701a051-78e0-4b88-9fd6-89443b11e0d6
c1305f97-a7b7-43a5-8a3b-e77415e1aefd,genus,395f352b-8551-4a89-bf02-5b7021115d91,Downingia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c1305f97-a7b7-43a5-8a3b-e77415e1aefd
0b79fd93-c03e-4c6f-8718-0385240aff9b,genus,395f352b-8551-4a89-bf02-5b7021115d91,Githopsis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/0b79fd93-c03e-4c6f-8718-0385240aff9b
8c580c20-8801-46ab-8b0b-d0510747d9eb,genus,395f352b-8551-4a89-bf02-5b7021115d91,Heterocodon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8c580c20-8801-46ab-8b0b-d0510747d9eb
9da19e7c-2225-480f-a5ff-38f03fc592b2,genus,395f352b-8551-4a89-bf02-5b7021115d91,Howellia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/9da19e7c-2225-480f-a5ff-38f03fc592b2
e2da65e7-cb23-426c-b56d-71b069e37d5d,genus,395f352b-8551-4a89-bf02-5b7021115d91,Jasione,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/e2da65e7-cb23-426c-b56d-71b069e37d5d
d9d0d13b-5fab-4465-8ea4-0d9b29676d71,genus,395f352b-8551-4a89-bf02-5b7021115d91,Legenere,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/d9d0d13b-5fab-4465-8ea4-0d9b29676d71
1dab7e90-9dd2-4f8d-821a-a6a74cf66fbd,genus,395f352b-8551-4a89-bf02-5b7021115d91,Nemacladus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1dab7e90-9dd2-4f8d-821a-a6a74cf66fbd
8b133a1e-92c4-4085-9fc9-279efccbe835,genus,395f352b-8551-4a89-bf02-5b7021115d91,Parishella,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8b133a1e-92c4-4085-9fc9-279efccbe835
a11b71f2-0a06-4977-8e1c-2a5208b96d06,genus,395f352b-8551-4a89-bf02-5b7021115d91,Porterella,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a11b71f2-0a06-4977-8e1c-2a5208b96d06
18551d36-a128-4a53-a7eb-838166665df6,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Cousinia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/18551d36-a128-4a53-a7eb-838166665df6
a2e405dd-80e5-4ebc-a9ed-d113ad4aafe7,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Baccharis,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/a2e405dd-80e5-4ebc-a9ed-d113ad4aafe7
8b22adb0-7572-44de-a3ed-1d973504ca1a,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Verbesina,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/8b22adb0-7572-44de-a3ed-1d973504ca1a
61d7a3a6-63cb-4b88-a1ac-7e5525e4b42b,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Jurinea,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/61d7a3a6-63cb-4b88-a1ac-7e5525e4b42b
4ff81ef0-69d5-4929-bddd-79bccbc53ca4,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Crepis,Plantae,Spermatopsida,46,https://taxatree.tbn.org.tw/taxa/4ff81ef0-69d5-4929-bddd-79bccbc53ca4
9a1d17a0-54a0-440f-a077-cd015bc5e1f0,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Symphyotrichum,Plantae,Spermatopsida,2,https://taxatree.tbn.org.tw/taxa/9a1d17a0-54a0-440f-a077-cd015bc5e1f0
5853d1f7-64a0-4555-9413-5c17c1681682,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Sericocarpus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/5853d1f7-64a0-4555-9413-5c17c1681682
e486773b-f59e-4939-942d-ce1bed220c29,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Antennaria,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/e486773b-f59e-4939-942d-ce1bed220c29
6f1760d8-8509-47c1-807b-fe9e84034495,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Arnoglossum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/6f1760d8-8509-47c1-807b-fe9e84034495
587a4f4e-1af1-4dc8-9ed2-81a8c3f714d8,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Balduina,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/587a4f4e-1af1-4dc8-9ed2-81a8c3f714d8
f40feb41-0c60-4d52-ac2b-af2935de3093,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Berlandiera,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f40feb41-0c60-4d52-ac2b-af2935de3093
a33a6ab9-172a-4811-af80-e0de252deb6c,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Brickellia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a33a6ab9-172a-4811-af80-e0de252deb6c
a4750ca9-e818-4661-b026-573b3ad04499,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Carphephorus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a4750ca9-e818-4661-b026-573b3ad04499
f7539f94-1bca-45cc-866f-eb118349db80,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Chrysopsis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f7539f94-1bca-45cc-866f-eb118349db80
194970f3-9382-478d-96b6-478a14445fb0,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Croptilon,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/194970f3-9382-478d-96b6-478a14445fb0
8a5d6a05-67a8-4870-9983-61c514598448,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Chaenactis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/8a5d6a05-67a8-4870-9983-61c514598448
59cef687-d8d1-4f98-ac1f-32955f6ceaa2,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Chrysothamnus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/59cef687-d8d1-4f98-ac1f-32955f6ceaa2
c2a95241-27dc-48a8-ae73-d0f6ea8a49d2,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Ericameria,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c2a95241-27dc-48a8-ae73-d0f6ea8a49d2
a3404235-1653-46e6-a984-5794bf683129,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Eriophyllum,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/a3404235-1653-46e6-a984-5794bf683129
c62148e1-44bc-41ff-9130-0ab52feecb61,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Euthamia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/c62148e1-44bc-41ff-9130-0ab52feecb61
de5bd559-1236-48c0-a923-525c4f5f44cb,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Gamochaeta,Plantae,Spermatopsida,12,https://taxatree.tbn.org.tw/taxa/de5bd559-1236-48c0-a923-525c4f5f44cb
19b62f2f-d3e0-4f77-a69d-7ffbfa2378ea,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Haplopappus,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/19b62f2f-d3e0-4f77-a69d-7ffbfa2378ea
7bdd4eb7-9a0c-4503-b391-19f698388849,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Iva,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7bdd4eb7-9a0c-4503-b391-19f698388849
2022152f-de2f-48d6-a78e-397c3bb2dab1,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Krigia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2022152f-de2f-48d6-a78e-397c3bb2dab1
1382da86-6b74-4f0b-a466-ef9b719514b4,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Layia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/1382da86-6b74-4f0b-a466-ef9b719514b4
7cf672fd-976f-4202-9656-014056fe6c1c,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Lessingia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/7cf672fd-976f-4202-9656-014056fe6c1c
f5117045-9952-4200-8945-3e3fb191378b,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Lygodesmia,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/f5117045-9952-4200-8945-3e3fb191378b
81ecaccd-ae55-467e-bdf7-ddc2b17f192b,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Packera,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/81ecaccd-ae55-467e-bdf7-ddc2b17f192b
70aa1ddb-42e1-4779-b8b7-dcc36e528ab7,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Pityopsis,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/70aa1ddb-42e1-4779-b8b7-dcc36e528ab7
05a79f6f-c17c-411e-99a6-010c1720c742,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Prenanthes,Plantae,Spermatopsida,33,https://taxatree.tbn.org.tw/taxa/05a79f6f-c17c-411e-99a6-010c1720c742
2067abbb-6ea6-417c-b371-44201d30df1b,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Silphium,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/2067abbb-6ea6-417c-b371-44201d30df1b
ebf2c8aa-762e-470e-8fd8-930554fb8267,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Pulicaria,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/ebf2c8aa-762e-470e-8fd8-930554fb8267
3df7d90d-02c8-4ecc-904a-3c2b68279894,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Sphagneticola,Plantae,Spermatopsida,170,https://taxatree.tbn.org.tw/taxa/3df7d90d-02c8-4ecc-904a-3c2b68279894
b3b3e8de-1f0a-417c-87d0-7456d67c67b6,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Notoseris,Plantae,Spermatopsida,1,https://taxatree.tbn.org.tw/taxa/b3b3e8de-1f0a-417c-87d0-7456d67c67b6
fa125d4a-0076-4f9a-be27-67ba08a9e6d3,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Gazania,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/fa125d4a-0076-4f9a-be27-67ba08a9e6d3
056fa34f-315a-42df-a1b2-80fb2b927621,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Pseudoconyza,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/056fa34f-315a-42df-a1b2-80fb2b927621
92b428f4-1616-4908-b805-749155b40d82,genus,f50e7746-7c72-4e81-9f6f-68b33de13d71,Lapsana,Plantae,Spermatopsida,13,https://taxatree.tbn.org.tw/taxa/92b428f4-1616-4908-b805-749155b40d82
cbd36be7-880a-45bd-8404-4d67a8b02423,genus,e749f097-667f-4585-a6ee-d5c02bc1a2f6,Adoxa,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/cbd36be7-880a-45bd-8404-4d67a8b02423
558151aa-14d0-4cfc-a122-4d13b3c2a0a2,genus,cc3af2f4-ddea-4b53-8b44-f0756a4135bd,Valerianella,Plantae,Spermatopsida,0,https://taxatree.tbn.org.tw/taxa/558151aa-14d0-4cfc-a122-4d13b3c2a0a2
