TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_rank,TC_kingdom,TC_taxon_status,TC_is_in_taiwan
af6d027c-7658-41c5-9137-b233fd95eaeb,species,Animalia,t0077280,Campiglossa hirayamae,species,Animalia,accepted,TRUE
14f737fd-7f3c-4bd1-b7aa-c47017bb3093,species,Animalia,t0077281,Campiglossa punctata,species,Animalia,accepted,TRUE
b83f7fc1-ae27-4d20-8545-0abbf7c9bd8a,species,Animalia,t0077532,Carpophthoarcidia matsumotoi,species,Animalia,accepted,TRUE
881f9d1d-e140-414e-9481-0c48372146e6,species,Animalia,t0030184,Carpophthorella magnifica,species,Animalia,accepted,TRUE
6ed10e88-8a19-4e4f-940a-cfeb9a40b470,species,Animalia,t0077903,Cervarita sonani,species,Animalia,accepted,TRUE
3989336a-0a2b-45fe-ad6e-b7f03abf7885,species,Animalia,t0077952,Chaetostomella nigripunctata,species,Animalia,accepted,TRUE
b1e44791-490f-4e64-81d5-6c651a136271,species,Animalia,t0078093,Chenacidiella purpureiseta,species,Animalia,accepted,TRUE
9c895019-4534-45c3-b649-2c6d448a78ae,species,Animalia,t0078982,Coleotrypes latilimbata,species,Animalia,accepted,TRUE
98862ccf-ad14-403e-b80c-c6a835e7ede3,species,Animalia,t0079396,Cornutrypeta taiwanensis,species,Animalia,accepted,TRUE
4f817370-8a81-4150-ad99-348b944ed308,species,Animalia,t0079730,Crytostola limbata,species,Animalia,accepted,TRUE
b2bb44bf-0e56-4e7a-83ab-534ecad17aa8,species,Animalia,t0061101,Dacus apicalis,species,Animalia,accepted,TRUE
7658b1da-82f6-4c60-b9b4-d0ed74a6bf3a,species,Animalia,t0061102,Dacus esakii,species,Animalia,accepted,TRUE
959cafdb-ad7f-46d0-905e-242b7e6381c1,species,Animalia,t0061103,Dacus formosanus,species,Animalia,accepted,TRUE
95f9a589-f6ee-4d6f-b4eb-c4ed5a57e98a,species,Animalia,t0031052,Dioxyna sororcula,species,Animalia,accepted,TRUE
c7fc2dd1-cfae-4e7c-bc6a-eef5a36b776b,species,Animalia,t0062428,Elaphromyia multisetosa,species,Animalia,accepted,TRUE
d0e817c1-bd00-4c3e-8172-78f0b698fff4,species,Animalia,t0028822,Elaphromyia pterocallaeformis,species,Animalia,accepted,TRUE
902498a7-ff91-41c8-a28b-d0493ffdaa87,species,Animalia,t0028908,Ensina sonchi,species,Animalia,accepted,TRUE
e50d3e56-0985-41c5-8f47-3b4c80051638,species,Animalia,t0063445,Euphranta sexsignata,species,Animalia,accepted,TRUE
f5e47dec-12bb-41d0-8087-aa0cb5bd90e9,species,Animalia,t0063439,Euphranta apicalis,species,Animalia,accepted,TRUE
a933c6fc-2104-42ea-928b-262b9eb8296c,species,Animalia,t0063440,Euphranta chrysopila,species,Animalia,accepted,TRUE
c1e508ae-6383-464e-b0af-859b4db4443f,species,Animalia,t0063441,Euphranta jucunda,species,Animalia,accepted,TRUE
a913b589-eb2d-474e-a7bd-1fdc6da0a0e0,species,Animalia,t0063442,Euphranta lemniscata,species,Animalia,accepted,TRUE
c52bf34e-38bb-4a0a-8d63-d32314b487a1,species,Animalia,t0063443,Euphranta nankangensis,species,Animalia,accepted,TRUE
0d2618dd-c61c-410d-9daf-561f2b740188,species,Animalia,t0063444,Euphranta oshimensis,species,Animalia,accepted,TRUE
5b6e82f3-aae5-4fe4-94ae-8ce76958a1e0,species,Animalia,t0063847,Feshyia mushaensis,species,Animalia,accepted,TRUE
9f7dab90-fbd1-48c7-b78a-ff3182360a6d,species,Animalia,t0064118,Fusciludia ensifera,species,Animalia,accepted,TRUE
2e4ce6a2-49d8-4e76-97e0-bc7f179672c6,species,Animalia,t0029289,Gastrozona fasciventris,species,Animalia,accepted,TRUE
15d54d37-5d03-4cdb-bb7f-68f288d76ebd,species,Animalia,t0065344,Hemilea hylina,species,Animalia,accepted,TRUE
59edc30a-0e65-4863-944d-9ddfdf986e05,species,Animalia,t0029595,Hemilea praestans,species,Animalia,accepted,TRUE
b5c3cb37-0713-4125-b8c2-f51a91168d94,species,Animalia,t0065564,Hexaptilona palpata,species,Animalia,accepted,TRUE
28c1b64c-2780-4e97-a531-b20aeb62e0c2,species,Animalia,t0065739,Homoeotricha arisanica,species,Animalia,accepted,TRUE
8dc91d12-c205-4dd5-b5cb-f25fcc4ac000,species,Animalia,t0066154,Ichneumonopsis taiwanensis,species,Animalia,accepted,TRUE
dcc342fb-8ac9-4a6a-a7ca-3f642503edab,species,Animalia,t0066168,Ictericodes maculatus,species,Animalia,accepted,TRUE
c698857c-426a-488c-921f-61b5714a4cd1,species,Animalia,t0068202,Machaomyia persimilis,species,Animalia,accepted,TRUE
25293f38-709c-4ef2-8db2-732dff1bd1b9,species,Animalia,t0068940,Meracanthomyia arisana,species,Animalia,accepted,TRUE
8843a872-241f-475c-9f19-2d5c57d69199,species,Animalia,t0080566,Morinowotome minowai,species,Animalia,accepted,TRUE
a435fb3a-d4bb-455c-b206-c0a20b32128f,species,Animalia,t0081283,Neomyoleja chowi,species,Animalia,accepted,TRUE
29ebb313-b3a1-4c87-852e-7c0955cace6d,species,Animalia,t0081708,Nitobeia formosana,species,Animalia,accepted,TRUE
2478a99a-1bd8-4a01-923c-1d0cac613d9a,species,Animalia,t0082032,Oedaspis formosana,species,Animalia,accepted,TRUE
ebbb8ef7-e17c-48cb-93fb-edb5b933395b,species,Animalia,t0082033,Oedaspis schachti,species,Animalia,accepted,TRUE
972db307-00f9-4173-b550-948a1f072c13,species,Animalia,t0082417,Orienticaelum varipes,species,Animalia,accepted,TRUE
adf1cf44-ad51-4c5d-8226-18036a535b20,species,Animalia,t0082479,Ortalotrypeta ziae,species,Animalia,accepted,TRUE
4dfade5c-3d72-44d5-9cc8-2df683127c17,species,Animalia,t0031406,Oxyaciura formosae,species,Animalia,accepted,TRUE
63ec7ba3-03d9-4189-96d3-9902df2fa36a,species,Animalia,t0031515,Paragastrozona japonica,species,Animalia,accepted,TRUE
b9e6dba1-2e79-4098-b422-04780f61bf33,species,Animalia,t0031601,Paratephritis formosensis,species,Animalia,accepted,TRUE
dc29cd9f-0736-4561-a557-a2f6896e2802,species,Animalia,t0083434,Paratrirhithrum nitobei,species,Animalia,accepted,TRUE
3f1f5e0e-1b9e-4cb8-b618-3eb4fb6ae8f2,species,Animalia,t0083676,Pelmatops fukiensis,species,Animalia,accepted,TRUE
1d054ac9-4438-45b2-9fdc-2f1ed4ae8163,species,Animalia,t0084116,Philophylla aethiops,species,Animalia,accepted,TRUE
91b37c33-ba8c-46f5-a5c1-e3ee1239b01c,species,Animalia,t0084117,Philophylla angulata,species,Animalia,accepted,TRUE
04aa8406-48ee-4a2f-bd97-9af39fc8b008,species,Animalia,t0084118,Philophylla connexa,species,Animalia,accepted,TRUE
e532372a-74a1-4f15-8865-cf37fbce2a7a,species,Animalia,t0084119,Philophylla farinosa,species,Animalia,accepted,TRUE
ab584a6f-6d3b-4b12-a187-f9da9c76aa42,species,Animalia,t0031821,Philophylla fossata,species,Animalia,accepted,TRUE
b0d48e47-a060-48cc-8d16-dcd59df5f398,species,Animalia,t0031822,Philophylla nummi,species,Animalia,accepted,TRUE
2e93bba7-a502-4bf9-8a75-343ad348532d,species,Animalia,t0084120,Philophylla rufescens,species,Animalia,accepted,TRUE
f82f2ded-5291-4d54-96e9-8adb3a81d73b,species,Animalia,t0084121,Philophylla superflucta,species,Animalia,accepted,TRUE
5b43eee8-b954-494e-84ae-9e496920781d,species,Animalia,t0084185,Phorelliosoma hexachaeta,species,Animalia,accepted,TRUE
b389e965-3d10-47bb-a8b3-44233d364fe3,species,Animalia,t0031956,Platensina amplipennis,species,Animalia,accepted,TRUE
67105f5b-c8a3-405c-878d-c3ee1e0815ae,species,Animalia,t0035966,Platensina apicalis,species,Animalia,accepted,TRUE
e8506907-8bc1-4466-bbba-31416c392b16,species,Animalia,t0035967,Platensina tetrica,species,Animalia,accepted,TRUE
4a9b46e5-6c51-424a-b408-fc5dbb7c1930,species,Animalia,t0036255,Pliomelaena assimilis,species,Animalia,accepted,TRUE
6b671838-c0bb-4b18-a585-34d81cd705ca,species,Animalia,t0032025,Pliomelaena sauteri,species,Animalia,accepted,TRUE
51687299-761e-41c3-9336-d66a24fda6da,species,Animalia,t0036256,Pliomelaena shirozui,species,Animalia,accepted,TRUE
917d6d9f-e54f-4370-b95a-da909f4534ce,species,Animalia,t0036257,Pliomelaena sonani,species,Animalia,accepted,TRUE
454535a8-970c-4b01-9741-a28a9c1690a0,species,Animalia,t0036342,Poecilothea augustifrons,species,Animalia,accepted,TRUE
e4d560ae-5ec1-4d37-a627-8964a03c6fff,species,Animalia,t0036698,Proanoplomus cylindricus,species,Animalia,accepted,TRUE
117146c5-4fee-409e-ba8d-f75f66d20731,species,Animalia,t0036699,Proanoplomus formosanus,species,Animalia,accepted,TRUE
84a02a33-537b-4f48-a2f8-b6f18b90d03b,species,Animalia,t0036818,Prospheniscus miyakei,species,Animalia,accepted,TRUE
67ec965c-ec8c-4074-806c-d8db6e3d04a4,species,Animalia,t0032289,Pseudopelmatops nigricostalis,species,Animalia,accepted,TRUE
49275a77-d7af-4ec8-8e53-0796bbd82f1e,species,Animalia,t0032363,Ptilona confinis,species,Animalia,accepted,TRUE
28a1f13e-c1de-4866-b5f2-2cff50f35067,species,Animalia,t0037353,Ptilona persimilis,species,Animalia,accepted,TRUE
1bdced87-a90c-44a0-9906-2873c71c8675,species,Animalia,t0037686,Rhabdochaeta asteria,species,Animalia,accepted,TRUE
8c19ce7a-9aac-473b-b11e-3238ed697cd0,species,Animalia,t0037687,Rhabdochaeta formosana,species,Animalia,accepted,TRUE
da512476-7b0c-4a24-b08e-41d6311e02e0,species,Animalia,t0037688,Rhabdochaeta naevia,species,Animalia,accepted,TRUE
ead5d170-371b-4f1f-9b4f-0dae48bc5f44,species,Animalia,t0037791,Rhochmopterum centralis,species,Animalia,accepted,TRUE
8606fab0-53e9-45f5-a962-004e98c8cb4a,species,Animalia,t0038444,Scedella formosella,species,Animalia,accepted,TRUE
0e4580cf-719f-44a4-8451-b9b5cfcadffc,species,Animalia,t0039288,Soita cylindrica,species,Animalia,accepted,TRUE
c45374b6-1ddc-4928-962b-1c2325c03086,species,Animalia,t0032950,Spathulina acroleuca,species,Animalia,accepted,TRUE
49df99bf-990d-46cb-aa2f-58dfaf90945f,species,Animalia,t0032956,Sphaeniscus atilius,species,Animalia,accepted,TRUE
0b3cabea-ee44-4658-9bd4-7c07ec39a3df,species,Animalia,t0032957,Sphaeniscus quadrincisus,species,Animalia,accepted,TRUE
631c63f5-0b07-4b9d-ba08-71d2eeb4c331,species,Animalia,t0032968,Sphenella sinensis,species,Animalia,accepted,TRUE
26f80004-5f6e-431d-896d-d48437924998,species,Animalia,t0039437,Spilocosmia kotoshoensis,species,Animalia,accepted,TRUE
bf3e3307-1cae-48e4-be32-10ba03ad3c49,species,Animalia,t0032991,Spilocosmia octavia,species,Animalia,accepted,TRUE
3db89ed8-78d3-42e4-9ce7-c350c9a655f8,species,Animalia,t0039438,Spilocosmia punctata,species,Animalia,accepted,TRUE
b6f962cf-8949-42fc-9c50-6b63f70c5ce6,species,Animalia,t0046638,Taeniostola connecta,species,Animalia,accepted,TRUE
5b96e701-a2de-4699-b18a-debe659f5f3f,species,Animalia,t0046969,Tephritis impunctata,species,Animalia,accepted,TRUE
bdb95710-ff34-4519-be0d-2d823f02a38a,species,Animalia,t0048034,Tritaeniopteron excellens,species,Animalia,accepted,TRUE
4b8f45c4-b5e3-4aa2-a9c0-9b69e551fbe6,species,Animalia,t0048146,Trupanea ambigua,species,Animalia,accepted,TRUE
ba5e9fd5-6255-4ecc-96ee-ed64bd0c641a,species,Animalia,t0028387,Trupanea amoena,species,Animalia,accepted,TRUE
97101f58-9d49-4863-a432-d29a5c1f5f5f,species,Animalia,t0048147,Trupanea covergens,species,Animalia,accepted,TRUE
48e0e98f-2a34-43b6-b04b-92b1706f0c34,species,Animalia,t0048148,Trupanea distincta,species,Animalia,accepted,TRUE
ca08d742-2c98-4bbf-a9e0-e4099e8a7e91,species,Animalia,t0048149,Trupanea formosae,species,Animalia,accepted,TRUE
79fb550d-7afa-41e6-95c9-a0fbbea1fff0,species,Animalia,t0028389,Trypeta artemisiae,species,Animalia,accepted,TRUE
2df37ceb-d7fc-4690-948a-892fb703fd29,species,Animalia,t0048154,Trypeta luteonota,species,Animalia,accepted,TRUE
f09a5557-6134-446d-8080-823efdb34aac,species,Animalia,t0048444,Urophora formosana,species,Animalia,accepted,TRUE
4df3ec7d-681f-4a37-83a7-a1fc4edd4373,species,Animalia,t0048669,Vidalia bidens,species,Animalia,accepted,TRUE
5ecb4c64-bb12-487f-b33f-1400f8bf7bbb,species,Animalia,t0070075,Achelipoda pictipennis,species,Animalia,accepted,TRUE
2bcc2cea-5b03-45ac-9cd5-09ed068b397a,species,Animalia,t0076477,Bicellaria spuria,species,Animalia,accepted,TRUE
2f1aa24c-e2a7-4ee0-8951-42c459d289e2,species,Animalia,t0078077,Chelipoda fuscicornis,species,Animalia,accepted,TRUE
25ff23e7-b518-4aba-8ad6-ddc5bdde8bbb,species,Animalia,t0078078,Chelipoda fusciseta,species,Animalia,accepted,TRUE
becdad29-1eb5-48b8-a7c8-2fdb9b216c4c,species,Animalia,t0062005,Drapetis aenescens,species,Animalia,accepted,TRUE
d45f9347-e6f8-44ac-82eb-9dbf8e8db145,species,Animalia,t0028724,Drapetis brevicula,species,Animalia,accepted,TRUE
38cbc3ce-3a1f-494a-b031-594418051b1f,species,Animalia,t0062006,Drapetis calcarifera,species,Animalia,accepted,TRUE
575023b0-2b17-4ad9-8cd6-1e72cbac74f8,species,Animalia,t0028725,Drapetis femorata,species,Animalia,accepted,TRUE
631fd7cf-97e1-40bf-84ac-45582fcecee5,species,Animalia,t0062007,Drapetis formosae,species,Animalia,accepted,TRUE
f9d11da9-39bd-4163-9519-689d9b03efdc,species,Animalia,t0062008,Drapetis kerteszi,species,Animalia,accepted,TRUE
de033d67-ae24-4e14-9a5f-74b334f34f46,species,Animalia,t0062009,Drapetis lanuginosa,species,Animalia,accepted,TRUE
13622017-a1b0-47a9-9f3d-bc13078c3cf4,species,Animalia,t0062010,Drapetis longicalcaris,species,Animalia,accepted,TRUE
02fcc040-a275-4733-b784-24f55797b683,species,Animalia,t0062011,Drapetis marginalis,species,Animalia,accepted,TRUE
133459cf-0dd0-4318-9257-49173e95e8fa,species,Animalia,t0062012,Drapetis melanura,species,Animalia,accepted,TRUE
c6fbd654-7290-4910-9954-931ef41f4b7f,species,Animalia,t0062013,Drapetis nigrispina,species,Animalia,accepted,TRUE
17c0caaa-60b7-42cb-b9a4-6a25f7c31f7f,species,Animalia,t0062014,Drapetis piceitgorax,species,Animalia,accepted,TRUE
428655c2-f0c7-44b8-9a82-4d5790237877,species,Animalia,t0062015,Drapetis pubicornis,species,Animalia,accepted,TRUE
f5063d5c-cd9a-4e01-87e1-6625199b794a,species,Animalia,t0062016,Drapetis scutellaris,species,Animalia,accepted,TRUE
044d50d8-50fb-4abe-b973-d3c94bab87ed,species,Animalia,t0062017,Drapetis xanthocephala,species,Animalia,accepted,TRUE
b7cfe5b5-5875-4e29-a45b-df8b05e48d68,species,Animalia,t0062431,Elaphropeza trimacula,species,Animalia,accepted,TRUE
472eed75-84fc-4902-9b3c-a2eb8fa71dbe,species,Animalia,t0062429,Elaphropeza flaviscutum,species,Animalia,accepted,TRUE
af81e3f4-834c-45b1-a245-b6f3bab1136c,species,Animalia,t0062430,Elaphropeza plumata,species,Animalia,accepted,TRUE
f2d4e041-acce-4522-b5a1-4c248dfe8c2b,species,Animalia,t0062515,Empis hyalogyne,species,Animalia,accepted,TRUE
63f0ed7e-0f36-4cd0-ab26-fec2f1c2c3fe,species,Animalia,t0062516,Empis hystrichopyga,species,Animalia,accepted,TRUE
69c99ad0-c530-45cb-860f-569db255602d,species,Animalia,t0062517,Empis inclinata,species,Animalia,accepted,TRUE
f1546c93-77a3-459a-9116-49c468e40fd0,species,Animalia,t0062518,Empis ingrata,species,Animalia,accepted,TRUE
41b9996d-dc42-4fa7-9f31-23490deb9aa3,species,Animalia,t0062519,Empis patagiata,species,Animalia,accepted,TRUE
5b374d91-c0c9-4a9b-901e-b2853a5702cf,species,Animalia,t0062520,Empis plorans,species,Animalia,accepted,TRUE
96046aa8-ba53-43b5-b9a9-1be9374a263c,species,Animalia,t0062521,Empis quadrimanus,species,Animalia,accepted,TRUE
bb5c3fa4-f09a-4afb-9e44-81ad2fc557f1,species,Animalia,t0062522,Empis raptoria,species,Animalia,accepted,TRUE
ecdf575b-d2f7-446b-adb8-6d63223c08f9,species,Animalia,t0062523,Empis sauteriana,species,Animalia,accepted,TRUE
0c0e490a-06e7-40d8-99f3-122f8c97d471,species,Animalia,t0062524,Empis scopulifera,species,Animalia,accepted,TRUE
6aa22757-f5e4-4325-b8f4-f97e53994417,species,Animalia,t0062525,Empis subabbreviata,species,Animalia,accepted,TRUE
ab51e495-e4cf-4533-a525-c82b31fafdd3,species,Animalia,t0062526,Empis tenuinervis,species,Animalia,accepted,TRUE
613cc698-6bbe-463c-8693-11a3e14a0033,species,Animalia,t0062527,Empis velutina,species,Animalia,accepted,TRUE
85685e75-0359-4ac6-99d4-29f220236e2b,species,Animalia,t0065304,Hemerodromia xiphias,species,Animalia,accepted,TRUE
4af679fa-d18e-4ca8-b628-29a2cadf2b71,species,Animalia,t0065589,Hilara melanichira,species,Animalia,accepted,TRUE
5a9f8cba-5558-49a3-ac1c-760b1c07d98b,species,Animalia,t0065590,Hilara orientails,species,Animalia,accepted,TRUE
921e5542-9a74-403c-b3f2-55aefbea1677,species,Animalia,t0065591,Hilara unicauda,species,Animalia,accepted,TRUE
22bec9f1-6246-4e38-957b-4a7a7468fa49,species,Animalia,t0065893,Hybos bisetosus,species,Animalia,accepted,TRUE
8a1afa87-d25b-4382-8f0b-4ba9b7cd8c0d,species,Animalia,t0065894,Hybos bispinipes,species,Animalia,accepted,TRUE
93813793-4d29-4e1e-adcf-b3b4a9fdc623,species,Animalia,t0065895,Hybos geniculatus,species,Animalia,accepted,TRUE
8c2c824c-bc2e-49c0-bb8b-917235402a38,species,Animalia,t0065896,Hybos interruptus,species,Animalia,accepted,TRUE
15a59fa7-b470-488b-b6a6-9d4f83f596e0,species,Animalia,t0029758,Hybos major,species,Animalia,accepted,TRUE
a9b306e5-36c9-45d3-a3e0-f56513758a7a,species,Animalia,t0029759,Hybos plumicornis,species,Animalia,accepted,TRUE
c07e06da-64e8-40f1-97bd-359a168b9bef,species,Animalia,t0065897,Hybos setosa,species,Animalia,accepted,TRUE
f8662bc3-42ad-4fd2-b851-6bf61935efbf,species,Animalia,t0029760,Hybos tibialis,species,Animalia,accepted,TRUE
4eaed87f-e309-4259-a915-3b7bcac74a18,species,Animalia,t0027173,Iteaphila nitidula,species,Animalia,accepted,TRUE
ba564bed-306a-4a85-a69e-2a3d09fb1a4e,species,Animalia,t0066400,Iteaphila orchestris,species,Animalia,accepted,TRUE
017b1360-7398-4bf9-9710-164063aff642,species,Animalia,t0066401,Iteaphila taiwanensis,species,Animalia,accepted,TRUE
fe187f83-25a9-44d9-a41f-da1dc60146ea,species,Animalia,t0027407,Leptopeza biplagiata,species,Animalia,accepted,TRUE
7c4cd8e8-f77e-4a73-aa78-8efc390779a5,species,Animalia,t0027977,Micrempis fuscipes,species,Animalia,accepted,TRUE
44251134-6046-4baf-80e3-12a04449a57f,species,Animalia,t0083158,Parahybos chaetoproctus,species,Animalia,accepted,TRUE
2174df40-f193-479f-a222-9397b8f3179b,species,Animalia,t0083159,Parahybos chiragra,species,Animalia,accepted,TRUE
fe9073e8-c49c-453e-88f2-2193664b6dc1,species,Animalia,t0083160,Parahybos horni,species,Animalia,accepted,TRUE
ab1d7146-48da-4482-b108-ec2275c069a8,species,Animalia,t0083161,Parahybos incertus,species,Animalia,accepted,TRUE
d61de483-724b-40f1-891b-ab053c3c07e7,species,Animalia,t0083162,Parahybos melas,species,Animalia,accepted,TRUE
cacdb855-86fa-4e00-83b6-c5403f7803f2,species,Animalia,t0083163,Parahybos sauteri,species,Animalia,accepted,TRUE
499ed227-3d1f-4270-bd4d-9a76c0c7aee6,species,Animalia,t0083164,Parahybos simplicipes,species,Animalia,accepted,TRUE
4ec9b34a-67f4-40a5-81d8-59ac8f74eb9d,species,Animalia,t0031967,Platypalpus albiseta,species,Animalia,accepted,TRUE
fe68179b-139d-482a-a778-223c7ac0e15b,species,Animalia,t0036084,Platypalpus cnadidseta,species,Animalia,accepted,TRUE
fe7dd313-57d9-4124-8a39-f38b18ad9207,species,Animalia,t0036085,Platypalpus coarctiformis,species,Animalia,accepted,TRUE
a0a793e3-79eb-4b59-9718-6fc6e978ba6b,species,Animalia,t0036086,Platypalpus formosanus,species,Animalia,accepted,TRUE
9c88a46e-9858-4867-bfc5-5e63c3d8c118,species,Animalia,t0036087,Platypalpus lingirostris,species,Animalia,accepted,TRUE
4cf05621-87cd-49d1-87a4-4a20e96b14a2,species,Animalia,t0036088,Platypalpus shirozui,species,Animalia,accepted,TRUE
cfaa8053-2c52-472a-b35a-db2ac41f10b2,species,Animalia,t0098524,Platypalpus longirostris,species,Animalia,accepted,TRUE
317b6cf0-ba20-4f45-ad2c-2d9a8c160655,species,Animalia,t0037724,Rhamphomyia curicauda,species,Animalia,accepted,TRUE
52edda86-7763-4cc9-af90-aa0b17d28ef0,species,Animalia,t0037725,Rhamphomyia curvitibia,species,Animalia,accepted,TRUE
1916c09a-db54-4a1a-82df-69cd9aeba92a,species,Animalia,t0037726,Rhamphomyia rostrifera,species,Animalia,accepted,TRUE
9c7fe098-8456-4240-9753-a56df91f1797,species,Animalia,t0037727,Rhamphomyia sauteri,species,Animalia,accepted,TRUE
64080ec2-632c-44e3-9c3e-7851cdf72ad1,species,Animalia,t0046472,Syndyas orientalis,species,Animalia,accepted,TRUE
ce4cc1e1-34cb-4d26-8918-54ead98c476e,species,Animalia,t0033172,Syneches bigoti,species,Animalia,accepted,TRUE
5498183c-8599-41b9-979b-2536de0efe10,species,Animalia,t0046473,Syneches luctifer,species,Animalia,accepted,TRUE
3426bf97-7fc9-4b58-b5b1-8241e4b76b00,species,Animalia,t0046474,Syneches praestans,species,Animalia,accepted,TRUE
050ec32a-021a-423c-a168-7deea0b38196,species,Animalia,t0046475,Syneches pullus,species,Animalia,accepted,TRUE
230447c2-a35d-444e-8ffb-6d69bc2d495d,species,Animalia,t0046584,Tachydroma bitstigma,species,Animalia,accepted,TRUE
8361c698-8826-497e-a3ca-15731ae59154,species,Animalia,t0047812,Trichoclinocera taiwanensis,species,Animalia,accepted,TRUE
e4a06b03-4e84-44c9-89bb-cec0c370ab09,species,Animalia,t0070077,Achoetandrus rufifacies,species,Animalia,accepted,TRUE
7d6afa7f-2e11-4557-b782-9dea2fb1747c,species,Animalia,t0070078,Achoetandrus villeneuvi,species,Animalia,accepted,TRUE
354904b5-972b-48c9-925d-e807d2af4ff2,species,Animalia,t0070746,Aldrichina grahami,species,Animalia,accepted,TRUE
7c30bcde-093d-49a6-9819-588daf092168,species,Animalia,t0076363,Bellardia menechma,species,Animalia,accepted,TRUE
ad95615f-fd0d-446a-9c65-b5f78f698a6c,species,Animalia,t0076364,Bellardia pubescens,species,Animalia,accepted,TRUE
f4be2bc0-1427-4b09-83af-931d3ddb73cc,species,Animalia,t0076414,Bengalia escheri,species,Animalia,accepted,TRUE
65c63c34-b725-4f79-afba-4f3f6e7e1b08,species,Animalia,t0076415,Bengalia fuscipennis,species,Animalia,accepted,TRUE
1284816d-92e9-4fb8-b618-b2071a207fe8,species,Animalia,t0076416,Bengalia taiwanensis,species,Animalia,accepted,TRUE
6fe74d6c-f5dd-42c4-acff-540a004b235d,species,Animalia,t0057905,Bengalia torosa,species,Animalia,accepted,TRUE
ef2fee61-5aff-408f-8cdd-a88c085745bd,species,Animalia,t0076418,Bengalia varicolor,species,Animalia,accepted,TRUE
36b7d113-c7f1-4cdd-9f03-c50f0ce98bee,species,Animalia,t0076411,Bengalia calilungae,species,Animalia,accepted,TRUE
3dfbd06e-a137-4edc-ba02-fd574908b46f,species,Animalia,t0076412,Bengalia chekiangensis,species,Animalia,accepted,TRUE
cce9099e-3342-4423-ae51-a1b9744355cd,species,Animalia,t0076413,Bengalia emarginata,species,Animalia,accepted,TRUE
5efedc6e-cf63-4ea5-b83b-621574bc0126,species,Animalia,t0076417,Bengalia taksina,species,Animalia,accepted,TRUE
53b69bab-4df7-4887-b667-992aa30ef0cb,species,Animalia,t0029912,Borbororhinia bivittata,species,Animalia,accepted,TRUE
595fed99-24d6-48ac-be12-86389aed532e,species,Animalia,t0077016,Caiusa violacea,species,Animalia,accepted,TRUE
bdca4019-ea37-421a-b78e-590fff57610e,species,Animalia,t0077167,Calliphora lata,species,Animalia,accepted,TRUE
62bc86b3-3786-4fd8-91bb-ff839aeb2d17,species,Animalia,t0077169,Calliphora pattoni,species,Animalia,accepted,TRUE
6f8238eb-0f29-415b-a7ac-39fb1f70e6c7,species,Animalia,t0030050,Calliphora vomitoria,species,Animalia,accepted,TRUE
64449e76-04da-42a9-b224-6800c4180d0b,species,Animalia,t0077168,Calliphora nigribarbis,species,Animalia,accepted,TRUE
dc944e88-6815-4e1b-81ba-f8b01a7d8d9e,species,Animalia,t0030195,Catapicephala dasyophthalma,species,Animalia,accepted,TRUE
5fcc987f-fe6f-4188-bb15-b64faf8963d8,species,Animalia,t0077603,Catapicephala ruficornis,species,Animalia,accepted,TRUE
bf2fbb29-c4ed-4ff0-8ef0-4258b94252dd,species,Animalia,t0077604,Catapicephala splendens,species,Animalia,accepted,TRUE
0bb87b27-cc7a-48b5-92fc-a94d3660ae15,species,Animalia,t0077912,Ceylonomyia nigripes,species,Animalia,accepted,TRUE
0338b6f1-8247-4af1-b85e-a5bdfe708673,species,Animalia,t0078375,Chrysomya bezziana,species,Animalia,accepted,TRUE
e38440a3-33e0-4495-87f5-edbd840fb148,species,Animalia,t0078376,Chrysomya megacephala,species,Animalia,accepted,TRUE
4f875557-08ea-46b9-843d-32a8323f1641,species,Animalia,t0078377,Chrysomya pinguis,species,Animalia,accepted,TRUE
060a66f4-540d-4a11-b120-490e297e8d96,species,Animalia,t0061432,Dexopollenia flava,species,Animalia,accepted,TRUE
b413293c-f937-46ce-bec2-4ce3db34458f,species,Animalia,t0061433,Dexopollenia luteola,species,Animalia,deleted,TRUE
d76af3bc-1d74-49a8-a1de-1c504f5ec45b,species,Animalia,t0061434,Dexopollenia maculata,species,Animalia,accepted,TRUE
7ed96776-996f-40b0-956f-5058e09fb723,species,Animalia,t0064883,Gymnadichosia pusilla,species,Animalia,accepted,TRUE
3ecbfb8c-5779-497d-a2e6-143e30fba592,species,Animalia,t0029602,Hemipyrellia ligurriens,species,Animalia,accepted,TRUE
80c4ec13-16ba-4d77-8b91-4f359661aa5b,species,Animalia,t0027086,Idiella euidielloides,species,Animalia,accepted,TRUE
e541cb8a-dbf9-4fdd-974f-bfbc683e3e47,species,Animalia,t0027087,Idiella mandarina,species,Animalia,accepted,TRUE
82839eb1-6a7d-42e1-8c7e-1f9628273e64,species,Animalia,t0066175,Idiella divisa,species,Animalia,accepted,TRUE
8118254a-7598-4ba1-a920-907c1b86d9ce,species,Animalia,t0027088,Idiellopsis xanthogaster,species,Animalia,accepted,TRUE
bde62f36-d600-4f11-97e1-56e6507a88aa,species,Animalia,t0027149,Isomyia electa,species,Animalia,accepted,TRUE
51bf561d-af86-49e9-b28a-9bd7d5c5efdf,species,Animalia,t0027150,Isomyia tibialis,species,Animalia,accepted,TRUE
