TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_status
31370919-22b5-4964-bbb4-a176d0f99c28,species,Fungi,t0041291,Laboulbenia rougetii,accepted
01289a73-1737-445d-b249-b68c37ca93f9,species,Fungi,t0041293,Laboulbenia stenolophi,accepted
1fbfa6a2-34c2-47e5-89e1-627c7786e4cf,species,Fungi,t0041294,Laboulbenia striata,accepted
85511bed-eb96-4d06-a742-417aefbb6cc2,species,Fungi,t0041295,Laboulbenia tachyis,accepted
5ae6eec3-8884-48fe-a34d-031d0eb21c76,species,Fungi,t0041297,Laboulbenia torta,accepted
51bfa0f1-40fb-4fef-adaf-851f96aebe1f,species,Fungi,t0041298,Laboulbenia vulgaris,accepted
54f72034-ec3f-4e6b-8907-6ea3577fcd16,species,Fungi,t0041262,Laboulbenia agoni,accepted
735b5fda-4feb-4a37-8e42-7a32d0ada21a,species,Fungi,t0041267,Laboulbenia borneensis,accepted
c55cfdac-dc52-43fe-827f-d259dc6391f1,species,Fungi,t0041268,Laboulbenia brachionychi,accepted
47f3e0df-8357-4a60-aa4f-8b72d5001f28,species,Fungi,t0041271,Laboulbenia consobrina,accepted
59754c9c-757f-447e-8dc8-1257afa2677b,species,Fungi,t0041274,Laboulbenia egens,accepted
1d0dee5e-d79d-4de0-8ac0-daae8b9b119c,species,Fungi,t0041275,Laboulbenia exigua,accepted
23feaaaf-900e-4b1d-9f91-025c8aee8260,species,Fungi,t0041279,Laboulbenia manubriolata,accepted
94b2f5cd-d527-4b64-ba08-a428bc07b465,species,Fungi,t0041281,Laboulbenia nocturna,accepted
a9a0aebf-c193-492c-879a-784a354e7e1b,species,Fungi,t0041284,Laboulbenia ophioneae,accepted
e67a8604-dd91-42be-8baf-0871143a75ff,species,Fungi,t0041292,Laboulbenia separata,accepted
375090a5-534a-49f1-8473-deb6f7057861,species,Fungi,t0041296,Laboulbenia timurensis,accepted
dc4a9d06-4d81-4e09-9ad1-0d4fd12c10d7,species,Fungi,t0041299,Laboulbenia yamadae,accepted
9eba5b36-f769-42f6-ae74-1c06a4fc378e,species,Fungi,t0041266,Laboulbenia balazucii,accepted
572bf7c2-a820-4649-b784-c762a1b8c772,species,Fungi,t0041826,Misgomyces lispini,accepted
f09379fd-3081-4524-be32-796ab878eff6,species,Fungi,t0041827,Misgomyces ornatus,accepted
ff1efbae-9fc0-42ba-87b5-ea42178e3115,species,Fungi,t0041853,Monoicomyces leptochiri,accepted
cb0df974-ab39-445a-b8e9-8ed4835cbfce,species,Fungi,t0041854,Monoicomyces sanctae-helenae,accepted
98699891-d3ba-4ee7-8af3-389e73e86d79,species,Fungi,t0042196,Osoriomyces rhizophorus,accepted
d1636a3a-260c-4f4c-92aa-6d9a18f5c656,species,Fungi,t0042502,Peyritschiella formosana,accepted
69e5a7ec-bb74-461b-9e42-5079ff59d242,species,Fungi,t0042501,Peyritschiella clivinae,accepted
a724a582-89d6-4c3f-8621-bc7e0e36a08a,species,Fungi,t0043054,Porophoromyces formosanus,accepted
cad6c6c8-26e3-4c3c-b9db-eb61120b7a4a,species,Fungi,t0043674,Rhachomyces mirei,accepted
f8f2a973-f91c-4edf-af27-98d2b12b6f09,species,Fungi,t0043675,Rhachomyces tenuis,accepted
aa5c533a-a885-453a-b4e3-dd1b8a1e1425,species,Fungi,t0043676,Rhachomyces velatus,accepted
64724390-7ece-4104-9623-99730bc098a1,species,Fungi,t0043754,Rickia ancylopi,accepted
a3857536-afe0-405b-a0a9-db4a0ad769af,species,Fungi,t0043755,Rickia aulachochiri,accepted
7eaded6b-ac36-4e3d-b1b8-49f1c6961fbd,species,Fungi,t0043756,Rickia coptengalis,accepted
7fc308c5-2336-407b-8d4c-01c36561163b,species,Fungi,t0043757,Rickia phloeonomi,accepted
b4371604-c87a-4deb-9a3e-7c40b53a2313,species,Fungi,t0043758,Rickia proliferans,accepted
897759b8-28e9-4d39-a58f-453db2aa93d0,species,Fungi,t0043759,Rickia taiwanensis,accepted
e0eafb43-22f2-4924-ae50-2b6f2472889b,species,Fungi,t0043760,Rickia wulaiensis,accepted
11b9ffd3-4429-4efa-86af-da2ca918f58a,species,Fungi,t0044947,Zodiomyces subseriatus,accepted
76d272dd-9f6f-42ec-b1e5-bfd6e7fb525e,species,Fungi,t0040879,Herpomyces periplanetae,accepted
f07113c1-9787-4ea4-8cee-aefe17b22e50,species,Fungi,t0034289,Berlesiella nigerrima,accepted
313ab26d-1e5e-49ad-95dd-16d65641256b,species,Fungi,t0034560,Capronia glabra,accepted
813abe0c-d6eb-4923-b4c1-e1bf3a24697f,species,Fungi,t0034561,Capronia pilosella,accepted
4a25c1ca-7ac2-486b-96f5-bae3383df634,species,Fungi,t0035663,Exophiala dermatitidis,accepted
1532c4b3-530b-44d5-b142-e82e18c6c3f3,species,Fungi,t0034774,Chaetothyrium citricola,accepted
23194ad0-f217-4fc7-8769-9f6f87873e62,species,Fungi,t0034775,Chaetothyrium echinulatum,accepted
7bb54d39-2d95-4464-82c7-110c4fbc3975,species,Fungi,t0034777,Chaetothyrium sawadae,accepted
a8a78ea7-3f96-4512-8e79-bd797229d730,species,Fungi,t0034778,Chaetothyrium spinigerum,accepted
41c6c554-c0f1-486f-8730-78e692ba1a37,species,Fungi,t0034776,Chaetothyrium javanicum,accepted
b0a1d678-2265-4249-9474-a1e7f091523f,species,Fungi,t0042546,Phaeosaccardinula longispora,accepted
23e8f94f-a8be-436b-92ca-e17bf3c974d4,species,Fungi,t0042547,Phaeosaccardinula penzigii,accepted
82e83d6c-457c-4626-8099-a463215d518e,species,Fungi,t0044950,Zukalia theae,accepted
fdf326de-e7fd-4f9e-875c-a243cf0572ea,species,Fungi,t0044949,Zukalia nantoensis,accepted
380e7c4f-aee6-432a-8919-b6e8858e6409,species,Fungi,t0034341,Blumeria graminis,accepted
7768ede5-42cf-4bc3-883d-31f5672b66f0,species,Fungi,t0034421,Brasiliomyces cyclobalanopsidis,accepted
119dfae1-2b8d-4a55-9d4a-f7f19c0cc7ed,species,Fungi,t0035615,Erysiphe acalyphae,accepted
b0e9430b-f1c4-46c8-8f4c-651d6ba2fd96,species,Fungi,t0035616,Erysiphe aquilegiae,accepted
40110103-8b3c-4871-9c47-b6bcd11cbac8,species,Fungi,t0035618,Erysiphe biocellata,accepted
2df699a4-62eb-4879-932e-b3b28041457e,species,Fungi,t0042060,Neoerysiphe galeopsidis,accepted
38d6a4f8-d1e5-424f-bf13-b63f8d23865e,species,Fungi,t0035620,Erysiphe heraclei,accepted
9021f99e-5e18-42a2-a483-e45c3c06146f,species,Fungi,t0035621,Erysiphe orontii,accepted
12a4db25-27e6-40ee-abc3-7ba754429cbc,species,Fungi,t0035622,Erysiphe pisi,accepted
e77bf0c7-43b1-4068-b8e5-2a1e70449bcb,species,Fungi,t0044090,Sphaerotheca plantaginis,accepted
366fdfdb-e7b9-461e-b45e-c2271e13214b,species,Fungi,t0035623,Erysiphe polygoni,accepted
b743d285-3283-4889-9873-6cbd5dcaf387,species,Fungi,t0035625,Erysiphe russellii,accepted
71326094-d48d-43b0-aef1-82f1c9afb777,species,Fungi,t0035626,Erysiphe sordida,accepted
c529fcdb-7ce1-479f-8d05-57e704402e4f,species,Fungi,t0035627,Erysiphe tabaci,accepted
42accd5f-6370-4cc9-921b-af6dddb3d3f2,species,Fungi,t0035619,Erysiphe cichoracearum,accepted
49d8b10b-05b2-47a9-9d08-bfd9a3155123,species,Fungi,t0035624,Erysiphe quercicola,accepted
3b7dfbbc-5e9a-4335-b69d-63af1ffccbce,species,Fungi,t0041790,Microsphaera alphitoideis,accepted
aab31112-98cb-4c0b-8d43-e6449d6ecf69,species,Fungi,t0041791,Microsphaera astragali,accepted
2bed65c1-60bd-45cd-be55-ce8484a652d5,species,Fungi,t0041792,Microsphaera divaricata,accepted
21779e6e-e309-4cd0-b58e-257f6ad45e09,species,Fungi,t0041794,Microsphaera nomurae,accepted
2fd7ed81-ea75-43a4-8512-90b1345bb0d6,species,Fungi,t0041796,Microsphaera pseudolonicerae,accepted
f84e1d44-0fe6-4699-8b8c-7e5695dee211,species,Fungi,t0041797,Microsphaera sojae,accepted
a5769c64-0db0-47fa-a4df-33913838ee5a,species,Fungi,t0041793,Microsphaera izuensis,accepted
78ec333b-e2fd-4b13-b938-25584139f6d2,species,Fungi,t0042784,Phyllactinia actinidiae-formosanae,accepted
5ad69fd5-82f8-4f31-941d-7257620106eb,species,Fungi,t0042785,Phyllactinia actinidiae-latifoliae,accepted
3bd0b6d3-813e-42f4-887f-f4da53d24b7c,species,Fungi,t0042787,Phyllactinia broussonetiae-kaempferi,accepted
d383ce45-3439-4ba6-9fff-5974a52f6b9a,species,Fungi,t0042792,Phyllactinia mali,accepted
2ec8e525-811f-4840-a926-5f31c84b9179,species,Fungi,t0042793,Phyllactinia moricola,accepted
c33be1ee-2bd7-4478-9127-1dbabcd01386,species,Fungi,t0042794,Phyllactinia papayae,accepted
cff5791a-3ea0-493c-80ee-aaf42bb8face,species,Fungi,t0042795,Phyllactinia pyri-serotinae,accepted
9284e45f-e4f2-4360-bb32-cb283d20fa78,species,Fungi,t0042796,Phyllactinia salmonii,accepted
24ab8c69-f661-4f91-b065-4962eae5aa26,species,Fungi,t0042797,Phyllactinia sapii,accepted
f3c0e105-44c9-42e5-923d-c1e2ef360532,species,Fungi,t0042790,Phyllactinia corylea,accepted
36d70bc8-c658-4620-ab20-84fef1366f95,species,Fungi,t0042791,Phyllactinia kakicola,accepted
4b123684-65e0-4c82-953e-419cdd90cec7,species,Fungi,t0042798,Phyllactinia thirumalacharii,accepted
274a7c6a-8ca4-4b95-86e3-904f536b92b8,species,Fungi,t0043005,Podosphaera leucotricha,accepted
94486a38-c217-4e49-b4ba-344821adecd0,species,Fungi,t0043006,Podosphaera tridactyla,accepted
9e5137cc-7cca-40bf-b384-9fcdaab541d0,species,Fungi,t0043007,Podosphaera xanthii,accepted
101569f2-48ee-490f-9df5-f04954c64f8b,species,Fungi,t0035301,Cystotheca lanestris,accepted
cf65c879-032d-4cdb-b232-74b20aa07c0c,species,Fungi,t0044089,Sphaerotheca aphanis,accepted
9475f804-88b8-4466-a526-fb38e4392d93,species,Fungi,t0044592,Uncinula clintonii,accepted
c9e4fa32-657f-4632-9f8f-df5259dea6e1,species,Fungi,t0044593,Uncinula kusanoi,accepted
b8a609c1-0edd-43fc-b908-9e7033e70c2b,species,Fungi,t0044594,Uncinula verniciferae,accepted
3e3071f6-b7e6-4f0d-8a16-f66f21c6280b,species,Fungi,t0035629,Erysiphe zelkovae,accepted
491af7d9-9353-4b42-95b0-425c963e7be0,species,Fungi,t0044596,Uncinulopsis subspiralis,accepted
551cdad3-9555-4e3c-b014-fee1e30cc223,species,Fungi,t0044595,Uncinulopsis shiraiana,accepted
d3df7ff5-e181-427c-85fd-7d52ff01e636,species,Fungi,t0034472,Caloplaca flavovirescens,accepted
3ccd1935-df6e-47f1-a8dd-78137e145354,species,Fungi,t0034471,Caloplaca flavorubescens,accepted
bbe94fd4-67d1-4416-a94b-05ae55edbd5c,species,Fungi,t0044339,Teloschistes flavicans,accepted
2ddee9f8-4af3-4a1f-9522-94d74e50c4fc,species,Fungi,t0035754,Fuscidea cyathoides,accepted
7ef88c87-886c-4fc5-9bf2-9ac69d1fddc6,species,Fungi,t0041458,Letrouitia domingensis,accepted
6b95ef3b-8497-4511-9f22-67654a044fa2,species,Fungi,t0034564,Catabotrys decidua,accepted
2c5483a3-07e8-4428-b1e9-a9d5fffab27e,species,Fungi,t0043374,Pseudovalsaria ferruginea,accepted
06615a82-b43f-462c-9093-43a2857141af,species,Fungi,t0034959,Coccotrema cucurbitula,accepted
3fed8ae4-db4a-44d3-8751-caca9f0c45d1,species,Fungi,t0042135,Ochrolechia trochophora,accepted
8dafeb7a-6581-4b2d-ad8f-498b332aba47,species,Fungi,t0041416,Lepra commutata,accepted
31353a28-9ef0-4607-a628-8098110e26f9,species,Fungi,t0042471,Pertusaria composita,accepted
d2813b32-1036-4d31-8582-31b6edacbb61,species,Fungi,t0042472,Pertusaria haematommoides,accepted
e0b4ced1-83c9-46b8-a70a-b8cbc156a967,species,Fungi,t0041417,Lepra multipuncta,accepted
62cb9c4d-8431-4414-baf2-58fef7c41c48,species,Fungi,t0042473,Pertusaria oshioi,accepted
c098feb8-2bea-43fc-8f2a-44e5a551969c,species,Fungi,t0042474,Pertusaria pertusa,accepted
5aa42cea-6496-4857-9f60-7e4aeb0aa3cc,species,Fungi,t0042475,Pertusaria platycarpiza,accepted
cc2fe10e-254e-4ecd-bd19-36af3200a7f4,species,Fungi,t0042476,Pertusaria sphaerophora,accepted
1fe1fccc-97f6-4dda-b148-8237e961069b,species,Fungi,t0041418,Lepra subcomposita,accepted
94c1106d-1b5c-4516-af56-830e3a85811f,species,Fungi,t0042477,Pertusaria subobductans,accepted
e4e5a686-7ee0-485f-bbd2-31fa094081d4,species,Fungi,t0042478,Pertusaria tetrathalamia,accepted
deaedefd-97c0-4d2e-ba99-15a89016254b,species,Fungi,t0042479,Pertusaria velata,accepted
5111c0d1-5cd4-4c82-b999-e1b2c1185ced,species,Fungi,t0042480,Pertusaria violacea,accepted
931b0e7d-95d1-49b0-b378-0ca0cf85c942,species,Fungi,t0034980,Coenogonium interplexum,accepted
53aa1126-8477-43d6-93b8-be050651e8e8,species,Fungi,t0034981,Coenogonium linkii,accepted
aaeb0aa7-3a6c-42d2-b102-c57e5eb25c17,species,Fungi,t0035006,Collema complanatum,accepted
35f4ca20-707e-4707-8b18-0050c02acc81,species,Fungi,t0035007,Collema japonicum,accepted
51cc22e7-cc8a-49b0-b9c2-35af03cb5fa4,species,Fungi,t0035008,Collema leptaleum,accepted
4489865c-0b54-41a5-ad17-89d337e11e6e,species,Fungi,t0035009,Collema peregrinum,accepted
49240205-1e05-438d-8d04-0c80a4ca7bc3,species,Fungi,t0035010,Collema pulcellum,accepted
8b0652e9-78de-4106-ac57-37cba148ea2b,species,Fungi,t0035011,Collema substipitatum,accepted
2e57e3cc-9f1b-41fd-8438-653b4d70ad0c,species,Fungi,t0035012,Collema tenax,accepted
d654da3e-6d60-458a-be78-6dc9c421e3aa,species,Fungi,t0041422,Leptogium arisanense,accepted
b03f1465-510c-4971-99e7-4c46c63c8702,species,Fungi,t0041423,Leptogium azureum,accepted
d6264efd-dd08-4d1a-b4ad-a083403bf799,species,Fungi,t0041424,Leptogium chloromelum,accepted
16bcfa25-325d-4d42-b458-7fcf8ce6c984,species,Fungi,t0041425,Leptogium cyanescens,accepted
4e2ca4f9-bf11-4089-923e-9fead3c501ef,species,Fungi,t0041426,Leptogium delavayi,accepted
286a576f-e86b-412b-8e2e-3b6b7d2fdc70,species,Fungi,t0041427,Leptogium menziesii,accepted
767e2d3f-61f7-442b-adc2-fd85707fb80d,species,Fungi,t0041428,Leptogium moluccanum,accepted
2460ae03-1c83-4f9f-8087-d704ba6a1c94,species,Fungi,t0041429,Leptogium pichneum,accepted
d6df28cf-aff0-4ceb-9468-6eedff0d477e,species,Fungi,t0041430,Leptogium splendens,accepted
fc6e9494-9dec-448b-808d-e517d145c151,species,Fungi,t0041431,Leptogium trichophorum,accepted
f7830bd1-56a8-4caf-9a0c-efb068a61ec6,species,Fungi,t0042915,Physma byrsinum,accepted
e1d9074b-3217-4f6a-8959-2a263d36ec77,species,Fungi,t0042916,Physma callicarpum,accepted
2cb9f0ae-5be1-4280-888e-e647291c1e8e,species,Fungi,t0042917,Physma radians,accepted
e9c6d667-7851-4c51-b462-0282ebd07576,species,Fungi,t0041504,Lobaria adscripturiens,accepted
b884b626-d077-4845-a735-69d45d60ec1d,species,Fungi,t0041505,Lobaria chinensis,accepted
50aab2bc-4ccb-4eff-81c8-472188778d1a,species,Fungi,t0041506,Lobaria crassior,accepted
77c4e6e0-1f35-4c92-9009-c07209111b86,species,Fungi,t0041507,Lobaria dendrophora,accepted
ef9b5efc-4ab6-48a6-b9ef-aae3fe223f34,species,Fungi,t0041508,Lobaria discolor,accepted
a6803be6-77a5-46dd-8127-3d508bdbd327,species,Fungi,t0041509,Lobaria gyrophorica,accepted
5dc4ca0f-65e1-41aa-8a9a-f33ae076b96b,species,Fungi,t0041511,Lobaria isidiosa,accepted
e1dcd334-d8d9-4dde-a1cb-c0c0bd065326,species,Fungi,t0041512,Ricasolia japonica,accepted
08ad0125-bb56-46bd-a32c-e4a4874fb550,species,Fungi,t0041513,Lobaria kurokawae,accepted
c533f808-a5b1-4c26-9dfc-d0a2edaea7a6,species,Fungi,t0041514,Lobaria lobulata,accepted
a787ded2-c4a9-4ddc-adf0-6cd222f1b6d7,species,Fungi,t0041515,Lobaria meridionalis,accepted
cf15baff-d702-40a5-852e-5ac2712a8118,species,Fungi,t0041516,Lobaria orientalis,accepted
c44ae8db-49d9-477a-a38b-87ef73198575,species,Fungi,t0041517,Lobaria pseudopulmonaria,accepted
b829397f-e1a7-4740-bd65-f1506cdf9cca,species,Fungi,t0041518,Lobaria pulmonaria,accepted
29590e3a-7c9a-4ee5-bdd3-b1e5a93ad232,species,Fungi,t0041519,Lobaria quercizans,accepted
c41a6bed-7044-4a15-a569-06d1e902bba9,species,Fungi,t0041520,Lobaria retigera,accepted
c4dc5385-0031-4494-bb52-d062b2d0c163,species,Fungi,t0041521,Lobaria scrobiculata,accepted
9ef8f79b-00c8-4e3c-811d-ad96ac52fe6d,species,Fungi,t0041522,Lobaria spathulata,accepted
3e4cd3ec-0135-4f82-b4d8-eedaa2b92b94,species,Fungi,t0041523,Lobaria sublaevis,accepted
5a4e4a59-8100-488a-bffc-44dc98d34859,species,Fungi,t0041524,Lobaria subscrobiculata,accepted
1534fb03-021d-4a4c-ac8b-d0bc8fa491ce,species,Fungi,t0041525,Lobaria yoshimurae,accepted
188846a8-d7b8-489b-b352-5f2935120517,species,Fungi,t0041510,Lobaria isidiophora,accepted
2b27a8d9-8427-492a-8ded-dd49f269012c,species,Fungi,t0043332,Pseudocyphellaria argyracea,accepted
5802a9bd-55f3-48f0-84aa-fc5364d448d0,species,Fungi,t0043333,Pseudocyphellaria aurata,accepted
d0264eb6-a4ba-4dfd-b1bd-3eb60556a170,species,Fungi,t0043334,Pseudocyphellaria cinnamomea,accepted
2777f160-a09e-4cde-abf7-e6980fd95a83,species,Fungi,t0043335,Pseudocyphellaria intricata,accepted
53dd322e-c1d9-49dc-8d22-563167a679e0,species,Fungi,t0043336,Pseudocyphellaria mougeotiana,accepted
1adf8eb5-7fdc-4ea2-9b1c-5181b15c25a6,species,Fungi,t0044217,Sticta duplolimbata,accepted
c1a2dae9-84b5-4f81-901a-ffaa4d87cd99,species,Fungi,t0044218,Sticta flabelliformis,accepted
a64c230d-ae8e-429b-b31d-974dd12b5f28,species,Fungi,t0044219,Sticta formosana,accepted
b14a849e-ba60-4a77-9a19-3df2519f9d6f,species,Fungi,t0044220,Sticta fuliginosa,accepted
f0b1ac96-0f18-4104-86be-f7e76e350b47,species,Fungi,t0044221,Sticta gracilis,accepted
d7c38cd8-09c6-425f-9825-f650770c28d2,species,Fungi,t0044222,Sticta nylanderiana,accepted
5df17c66-cb9b-4010-8148-6b034948d9a7,species,Fungi,t0044223,Sticta pulvinata,accepted
53d13784-8e70-4aff-a4fd-93581b7ba777,species,Fungi,t0044224,Sticta sinuosa,accepted
6ca02418-541a-4631-b09f-5fccd6fe3fea,species,Fungi,t0044225,Sticta submarginifera,accepted
fc392897-28d3-4f4d-9e0c-1468862ffb74,species,Fungi,t0044226,Sticta weigelii,accepted
bc2b2fbd-6444-437c-afd1-0d43de497d54,species,Fungi,t0044227,Sticta wrightii,accepted
eb8ac439-cf15-4dc4-9032-b9688423a89a,species,Fungi,t0042085,Nephroma helveticum,accepted
1a38547b-f437-4c1b-8226-646838656f9f,species,Fungi,t0042086,Nephroma javanicum,accepted
9f27fdd0-e2c7-450b-98ab-d36bc3aa9a82,species,Fungi,t0042087,Nephroma moeszii,accepted
491b1d78-e75f-4478-8c0e-7ab8f381119a,species,Fungi,t0042088,Nephroma tropicum,accepted
0bed0ce4-bffb-45cd-a94e-75b0f47a9331,species,Fungi,t0042340,Peltigera canina,accepted
349669ff-435e-4f8f-90d1-f038221663d9,species,Fungi,t0042341,Peltigera didactyla,accepted
ee3ee5fe-f929-4ce8-b9dc-02f7397449f5,species,Fungi,t0042342,Peltigera horizontalis,accepted
265cccbd-14fd-4789-91fe-9ad9233c0e29,species,Fungi,t0042343,Peltigera lactucifolia,accepted
9df88cc6-4bba-43a7-ba8d-2d48fa756fc4,species,Fungi,t0042344,Peltigera leucophlebia,accepted
42139ce8-48ea-4077-b5d8-c4159ca3a75f,species,Fungi,t0042345,Peltigera membranacea,accepted
5a08fb94-e5e8-4b03-8b4a-2ad7ee0c4e8e,species,Fungi,t0042346,Peltigera meridiana,accepted
9630cbc7-7554-4cfd-8966-c72506add68c,species,Fungi,t0042347,Peltigera neopolydactyla,accepted
07cc99ac-eaa8-4954-af57-ac2e566cd4d6,species,Fungi,t0042348,Peltigera nigripunctata,accepted
4ba65902-6067-4f2f-a32f-b48c38db296a,species,Fungi,t0042349,Peltigera polydactyla,accepted
8428e81f-d798-4d72-9d2b-037327982c42,species,Fungi,t0042350,Peltigera praetextata,accepted
22dec3f8-81e8-4d70-b618-6d344435277d,species,Fungi,t0042351,Peltigera pruinosa,accepted
89ec49a1-6a0a-426f-acb8-025801650fec,species,Fungi,t0042352,Peltigera rufescens,accepted
35cbd960-5d4c-4164-8978-0a44eee953eb,species,Fungi,t0042353,Peltigera subincusa,accepted
a484f683-1cb0-41a2-be7c-25fb9f0191dc,species,Fungi,t0044043,Solorina simensis,accepted
c17cacd9-d5fd-40dc-a1ac-c5b37670bed8,species,Fungi,t0035547,Elsinoe canavaliae,accepted
29cd21b5-ba7b-4c8b-9fed-76a0346e34cc,species,Fungi,t0035548,Elsinoe cinnamomi,accepted
1c86a4df-1c81-4efd-af90-92ab6b9506cd,species,Fungi,t0035549,Elsinoe mangiferae,accepted
afd49035-c50f-49ca-b99a-f241f39397fc,species,Fungi,t0035550,Elsinoe sacchari,accepted
b810975a-3aa8-46db-9c46-e38abc72c141,species,Fungi,t0044062,Sphaceloma ampelinum,accepted
3326b1f6-b140-4622-b6a2-c175dbb61e6a,species,Fungi,t0044063,Sphaceloma araliae,accepted
c60004c0-778b-4995-b9a8-c108e8495951,species,Fungi,t0044064,Sphaceloma asteris,accepted
8b6d4c2d-9881-43e3-97a1-b6c1bd063e93,species,Fungi,t0044065,Sphaceloma batatas,accepted
20a96c3a-02b0-4adb-9918-dfd5904097a0,species,Fungi,t0035546,Elsinoe bidentis,accepted
2a06bcd3-b301-4b31-82ac-95c143b178ca,species,Fungi,t0044066,Sphaceloma fawcettii,accepted
8ec09c95-101e-4d89-bc13-e5423350a48e,species,Fungi,t0044067,Sphaceloma plantaginis,accepted
e485d52c-84bb-4494-8a20-77f6f1576b7f,species,Fungi,t0044068,Sphaceloma schefflerae,accepted
8402a69b-5c0a-41b7-b9be-5ba023d29f10,species,Fungi,t0044069,Sphaceloma tsujii,accepted
8491e203-273a-4634-947a-55211b5d7bef,species,Fungi,t0044070,Sphaceloma viticola,accepted
476ae665-4f9e-49fa-9e20-125affac9508,species,Fungi,t0044951,Zukaliopsis gardeniae,accepted
e88135ed-b23f-4d2c-894a-d480bbc01bca,species,Fungi,t0042011,Myriangium duriaei,accepted
6f7f9204-3bfa-48bd-abd8-469436a57319,species,Fungi,t0044582,Uleomyces decipiens,accepted
86e6a696-90e1-4e50-a330-d1688343227f,species,Fungi,t0035556,Endocarpon desquamescens,accepted
c1cf9314-b05d-4df9-8b8b-cfa36c4dfb25,species,Fungi,t0044174,Staurothele fauriei,accepted
e9cfea98-cad9-4883-ad71-944b821b416f,species,Fungi,t0044813,Verrucaria arisana,accepted
07fd9a5d-c58e-4a3d-b53b-268db1e804fd,species,Fungi,t0044814,Verrucaria toroyensis,accepted
77c9bc56-f222-4e89-bb36-e14da3603b47,species,Fungi,t0035810,Geoglossum fallax,accepted
041674ba-19bd-47a9-8c77-6533fd2c0e88,species,Fungi,t0044482,Trichoglossum farlowi,accepted
4108e4ff-bdf1-4134-8d35-f79712cf4729,species,Fungi,t0044483,Trichoglossum hirsutum,accepted
f1a9fbcd-2ea6-442e-b45d-04cdc6fea8f8,species,Fungi,t0044484,Trichoglossum walteri,accepted
4d449730-63ec-4e7f-90b1-752b70e8b217,species,Fungi,t0040758,Halenospora varia,accepted
ac579663-d3e4-493f-b652-a562ccc6e55a,species,Fungi,t0041395,Leotia lubrica,accepted
a04e2179-de2a-4c68-afea-32bb6c99cd0c,species,Fungi,t0041116,Icmadophila ericetorum,accepted
0ec35b28-c117-449a-978f-4adca648e9ca,species,Fungi,t0043095,Pseudobaeomyces insignis,accepted
fac0a7d9-01c9-4bf2-8b95-ade152fd0c26,species,Fungi,t0044551,Tubercularia phyllophila,accepted
d16bd568-2f9f-413e-b42d-622f23259c98,species,Fungi,t0044552,Tubercularia puerariae,accepted
4aa2605c-fc0f-443c-a281-89ca2483ae88,species,Fungi,t0041432,Leptographium elegans,accepted
08ffd3db-1584-4ddf-8c2a-48d11cd63e8c,species,Fungi,t0041433,Leptographium globosum,accepted
19dd1b77-22c8-4508-972d-a105b7a044d8,species,Fungi,t0041434,Leptographium sinoprocerum,accepted
6978c5a1-1b01-49fa-9f44-eaba1facc533,species,Fungi,t0042189,Ophiostoma denticiliatum,accepted
bcabbd53-9a61-4e25-8a9e-6e5f76aa0f19,species,Fungi,t0044144,Sporothrix isarioides,accepted
ff1f9924-93cb-47fa-8a97-0a8b77765fe0,species,Fungi,t0044145,Sporothrix schenckii,accepted
3421e994-7c0d-46e5-8c6a-78da7c34fa3e,species,Fungi,t0041435,Leptokalpion albicans,accepted
f86b3045-065b-422c-b5c1-78e0c20976f0,species,Fungi,t0042338,Patellaria atrata,accepted
c3634087-f802-4896-a4c2-9161be4d2ae4,species,Fungi,t0043750,Rhytidhysteron rufulum,accepted
cd4b7f74-8ad2-45c7-b196-85b980096940,species,Fungi,t0042536,Phaeoisaria clematidis,accepted
01897bb1-f4cd-48c3-8b83-9bff7670dfb9,species,Fungi,t0042982,Pleurostoma minimum,accepted
fce5b253-b9f0-445b-9756-8a4a5f8c5849,species,Fungi,t0042981,Pleurostoma candollei,accepted
bc39ea9e-455b-4545-b03e-0214976a2e2a,species,Fungi,t0043047,Porina formosana,accepted
62d8bc37-5985-4343-a455-47e1e9bdb427,species,Fungi,t0043048,Porina nucula,accepted
423bd4e6-5e79-4fdf-8c6c-af1dfaad0497,species,Fungi,t0043049,Porina tetracerae,accepted
fabc97a7-bcc1-48a6-9ae9-e6dce7206f2a,species,Fungi,t0044522,Trichothelium alboatrum,accepted
cfaf4eb9-252f-4e48-8a83-c60fe77bb466,species,Fungi,t0033829,Albotricha hainesii,accepted
5f94a025-4a7f-432f-9630-bab4045bb1cd,species,Fungi,t0034845,Cistella acuum,accepted
051a9923-32ba-4ea9-81f8-8fd0bf631041,species,Fungi,t0035361,Dasyscypha leucophaea,accepted
227a02a3-cba3-4a71-8d8d-bc22d454154e,species,Fungi,t0035362,Dasyscyphus apalus,accepted
6b3a3ecc-ed21-4b91-ba7b-6aec7119fc3a,species,Fungi,t0035363,Dasyscyphus leucophaeus,accepted
2fb20634-a6e1-4d08-b36a-b6863262e2a4,species,Fungi,t0035364,Dasyscyphus subcorticalis,accepted
e8953176-928c-4de4-b80a-e3d2fccb9705,species,Fungi,t0041302,Lachnum albidulum,accepted
5476c86f-ce90-4206-8a40-a964d2c8b758,species,Fungi,t0041303,Lachnum attenuatum,accepted
