TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,taicol_taxon_id,taicol_status
a8de9975-00ca-42cc-98c7-416eb0db57e0,infraspecies,Plantae,"",Antidesma pentandrum barbatum,"list(taxon_id = ""t0040199""","taicol_name_status = ""not-accepted"""
4d5ecf1a-1f30-4a1e-b0a8-b125780f0b48,infraspecies,Plantae,"",Breynia officinalis officinalis,"list(taxon_id = ""t0086653""","taicol_name_status = ""accepted"""
e1b7302d-13a1-479a-ada2-0d1826e50289,infraspecies,Plantae,"",Glochidion zeylanicum lanceolatum,"list(taxon_id = ""t0057942""","taicol_name_status = ""accepted"""
37a41fe1-ba43-48da-9ffa-b6f5d5ef4657,infraspecies,Plantae,"",Glochidion zeylanicum tomentosum,"list(taxon_id = ""t0057943""","taicol_name_status = ""accepted"""
bfe713e5-c77a-4332-9f9a-6c53ad09c81b,infraspecies,Plantae,"",Phyllanthus urinaria nudicarpus,"list(taxon_id = ""t0085101""","taicol_name_status = ""accepted"""
0674fbd7-0e3e-414e-8a64-968145da9da4,infraspecies,Plantae,"",Geranium nepalense thunbergii,"list(taxon_id = ""t0057934""","taicol_name_status = ""accepted"""
0674fbd7-0e3e-414e-8a64-968145da9da4,infraspecies,Plantae,"",Geranium nepalense thunbergii,"list(taxon_id = ""t0057934""","taicol_name_status = ""not-accepted"""
eaf9423b-9a8d-4df1-9da1-2bba932f0a84,infraspecies,Plantae,"",Trapa bicornis taiwanensis,"list(taxon_id = ""t0055638""","taicol_name_status = ""not-accepted"""
90249bab-7515-4b2c-bd53-67b7cebeaa72,infraspecies,Plantae,"",Circaea alpina imaicola,"list(taxon_id = ""t0084590""","taicol_name_status = ""accepted"""
90249bab-7515-4b2c-bd53-67b7cebeaa72,infraspecies,Plantae,"",Circaea alpina imaicola,"list(taxon_id = ""t0084590""","taicol_name_status = ""not-accepted"""
90249bab-7515-4b2c-bd53-67b7cebeaa72,infraspecies,Plantae,"",Circaea alpina imaicola,list(),
5a9a354e-bc88-43c1-910c-f57e2314e49c,infraspecies,Plantae,"",Epilobium brevifolium trichoneurum,"list(taxon_id = ""t0053538""","taicol_name_status = ""accepted"""
5c6dd4e2-d050-4536-ba35-a83dde98cc3e,infraspecies,Plantae,"",Syzygium densinervium insulare,"list(taxon_id = ""t0087394""","taicol_name_status = ""not-accepted"""
de6bb8e6-4a9c-4daf-969b-55861b2f0c5a,infraspecies,Plantae,"",Bredia hirsuta rotundifolia,"list(taxon_id = ""t0052750""","taicol_name_status = ""accepted"""
bac5a120-2d83-4819-9952-8f9919ec3234,infraspecies,Plantae,"",Sarcopyramis napalensis delicata,"list(taxon_id = ""t0086995""","taicol_name_status = ""accepted"""
b830a4e3-225d-4222-b103-b0db715bb8e4,infraspecies,Plantae,"",Rhus chinensis roxburghii,"list(taxon_id = ""t0086975""","taicol_name_status = ""accepted"""
e5b2b5a0-f92b-4e93-a119-13d318432f5b,infraspecies,Plantae,"",Rhus succedanea dumoutieri,"list(taxon_id = ""t0087390""","taicol_name_status = ""accepted"""
d3227d37-d07e-4728-bb03-239a30369cfe,infraspecies,Plantae,"",Acer palmatum pubescens,"list(taxon_id = ""t0086589""","taicol_name_status = ""accepted"""
d3227d37-d07e-4728-bb03-239a30369cfe,infraspecies,Plantae,"",Acer palmatum pubescens,list(),
ad447a64-1aad-4f00-a950-479872672272,infraspecies,Plantae,"",Acer tutcheri shimadae,[],
e62e4e2c-e9f3-4ae1-bc46-6b093b401435,infraspecies,Plantae,"",Glycosmis parviflora erythrocarpa,"list(taxon_id = ""t0086832""","taicol_name_status = ""accepted"""
d3068562-44c9-4404-b423-7ef0cd28a60a,infraspecies,Plantae,"",Phellodendron amurense wilsonii,"list(taxon_id = ""t0086945""","taicol_name_status = ""accepted"""
dcecb261-05f8-4f93-b830-a35f5518f907,infraspecies,Plantae,"",Zanthoxylum ailanthoides pubescens,"list(taxon_id = ""t0087115""","taicol_name_status = ""accepted"""
4d5452ca-972c-47fe-bcfe-b2fdb97ad575,infraspecies,Plantae,"",Ailanthus altissima tanakae,"list(taxon_id = ""t0086603""","taicol_name_status = ""not-accepted"""
748e30f2-7ce9-47d5-9540-30cb20255b3d,infraspecies,Plantae,"",Abelmoschus manihot pungens,"list(taxon_id = ""t0052517""","taicol_name_status = ""accepted"""
0cedd0c3-99ef-4cc0-b2f4-6d377b944f64,species,Plantae,"",Abutilon guineense,"list(taxon_id = ""t0086585""","taicol_name_status = ""not-accepted"""
8e86c910-3996-4a79-9444-5248910e6c8c,infraspecies,Plantae,"",Corchorus aestuans brevicaulis,"list(taxon_id = ""t0086729""","taicol_name_status = ""accepted"""
c68fed92-900b-4206-8fff-966d2b0afe29,infraspecies,Plantae,"",Hibiscus indicus integrilobus,[],
7169a9e0-3519-48d0-892c-bde8bf40ef7e,infraspecies,Plantae,"",Sida javensis expilosa,"list(taxon_id = ""t0084630""","taicol_name_status = ""accepted"""
592120c0-c104-4fc9-8dcd-c3dfc8918522,infraspecies,Plantae,"",Sida rhombifolia insularis,"list(taxon_id = ""t0084631""","taicol_name_status = ""accepted"""
b29a9368-55a5-4f5c-b146-1f45e596776f,infraspecies,Plantae,"",Sida rhombifolia maderensis,"list(taxon_id = ""t0087043""","taicol_name_status = ""accepted"""
03b5be73-6fd9-4956-b363-fce28caffe00,infraspecies,Plantae,"",Daphne kiusiana atrocaulis,"list(taxon_id = ""t0086766""","taicol_name_status = ""accepted"""
bfb65faf-ff1b-49ed-9446-f3cfbb31473a,infraspecies,Plantae,"",Capparis micracantha henryi,"list(taxon_id = ""t0040622""","taicol_name_status = ""accepted"""
9305e0f1-5f41-4f9b-aa1a-130e7c3c4219,infraspecies,Plantae,"",Capparis sikkimensis formosana,"list(taxon_id = ""t0084585""","taicol_name_status = ""accepted"""
2edcb3f8-0482-46de-8142-02bac13af11c,infraspecies,Plantae,"",Crateva adansonii formosensis,"list(taxon_id = ""t0053153""","taicol_name_status = ""accepted"""
79c72cd6-0ecb-462c-93b0-5411ecd72162,infraspecies,Plantae,"",Arabidopsis halleri gemmifera,"list(taxon_id = ""t0052608""","taicol_name_status = ""not-accepted"""
79c72cd6-0ecb-462c-93b0-5411ecd72162,infraspecies,Plantae,"",Arabidopsis halleri gemmifera,"list(taxon_id = ""t0052608""","taicol_name_status = ""accepted"""
e7766af7-7c00-445b-a777-b8da24c82d9c,infraspecies,Plantae,"",Arabidopsis lyrata kamtschatica,"list(taxon_id = ""t0085089""","taicol_name_status = ""not-accepted"""
bf1cde2f-e3e1-4e06-a539-12e4deaaebfc,infraspecies,Plantae,"",Brassica oleracea capitata,"list(taxon_id = ""t0040443""","taicol_name_status = ""not-accepted"""
2419effa-76a6-4cc3-9540-6bccca5ad891,infraspecies,Plantae,"",Raphanus sativus longipinnatus,"list(taxon_id = ""t0055045""","taicol_name_status = ""not-accepted"""
d7df4d5d-f668-4191-9f8e-eecdc13c96b1,infraspecies,Plantae,"",Raphanus sativus radicula,"list(taxon_id = ""t0055045""","taicol_name_status = ""not-accepted"""
8a7a2ca2-e26f-49ff-a99b-94d4dfe799b8,infraspecies,Plantae,"",Taxillus limprichtii limprichtii,"list(taxon_id = ""t0087067""","taicol_name_status = ""accepted"""
8805484c-74eb-436c-9840-21abdcea3aaa,infraspecies,Plantae,"",Taxillus limprichtii longiflorus,"list(taxon_id = ""t0087068""","taicol_name_status = ""accepted"""
107a8bd0-f0a8-4448-80dd-8914747d32d6,infraspecies,Plantae,"",Taxillus lonicerifolius longifolius,"list(taxon_id = ""t0087395""","taicol_name_status = ""accepted"""
4b3787f7-1c2a-40ae-b72f-b64fd33c1380,infraspecies,Plantae,"",Taxillus lonicerifolius lonicerifolius,"list(taxon_id = ""t0087069""","taicol_name_status = ""accepted"""
03e907e0-d0a1-40fe-9a98-3e5fec72a2e5,infraspecies,Plantae,"",Persicaria barbata barbata,"list(taxon_id = ""t0058724""","taicol_name_status = ""accepted"""
1d5a312e-d88f-4b6c-8405-a4a5dea7b39f,infraspecies,Plantae,"",Persicaria barbata gracilis,"list(taxon_id = ""t0086943""","taicol_name_status = ""accepted"""
d0edcf19-6b66-425c-a120-36aa4136b634,infraspecies,Plantae,"",Rumex crispus japonicus,"list(taxon_id = ""t0059215""","taicol_name_status = ""not-accepted"""
fc9a071e-c864-4e39-8612-4162300064ac,infraspecies,Plantae,"",Dianthus superbus taiwanensis,"list(taxon_id = ""t0086771""","taicol_name_status = ""accepted"""
38a04e40-be8d-4a7e-a725-3ce401585957,infraspecies,Plantae,"",Silene fortunei bilobata,"list(taxon_id = ""t0058255""","taicol_name_status = ""not-accepted"""
162d5618-bd40-489a-8501-bc1e414aadae,infraspecies,Plantae,"",Stellaria media procera,"list(taxon_id = ""t0087061""","taicol_name_status = ""not-accepted"""
f21393b3-263c-4edc-a40f-0639b0c98e71,infraspecies,Plantae,"",Stellaria media micrantha,"list(taxon_id = ""t0058294""","taicol_name_status = ""not-accepted"""
5767ea61-6283-4ee4-bb13-13859ce6c02f,infraspecies,Plantae,"",Stellaria monosperma japonica,"list(taxon_id = ""t0052932""","taicol_name_status = ""accepted"""
ac1c6eb6-1f6f-47be-8f98-1651489e737f,infraspecies,Plantae,"",Stellaria monosperma taiwaniana,"list(taxon_id = ""t0052932""","taicol_name_status = ""not-accepted"""
3a326225-275c-4a11-b614-212554c0e428,infraspecies,Plantae,"",Achyranthes aspera indica,"list(taxon_id = ""t0033575""","taicol_name_status = ""accepted"""
3725a54e-ad88-4a3c-9dc3-e42d50ead006,infraspecies,Plantae,"",Achyranthes aspera rubrofusca,"list(taxon_id = ""t0052533""","taicol_name_status = ""not-accepted"""
3725a54e-ad88-4a3c-9dc3-e42d50ead006,infraspecies,Plantae,"",Achyranthes aspera rubrofusca,"list(taxon_id = ""t0052533""","taicol_name_status = ""accepted"""
3a31dc30-3d2d-4a5f-822c-d8a90f499c2c,infraspecies,Plantae,"",Achyranthes bidentata japonica,"list(taxon_id = ""t0087349""","taicol_name_status = ""accepted"""
68016ae9-f35f-4acc-b04b-38e72296403a,infraspecies,Plantae,"",Chenopodium acuminatum virgatum,"list(taxon_id = ""t0084589""","taicol_name_status = ""accepted"""
759a3405-5c4d-478e-8df8-cab3929d62ce,infraspecies,Plantae,"",Chenopodium album centrorubrum,"list(taxon_id = ""t0052963""","taicol_name_status = ""not-accepted"""
e0aa9f5d-ef72-45aa-aaf2-38fd058aacb7,infraspecies,Plantae,"",Portulaca oleracea granatus,"list(taxon_id = ""t0086961""","taicol_name_status = ""accepted"""
d31aa512-b679-4301-8411-300bc005c0af,infraspecies,Plantae,"",Schizophragma integrifolium fauriei,"list(taxon_id = ""t0058035""","taicol_name_status = ""not-accepted"""
ef9b78d1-2011-4fe8-9512-79c793087cea,infraspecies,Plantae,"",Benthamidia japonica chinensis,"list(taxon_id = ""t0085095""","taicol_name_status = ""not-accepted"""
b4180c41-3f85-42f6-9c96-bbc8df6e2e8b,infraspecies,Plantae,"",Adinandra formosana obtusissima,"list(taxon_id = ""t0086601""","taicol_name_status = ""accepted"""
4ea79f78-db4c-4656-92b7-8c139b99ccb0,infraspecies,Plantae,"",Cleyera japonica longicarpa,"list(taxon_id = ""t0086697""","taicol_name_status = ""accepted"""
0b262d3a-bcf2-4dd9-8132-b345dcd52596,infraspecies,Plantae,"",Cleyera japonica morii,"list(taxon_id = ""t0086698""","taicol_name_status = ""accepted"""
d109ae2d-e7d5-4b98-8f82-e8537b94a84c,infraspecies,Plantae,"",Cleyera japonica taipinensis,"list(taxon_id = ""t0086700""","taicol_name_status = ""accepted"""
39be2b2d-8a56-4892-8260-5f2bc5b01ff8,infraspecies,Plantae,"",Eurya nitida nanjenshanensis,"list(taxon_id = ""t0087371""","taicol_name_status = ""not-accepted"""
647f49dd-74f7-407f-a347-8064cb059669,infraspecies,Plantae,"",Ardisia cornudentata cornudentata,"list(taxon_id = ""t0084578""","taicol_name_status = ""accepted"""
85c79e67-ea73-463c-92c3-15e57f463056,infraspecies,Plantae,"",Ardisia cornudentata morrisonensis,"list(taxon_id = ""t0084579""","taicol_name_status = ""accepted"""
d3bd9a77-3d8d-430d-858f-21df3ffee9e8,infraspecies,Plantae,"",Ardisia cornudentata morrisonensis stenosepala,"list(taxon_id = ""t0099363""","taicol_name_status = ""accepted"""
a6072b4c-983d-4d9d-92b8-03cfbdac66b5,infraspecies,Plantae,"",Ardisia crispa dielsii,"list(taxon_id = ""t0061026""","taicol_name_status = ""not-accepted"""
6466c984-66fb-4502-9ed9-bbc73b448215,infraspecies,Plantae,"",Embelia laeta papilligera,"list(taxon_id = ""t0057317""","taicol_name_status = ""accepted"""
6466c984-66fb-4502-9ed9-bbc73b448215,infraspecies,Plantae,"",Embelia laeta papilligera,list(),
cee44fba-11a9-4a7b-ad12-24220f49a8dc,infraspecies,Plantae,"",Maesa perlaria perlaria,"list(taxon_id = ""t0102307""","taicol_name_status = ""accepted"""
9d74e0fc-6c83-492b-9356-77bcfc6d2517,infraspecies,Plantae,"",Maesa perlaria formosana,"list(taxon_id = ""t0086524""","taicol_name_status = ""accepted"""
5ce9b962-fa3e-4734-97fc-5230942adb8d,infraspecies,Plantae,"",Camellia sinensis assamica,"list(taxon_id = ""t0040586""","taicol_name_status = ""not-accepted"""
2b02ccc4-e42d-4acb-b0d5-7f561e84d907,infraspecies,Plantae,"",Schima superba kankaoensis,"list(taxon_id = ""t0087035""","taicol_name_status = ""accepted"""
40f7d77d-027f-4c3d-9c63-4903f276a5fd,infraspecies,Plantae,"",Symplocos cochinchinensis cochinchinensis,"list(taxon_id = ""t0087065""","taicol_name_status = ""accepted"""
da3470dc-07c6-44b6-86dd-d3d4a006ed21,infraspecies,Plantae,"",Symplocos cochinchinensis philippinensis,"list(taxon_id = ""t0058320""","taicol_name_status = ""accepted"""
f86cec53-f403-4ac8-adfb-3fe9bf68d0cb,infraspecies,Plantae,"",Symplocos congesta theifolia,"list(taxon_id = ""t0105513""","taicol_name_status = ""accepted"""
db846ca0-56a9-4d96-9a9f-381dfe722420,infraspecies,Plantae,"",Shortia rotundifolia rotundifolia,"list(taxon_id = ""t0058253""","taicol_name_status = ""accepted"""
db846ca0-56a9-4d96-9a9f-381dfe722420,infraspecies,Plantae,"",Shortia rotundifolia rotundifolia,"list(taxon_id = ""t0058253""","taicol_name_status = ""not-accepted"""
5b9422d2-6358-4ca4-98be-e7beb0340c50,infraspecies,Plantae,"",Shortia rotundifolia ritoensis,"list(taxon_id = ""t0087040""","taicol_name_status = ""accepted"""
d6dc5ca6-7ac1-499c-a5a8-b31d2a8d717f,infraspecies,Plantae,"",Shortia rotundifolia subcordata,"list(taxon_id = ""t0087041""","taicol_name_status = ""accepted"""
7ea9847e-fbe8-4908-9aad-35e7d4f75c6f,infraspecies,Plantae,"",Shortia rotundifolia transalpine,"list(taxon_id = ""t0087042""","taicol_name_status = ""not-accepted"""
a3799e0f-e282-4b83-9699-e6867b0ba199,infraspecies,Plantae,"",Styrax formosanus hayataianus,"list(taxon_id = ""t0087064""","taicol_name_status = ""not-accepted"""
bef931c3-aebc-4ab4-b0d1-4848697366db,infraspecies,Plantae,"",Styrax japonicus kotoensis,"list(taxon_id = ""t0086549""","taicol_name_status = ""accepted"""
4fa3001a-7ffc-4820-9632-6fbd9b458033,infraspecies,Plantae,"",Lyonia ovalifolia ovalifolia,"list(taxon_id = ""t0086891""","taicol_name_status = ""accepted"""
086a3ed6-79a3-4250-a90d-37018e8a0860,infraspecies,Plantae,"",Lyonia ovalifolia lanceolata,"list(taxon_id = ""t0058476""","taicol_name_status = ""accepted"""
6c438b96-d6e2-4da7-ab1b-aadf33a264bd,infraspecies,Plantae,"",Vaccinium dunalianum caudatifolium,"list(taxon_id = ""t0057470""","taicol_name_status = ""accepted"""
2c19fb60-8913-4f0e-bdf4-2597a74403c6,infraspecies,Plantae,"",Vaccinium japonicum lasiostemon,"list(taxon_id = ""t0057471""","taicol_name_status = ""accepted"""
7bb60bf7-76d3-40e8-9ef2-5d55c9bdf198,infraspecies,Plantae,"",Vaccinium wrightii wrightii,"list(taxon_id = ""t0087101""","taicol_name_status = ""accepted"""
12c68b77-e4a3-4678-a085-8c68fdd39e59,infraspecies,Plantae,"",Vaccinium wrightii formosanum,"list(taxon_id = ""t0057472""","taicol_name_status = ""accepted"""
b9dd476c-7f86-40c4-9ea0-f1f69e50943c,infraspecies,Plantae,"",Rhododendron ovatum ovatum,"list(taxon_id = ""t0086972""","taicol_name_status = ""accepted"""
2996767e-4bfa-4a98-b6c1-04429912be0b,infraspecies,Plantae,"",Rhododendron ovatum lamprophyllum,"list(taxon_id = ""t0086971""","taicol_name_status = ""accepted"""
11aa2db7-9f87-48b2-a92d-80de4cb8e1ae,infraspecies,Plantae,"",Rhododendron rubropilosum rubropilosum,"list(taxon_id = ""t0086973""","taicol_name_status = ""accepted"""
7dce2c66-7b79-4869-a6bc-b936dd4fc6f0,infraspecies,Plantae,"",Rhododendron rubropilosum taiwanalpinum,"list(taxon_id = ""t0086974""","taicol_name_status = ""accepted"""
cb4f11d7-a6ea-4f58-93cf-09800fba678a,infraspecies,Plantae,"",Aucuba chinensis fongfangshanensis,"list(taxon_id = ""t0086636""","taicol_name_status = ""accepted"""
00c9644a-8ff4-492c-a74d-6bcfc5f5cefa,species,Plantae,"",Neanotis kwangtungensis,[],
29c621e5-9228-449f-9a10-04238a366ff4,infraspecies,Plantae,"",Gardenia jasminoides grandiflora,"list(taxon_id = ""t0053766""","taicol_name_status = ""not-accepted"""
598e7d3d-397e-436d-9d86-ef20b6ac8ade,infraspecies,Plantae,"",Gardenia jasminoides radicans,"list(taxon_id = ""t0053766""","taicol_name_status = ""not-accepted"""
59349f68-a651-4907-8039-a988b02fb360,infraspecies,Plantae,"",Mussaenda macrophylla brevipilosa,"list(taxon_id = ""t0086902""","taicol_name_status = ""accepted"""
32e6f098-c182-476f-a68e-7dcd3a528209,infraspecies,Plantae,"",Rubia akane akane,"list(taxon_id = ""t0086985""","taicol_name_status = ""accepted"""
9b25e41b-e590-4cd1-872f-95ff39101b98,infraspecies,Plantae,"",Rubia akane erecta,"list(taxon_id = ""t0059202""","taicol_name_status = ""accepted"""
9488238e-7a6e-427a-8243-46f6f2c6f33f,infraspecies,Plantae,"",Damnacanthus angustifolius stenophyllus,"list(taxon_id = ""t0053293""","taicol_name_status = ""not-accepted"""
9488238e-7a6e-427a-8243-46f6f2c6f33f,infraspecies,Plantae,"",Damnacanthus angustifolius stenophyllus,list(),
e5923de5-cf4d-4e13-b3af-62b2a97a0c11,infraspecies,Plantae,"",Lasianthus appressihirtus appressihirtus,"list(taxon_id = ""t0102046""","taicol_name_status = ""accepted"""
6e37bdcf-a959-4166-9e41-aaea5b065299,infraspecies,Plantae,"",Lasianthus appressihirtus maximus,"list(taxon_id = ""t0086543""","taicol_name_status = ""accepted"""
2554a8b5-b46f-4d81-8618-861c776d7295,infraspecies,Plantae,"",Lasianthus japonicus japonicus,"list(taxon_id = ""t0058123""","taicol_name_status = ""accepted"""
be9dbe85-01df-4007-aa7b-6ec9ebc68139,infraspecies,Plantae,"",Lasianthus japonicus satsumensis,"list(taxon_id = ""t0086874""","taicol_name_status = ""accepted"""
5960e785-d797-4cc5-9c9d-28d6a7985813,infraspecies,Plantae,"",Lasianthus obliquinervis obliquinervis,"list(taxon_id = ""t0086875""","taicol_name_status = ""accepted"""
9098f42e-a4e8-4f80-b791-31541ae032df,infraspecies,Plantae,"",Lasianthus obliquinervis simizui,"list(taxon_id = ""t0086876""","taicol_name_status = ""accepted"""
6e504a36-8a10-46c1-bc63-205802a68b51,infraspecies,Plantae,"",Lasianthus obliquinervis taitoensis,"list(taxon_id = ""t0058124""","taicol_name_status = ""accepted"""
a170a6aa-7ae8-48e1-b892-9bfdff66847a,infraspecies,Plantae,"",Uncaria lanosa appendiculata,"list(taxon_id = ""t0057464""","taicol_name_status = ""accepted"""
2286a553-7d5c-4e17-b223-75c3c72da1fa,infraspecies,Plantae,"",Gentiana davidii formosana,"list(taxon_id = ""t0057932""","taicol_name_status = ""accepted"""
a9bbbff4-a03f-47e9-a715-6856f8e8a10a,infraspecies,Plantae,"",Gentiana flavomaculata yuanyanghuensis,"list(taxon_id = ""t0087375""","taicol_name_status = ""accepted"""
93d565ff-124a-4f6b-939d-8eb02de6b417,infraspecies,Plantae,"",Gentiana scabrida punctulata,"list(taxon_id = ""t0087376""","taicol_name_status = ""accepted"""
d82a9fa0-ce4c-4ea5-ae6c-085897f14291,infraspecies,Plantae,"",Centaurium pulchellum altaicum,"list(taxon_id = ""t0086672""","taicol_name_status = ""accepted"""
8d65a634-881e-44c9-bbb0-0e2e40706896,infraspecies,Plantae,"",Tripterospermum taiwanense alpinum,"list(taxon_id = ""t0058454""","taicol_name_status = ""not-accepted"""
1324482a-aa6a-4189-98d0-d4560924608d,infraspecies,Plantae,"",Tripterospermum taiwanense alutaceofolium,"list(taxon_id = ""t0069693""","taicol_name_status = ""not-accepted"""
1324482a-aa6a-4189-98d0-d4560924608d,infraspecies,Plantae,"",Tripterospermum taiwanense alutaceofolium,"list(taxon_id = ""t0069693""","taicol_name_status = ""not-accepted"""
f85316dd-389c-43ec-a031-ec8e5d4dfc3e,infraspecies,Plantae,"",Trigonotis formosana elevatovenosa,"list(taxon_id = ""t0058452""","taicol_name_status = ""not-accepted"""
132fc435-a6ed-487a-b301-ebae1ec52c94,infraspecies,Plantae,"",Heliotropium procumbens depressum,"list(taxon_id = ""t0074255""","taicol_name_status = ""not-accepted"""
132fc435-a6ed-487a-b301-ebae1ec52c94,infraspecies,Plantae,"",Heliotropium procumbens depressum,"list(taxon_id = ""t0074255""","taicol_name_status = ""not-accepted"""
4992c206-cd79-466f-a6b1-05fabc5c2d85,infraspecies,Plantae,"",Cordia aspera kanehirae,"list(taxon_id = ""t0084591""","taicol_name_status = ""accepted"""
6842cd35-c470-4303-b7eb-1fec362dec6e,infraspecies,Plantae,"",Ipomoea carnea fistulosa,"list(taxon_id = ""t0058075""","taicol_name_status = ""accepted"""
6fb900af-cda0-4c85-bf4c-2cf6400c145c,infraspecies,Plantae,"",Cuscuta japonica formosana,"list(taxon_id = ""t0053217""","taicol_name_status = ""accepted"""
554e735c-bf41-4e0b-bc49-33f6d7071084,infraspecies,Plantae,"",Lepistemon binectariferum trichocarpum,"list(taxon_id = ""t0058138""","taicol_name_status = ""accepted"""
0e9babbe-15f6-441e-913f-544325e7379b,infraspecies,Plantae,"",Solanum biflorum kotoensis,"list(taxon_id = ""t0058473""","taicol_name_status = ""not-accepted"""
28c342f4-c4ed-432e-a420-b6c5ece85ff7,infraspecies,Plantae,"",Capsicum annuum grossum,"list(taxon_id = ""t0086666""","taicol_name_status = ""accepted"""
31f6d03b-52e5-4af1-86e6-4fbaabdcaaee,infraspecies,Plantae,"",Capsicum frutescens conoides,"list(taxon_id = ""t0086667""","taicol_name_status = ""accepted"""
2a906546-7229-4c8b-a42f-8f93f4deb7aa,infraspecies,Plantae,"",Datura stramonium tatula,"list(taxon_id = ""t0053302""","taicol_name_status = ""accepted"""
754429cf-3ff9-4088-9633-8d1f3194ad47,infraspecies,Plantae,"",Lycopersicon esculentum esculentum,"list(taxon_id = ""t0086890""","taicol_name_status = ""accepted"""
ae455c53-61f9-42d1-b044-91027e6cd2b7,infraspecies,Plantae,"",Lycopersicon esculentum cerasiforme,"list(taxon_id = ""t0058266""","taicol_name_status = ""accepted"""
0690d892-7044-48fb-90ae-238b105282a5,infraspecies,Plantae,"",Epithema taiwanensis taiwanensis,"list(taxon_id = ""t0046144""","taicol_name_status = ""not-accepted"""
8d9442dd-575e-4b6c-ab28-79096076a913,infraspecies,Plantae,"",Epithema taiwanensis fasciculata,"list(taxon_id = ""t0046144""","taicol_name_status = ""not-accepted"""
20066001-6691-4a9a-b61b-1514df8ad4c1,infraspecies,Plantae,"",Lysionotus pauciflorus pauciflorus,"list(taxon_id = ""t0086892""","taicol_name_status = ""accepted"""
f8963818-4aca-4021-9a37-b71ae7cd6bea,infraspecies,Plantae,"",Lysionotus pauciflorus ikedae,"list(taxon_id = ""t0058480""","taicol_name_status = ""accepted"""
ca9f0bdc-2102-427a-b4e3-5d711870da52,infraspecies,Plantae,"",Rhynchoglossum obliquum hologlossum,"list(taxon_id = ""t0086977""","taicol_name_status = ""accepted"""
9a468d01-7bf0-4033-8eb5-40fd8d5e38c3,infraspecies,Plantae,"",Callitriche palustris palustris,"list(taxon_id = ""t0102085""","taicol_name_status = ""accepted"""
c195b01e-581a-4f10-9105-649ed5b92bf2,infraspecies,Plantae,"",Callitriche palustris oryzetorum,"list(taxon_id = ""t0086664""","taicol_name_status = ""accepted"""
933203d0-9874-4f3b-9971-bbcae76d5bdc,infraspecies,Plantae,"",Justicia procumbens procumbens,"list(taxon_id = ""t0054136""","taicol_name_status = ""accepted"""
5a8af401-3578-413b-98fc-44885b5a3c6f,infraspecies,Plantae,"",Justicia procumbens hayatae,"list(taxon_id = ""t0086866""","taicol_name_status = ""accepted"""
26c807ec-7f76-409b-b0a2-e7b5a9f4009d,infraspecies,Plantae,"",Justicia procumbens hirsuta,"list(taxon_id = ""t0086541""","taicol_name_status = ""accepted"""
7a63e1b3-cfac-4818-b80a-8d6a5f8eabbf,infraspecies,Plantae,"",Justicia procumbens linearifolia,"list(taxon_id = ""t0086867""","taicol_name_status = ""accepted"""
74034b1e-97cf-442b-bb80-40ab7e24988d,infraspecies,Plantae,"",Asystasia gangetica gangetica,"list(taxon_id = ""t0084580""","taicol_name_status = ""accepted"""
e502757f-33e6-4c70-bb4b-49d154c7c768,infraspecies,Plantae,"",Asystasia gangetica micrantha,"list(taxon_id = ""t0085091""","taicol_name_status = ""accepted"""
d395e720-2263-4324-afa6-4bf9eda7951f,infraspecies,Plantae,"",Utricularia vulgaris tenuicaulis,"list(taxon_id = ""t0055716""","taicol_name_status = ""not-accepted"""
a1a8b3f6-e3b6-44c2-a146-9e7a7ae11499,infraspecies,Plantae,"",Lantana camara mista,"list(taxon_id = ""t0054169""","taicol_name_status = ""not-accepted"""
b1231239-682b-439e-a637-372edacffb31,infraspecies,Plantae,"",Salvia formosana matsudae,"list(taxon_id = ""t0086992""","taicol_name_status = ""accepted"""
247a0443-fbcf-4f06-854a-e049d7493d03,infraspecies,Plantae,"",Salvia nipponica formosana,"list(taxon_id = ""t0086993""","taicol_name_status = ""accepted"""
132e768f-91f2-4fed-a382-ecb6c021a0e2,infraspecies,Plantae,"",Clerodendrum trichotomum fargesii,"list(taxon_id = ""t0053068""","taicol_name_status = ""not-accepted"""
ad68af4a-7222-4220-aa1d-5e471d164360,infraspecies,Plantae,"",Clerodendrum trichotomum ferrugineum,"list(taxon_id = ""t0053068""","taicol_name_status = ""not-accepted"""
839b7239-1ed6-4398-b26b-2d0ed44c1900,infraspecies,Plantae,"",Callicarpa formosana formosana,"list(taxon_id = ""t0086662""","taicol_name_status = ""accepted"""
f75773fa-c098-4646-b37d-5efe65ab7f1f,infraspecies,Plantae,"",Callicarpa formosana glabrata,"list(taxon_id = ""t0087358""","taicol_name_status = ""accepted"""
aba44d57-c0e6-4b2d-ab29-6afa140d97ca,infraspecies,Plantae,"",Callicarpa formosana longifolia,"list(taxon_id = ""t0086663""","taicol_name_status = ""accepted"""
0623f8e0-47ae-4859-a577-430c8b82101e,infraspecies,Plantae,"",Callicarpa japonica luxurians,"list(taxon_id = ""t0087359""","taicol_name_status = ""accepted"""
e773cfae-013e-4eac-81d5-207508b02923,infraspecies,Plantae,"",Glechoma hederacea grandis,"list(taxon_id = ""t0086831""","taicol_name_status = ""accepted"""
