TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_id,TC_taxon_status
2dab06e8-f572-4c64-9149-abbd152465b9,species,Plantae,"",Argyreia akoensis,t0052619,accepted
426215e4-c181-4cfe-a4ce-6eb6ad68596f,species,Plantae,"",Argyreia formosana,t0040244,accepted
3a2e8ef8-aa8a-4ecd-bbfc-163d08005cea,species,Plantae,"",Argyreia nervosa,t0040245,accepted
9e1b615c-44be-41b8-a540-aa54198c5747,species,Plantae,"",Erycibe henryi,t0053598,accepted
732f8e6e-894e-44ee-951e-c1e123df49fa,species,Plantae,"",Hewittia malabarica,t0058010,accepted
f46c0022-bd49-4e21-8669-7a233ecbb901,species,Plantae,"",Lepistemon binectariferum,t0074543,accepted
a64b5a52-fccb-4f72-a08f-45c43e6fc988,species,Plantae,"",Lepistemon intermedius,t0054209,accepted
82f01f04-0727-4b86-b2bb-69f77225231f,species,Plantae,"",Operculina turpethum,t0054623,accepted
412b59d8-4cf7-42f2-8f27-635f80359850,species,Plantae,"",Stictocardia tiliifolia,t0055467,accepted
3a154fa9-540e-4a92-bf1d-5b789a5c5727,species,Plantae,"",Xenostegia tridentata,t0057510,accepted
31d01c32-1d1a-46fd-8cdc-083734553b5a,species,Plantae,"",Quamoclit cardinalis,t0075563,accepted
ebd584cd-9e41-45d5-8b33-d96ee8b927ce,species,Plantae,"",Solanum americanum,t0055381,accepted
fdc2ad12-a607-4290-8265-67d15f657f57,species,Plantae,"",Solanum capsicoides,t0033490,accepted
c835a8dc-e4b9-488e-a7e2-591e4b5acb86,species,Plantae,"",Solanum diphyllum,t0055382,accepted
86d647b3-28a8-4ad4-b589-c750bcf72c4c,species,Plantae,"",Solanum elaeagnifolium,t0055383,accepted
67f074c1-710e-4171-9d11-8ae828ed6c88,species,Plantae,"",Solanum erianthum,t0055384,accepted
176145ba-1c10-44cc-aabe-e6a53c4734f8,species,Plantae,"",Solanum lasiocarpum,t0033493,accepted
0185e9c5-f889-4df4-b092-804f1b756ef8,species,Plantae,"",Solanum lyratum,t0055385,accepted
6bdd7f21-bdc2-4e3a-940c-94bddce57aa1,species,Plantae,"",Solanum mammosum,t0055386,accepted
4aa4f816-7593-49c9-8305-f838c47963d3,species,Plantae,"",Solanum mauritianum,t0055387,accepted
9533e997-ad9e-46a4-9c95-effc7c6306b8,species,Plantae,"",Solanum melongena,t0033492,accepted
1fa84408-e936-45ab-984f-336a0971c2db,species,Plantae,"",Solanum miyakojimense,t0033494,accepted
a316fcc8-9257-4f32-a989-6d1583599ac5,species,Plantae,"",Solanum muricatum,t0055388,accepted
b26a8c3f-f9ff-495a-aa69-a0ab2d55f7d3,species,Plantae,"",Solanum nigrum,t0055389,accepted
373ef7b1-4728-4315-8915-705c639c782a,species,Plantae,"",Solanum pittosporifolium,t0055390,accepted
3325d53b-871c-4823-8b68-3888afbde04a,species,Plantae,"",Solanum pseudocapsicum,t0055391,accepted
9cca6b2d-594b-4461-87cc-f77b977d5203,species,Plantae,"",Solanum rostratum,t0055392,accepted
e20545f8-33be-489b-baa9-f85043bc9dbc,species,Plantae,"",Solanum scabrum,t0055393,accepted
0062ec8c-df29-49b9-adc7-38c5109ff8e8,species,Plantae,"",Solanum sisymbriifolium,t0033496,accepted
d8300144-7d53-414b-9bb8-fba8a279d174,species,Plantae,"",Solanum torvum,t0033497,accepted
8dae2fa8-848a-4504-b5e6-dce13349de31,species,Plantae,"",Solanum tuberosum,t0055394,accepted
14ae9feb-ae54-4e27-8e3d-78c0b4d4d7e1,species,Plantae,"",Solanum viarum,t0055395,accepted
6e59e145-1438-4080-8a55-3c1c8e87cbf6,species,Plantae,"",Solanum violaceum,t0033498,accepted
88d8a274-f126-4eca-bbc2-ba2c1c7b8279,species,Plantae,"",Solanum integrifolium,t0075929,accepted
9b775637-6e15-4e44-8c67-cddcc17b17f5,species,Plantae,"",Solanum nitida,t0075930,accepted
b4d67675-c42a-4859-a959-a7e3a4aa0a0f,species,Plantae,"",Lycianthes biflora,t0058473,accepted
f8efb029-784c-4016-b846-670a21a4203d,species,Plantae,"",Lycianthes lysimachioides,t0058474,accepted
94094241-8716-4a8c-a0bd-c775ddf631bb,species,Plantae,"",Cestrum elegans,t0073141,accepted
fbf0f247-15ec-43f7-a669-c2ddf50b983c,species,Plantae,"",Nicotiana alata,t0054586,accepted
00c00059-de2d-4072-8ed1-67710ecf01f4,species,Plantae,"",Nicotiana longiflora,t0054587,accepted
0ba6fd46-d0b9-4f84-9ad2-1c7b6a503472,species,Plantae,"",Nicotiana plumbaginifolia,t0054588,accepted
abbc731e-3934-4123-9b79-1626e49a3b95,species,Plantae,"",Nicotiana tabacum,t0054589,accepted
ba7eaf42-1b9b-4a59-95a0-f6404957ff2a,species,Plantae,"",Physalis angulata,t0054815,accepted
302db502-e4b9-402b-8291-f476ad284bd2,species,Plantae,"",Physalis minima,t0054816,accepted
e8a113ca-92f7-4164-908e-48336c7baaa0,species,Plantae,"",Physalis peruviana,t0054817,accepted
0c960d37-a291-4425-b4dc-3d0306090626,species,Plantae,"",Physalis pubescens,t0054818,accepted
21494616-7786-49bd-9b6c-5304e478b6ea,species,Plantae,"",Lycium chinense,t0054346,accepted
db646408-e267-4724-809c-c8e2fde51812,species,Plantae,t0052800,Capsicum annuum,t0052799,accepted
847941bf-fe2f-4fd9-bb54-46a08e8b7d3a,species,Plantae,"",Capsicum frutescens,t0052800,accepted
eb8f505d-20f2-4ce5-abcd-cd435cfa8077,species,Plantae,"",Capsicum pubescens,t0073039,accepted
3861d62f-1ebd-4de3-b583-d48bb2593739,species,Plantae,"",Datura inoxia,t0105501,deleted
47668bc9-7c28-4a49-8580-3c0bc4fc44f1,species,Plantae,"",Datura metel,t0053300,accepted
52c4cb6c-8f1b-4ccf-a3bd-eb87450bc463,species,Plantae,"",Datura sanguinea,t0073631,accepted
b060dd16-1ea1-436d-a91e-30994be4c16b,species,Plantae,"",Brunfelsia uniflora,t0072925,accepted
0adcd1eb-4d46-49d7-a4b3-565d7685ed0d,species,Plantae,"",Brunfelsia americana,t0072923,accepted
a87f8279-2e3f-4c48-ae63-d04b57ff43c3,species,Plantae,"",Brugmansia suaveolens,t0040468,accepted
4f46ea14-cecf-406d-bb79-f21ee3c58ae5,species,Plantae,"",Cyphomandra betacea,t0053279,accepted
42d7aa95-0103-4bfb-9e4e-dc37b56975d3,species,Plantae,"",Nicandra physalodes,t0054585,accepted
c525040d-b67c-4fd0-8620-0a9997db8da7,species,Plantae,"",Physaliastrum chamaesarachoides,t0054814,accepted
a0b7f806-8d49-427a-9363-473237cfa875,species,Plantae,"",Tubocapsicum anomalum,t0057454,accepted
e02dedd3-f9c5-42b5-81a3-f2b9fb196600,species,Plantae,"",Browallia demissa,t0072920,accepted
621888f0-a91f-4739-88e2-6f8943b8f8f4,species,Plantae,"",Browallia speciosa,t0072921,accepted
42818777-638e-46dd-8a55-fa036065d33a,species,Plantae,"",Nierembergia caerulea,t0074940,accepted
4fe3dc60-1bd7-4005-a1d4-22a98729e808,species,Plantae,"",Nierembergia frutescens,t0074941,accepted
74c409ef-2d60-4f46-9665-2a443790f855,species,Plantae,"",Salpiglossis sinuata,t0075727,accepted
490b78ef-2dea-41cc-9721-3a120c5946b6,species,Plantae,"",Schizanthus pinnatus,t0075826,accepted
1f40d2ec-0db9-44f4-9604-a418580e790b,species,Plantae,"",Sphenoclea zeylanica,t0055428,accepted
3218b9c7-593b-43a4-8a3e-b8fb8afb5628,species,Plantae,"",Hydrolea zeylanica,t0058038,accepted
6469c6df-f90a-4baf-ac94-6eb470aa5e52,species,Plantae,"",Jasminum lanceolarium,t0058102,accepted
890c75f5-9f70-4225-82ed-454d78d983be,species,Plantae,"",Jasminum nervosum,t0054113,accepted
2eef6a17-f875-4a2f-9756-5b8a1ba6155a,species,Plantae,"",Jasminum sambac,t0054114,accepted
18acb636-6a8a-44b2-a19c-2e1e75ad091b,species,Plantae,"",Jasminum sinense,t0054115,accepted
61ef2988-b11f-412f-b197-ed024339f492,species,Plantae,"",Jasminum urophyllum,t0054116,accepted
79b8fca7-ef8c-45c4-ad2a-c6a5e7fc9b03,species,Plantae,"",Jasminum angustifolium,t0074419,accepted
83723d7f-8a78-4b8b-96bb-5340affe3747,species,Plantae,"",Jasminum floridum,t0074420,accepted
d331a9a2-7821-4819-a84b-9263c670a3c4,species,Plantae,"",Jasminum grandiflorum,t0074421,accepted
e8f0c8b5-83d8-4fd5-965f-a34268edc54c,species,Plantae,"",Jasminum humile,t0074422,accepted
59f6901c-4d08-45de-8e2a-24834df0c0d2,species,Plantae,"",Jasminum mesnyi,t0054112,accepted
b284ac26-23a4-4af8-bf7a-701b34a72b08,species,Plantae,"",Jasminum multiflorum,t0074423,accepted
46a42646-4b70-4315-9e3e-a660dff8d9c3,species,Plantae,"",Jasminum nudiflorum,t0074424,accepted
94abf62f-6bc1-468f-a7f2-7b2801f3dc43,species,Plantae,"",Jasminum odoratissimum,t0074425,accepted
6891fa30-7104-4a07-ab16-242127131686,species,Plantae,"",Jasminum polyanthum,t0074426,accepted
9512e340-8127-4eaa-9056-9127c35cfafe,species,Plantae,"",Jasminum superfluum,t0074427,deleted
d197c6bf-5a3d-4288-9e63-91c6bcb95337,species,Plantae,"",Chionanthus coriaceus,t0073197,accepted
b911f9d0-fe00-41e0-a701-acf909939a72,species,Plantae,"",Chionanthus ramiflorus,t0052974,accepted
c36f259c-b8d4-4323-b527-a3dcda75a9e4,species,Plantae,"",Chionanthus retusus,t0052975,accepted
443d5233-e62c-4ab8-bfee-8c760931ac0d,species,Plantae,"",Ligustrum liukiuense,t0054229,accepted
5aea1944-aeaf-4a3f-b7cd-e7d5c0193c0c,species,Plantae,"",Ligustrum morrisonense,t0054231,accepted
aaaef563-f87c-4c6e-9d15-b124f3eca8de,species,Plantae,"",Ligustrum pricei,t0054232,accepted
cc0541c6-a497-4f05-8660-fce0966904ab,species,Plantae,"",Ligustrum sinense,t0054234,accepted
3c2f9e00-bf51-4597-9076-e0e7dc566ca6,species,Plantae,"",Ligustrum ibota,t0054228,accepted
866be615-4ac5-4f8e-b28c-23c41347073f,species,Plantae,"",Ligustrum kiyozumianum,t0074584,accepted
537fa407-8728-4c2a-b093-c15087620cd6,species,Plantae,"",Ligustrum matudae,t0074585,accepted
d4576236-8b9e-4823-a972-e9974c2aeac8,species,Plantae,"",Ligustrum medium,t0054230,accepted
df50f4d9-99cb-49a3-8231-628f615a76ec,species,Plantae,"",Ligustrum shakaroense,t0054233,accepted
1625407e-9f20-446f-8baa-b0b56a926589,species,Plantae,"",Syringa vulgaris,t0069506,accepted
5690aa77-a606-429c-928d-b95d7b6dcd82,species,Plantae,"",Olea europaea,t0074987,accepted
47726c1b-e173-4b50-8684-b4e53b95ad02,species,Plantae,"",Osmanthus enervius,t0054659,accepted
e6201e0d-e64e-4da2-8f9c-c785a9edcd71,species,Plantae,"",Osmanthus fragrans,t0054660,accepted
ad47a420-9f7a-405c-8ee2-6fdd33b591bb,species,Plantae,"",Osmanthus heterophyllus,t0054661,accepted
44889e87-6d66-4ec4-b2e6-d442890206b0,species,Plantae,"",Osmanthus kaoi,t0075035,accepted
ce3cafdc-67e3-4df5-a871-805f4e785c96,species,Plantae,"",Osmanthus lanceolatus,t0054662,accepted
9713ee12-3ef0-4fa0-8850-58bea0d3a6d9,species,Plantae,"",Osmanthus marginatus,t0058668,accepted
59f80e72-b3d8-4425-a588-7ca293197cae,species,Plantae,"",Osmanthus matsumuranus,t0054663,accepted
9b8c1855-b8a9-427b-ab45-97c0530f5470,species,Plantae,"",Osmanthus acutus,t0075033,deleted
b61f2e66-c6a8-4654-a8bc-7f15c603ec3f,species,Plantae,"",Osmanthus aurantiacus,t0075034,accepted
8e0ee0a4-7663-47da-8bf0-0c08c512854a,species,Plantae,"",Fraxinus griffithii,t0053733,accepted
34f7a1c5-61dd-4a9b-b96e-cb69165a0f41,species,Plantae,"",Fraxinus insularis,t0053734,accepted
049050f5-220c-44b8-9ed2-3d326b1c1539,species,Plantae,"",Fraxinus chinesis,t0074010,accepted
d31756a4-f27c-49bb-8779-fe0b68dd4ee5,species,Plantae,"",Fraxinus uhdei,t0074011,accepted
87a682f8-ec1e-4f35-b16f-d6ec302c3082,species,Plantae,"",Cyrtandra umbellifera,t0053283,accepted
0917f536-2d6d-497f-9330-5b805a80041f,species,Plantae,"",Columnea purpurata,t0053095,accepted
ae6a7a1d-c98e-4b28-ad29-776406357f5b,species,Plantae,"",Columnea gloriosa,t0073425,accepted
13d56696-7927-4489-b598-315da9206ece,species,Plantae,"",Columnea magnifica,t0073426,accepted
2a6eba1c-dad6-4fb1-b56c-468afe0f6bfe,species,Plantae,"",Columnea microphylla,t0073427,accepted
ee6b843e-20d1-445f-a1d5-bc0fbb76fb21,species,Plantae,"",Streptocarpus saxorum,t0076040,accepted
5e8782ef-65b5-46c3-84ca-c62c1d42b156,species,Plantae,"",Streptocarpus wendlandii,t0076041,accepted
cc1bbba2-6eff-4dfc-95b1-de2b149cdd84,species,Plantae,"",Saintpaulia ionantha,t0055192,accepted
aa302933-afb9-4da4-8518-58e50fb375f0,species,Plantae,"",Aeschynanthus acuminatus,t0052539,accepted
23627c21-a1cb-4718-9235-0b2eab4e41e6,species,Plantae,"",Aeschynanthus marmoratus,t0060860,accepted
1ab1df13-1bd1-4584-a5e7-7f50576b0c53,species,Plantae,"",Aeschynanthus pulcher,t0060861,accepted
46f74840-8473-4b31-bbc0-2c50d34888d7,species,Plantae,"",Aeschynanthus radicans,t0060862,accepted
72499224-4bf8-4949-8376-d53e0dbbc894,species,Plantae,"",Aeschynanthus speciosus,t0060863,accepted
90544dbd-ed0c-4b7a-a017-58e7cab937dd,species,Plantae,"",Sinningia cardinalis,t0075917,accepted
f0aabe3f-1937-4de5-8c5b-20f2d8f74eb9,species,Plantae,"",Sinningia speciosa,t0075918,accepted
65830d85-7716-4261-aa12-fd8fc34ef67c,species,Plantae,"",Conandron ramondioides,t0053102,accepted
3e25bcd3-b222-41d2-aa08-0b30e7043931,species,Plantae,"",Episcia cupreata,t0053551,accepted
585daeb3-dafb-4b3d-96c1-7b2bc7cecb3f,species,Plantae,"",Epithema taiwanensis,t0106492,deleted
7a21f0ec-bd47-43a2-ba06-250d856678d2,species,Plantae,"",Hemiboea bicornuta,t0053919,accepted
03330afd-4a27-4a30-a31c-3e06d92a87eb,species,Plantae,"",Lysionotus pauciflorus,t0074677,accepted
a5033995-7921-4c54-81d0-e19c7f21b044,species,Plantae,"",Rhynchoglossum obliquum,t0075656,accepted
4b88d828-eea0-4439-9366-c34781171de0,species,Plantae,"",Rhynchotechum brevipedunculatum,t0055101,accepted
a1a1cb2d-2b92-41ca-8299-ab6afb4801fe,species,Plantae,"",Rhynchotechum discolor,t0059192,accepted
dd528321-a970-4168-a9af-e88b1ddebef8,species,Plantae,"",Rhynchotechum formosanum,t0055102,accepted
ec3e5a48-a087-4260-8076-a7fb1bba09d9,species,Plantae,"",Titanotrichum oldhamii,t0055619,accepted
bf5a0639-6c01-495e-a29f-dabc0a43411d,species,Plantae,"",Whytockia sasakii,t0057501,accepted
839101bf-ceeb-47d2-890d-6eb54a5b8b77,species,Plantae,"",Chrysothemis pulchella,t0073242,accepted
74681f49-3b1b-4834-a32b-e09894fb84f1,species,Plantae,"",Nautilocalyx lynchii,t0074888,accepted
03d63f96-3b31-4ee0-96d9-b3d523fe5883,species,Plantae,"",Nematanthus gregarius,t0074899,accepted
471ac785-1c66-4862-840e-997f9ddd85c6,species,Plantae,"",Codonanthe crassifoloa,t0073360,accepted
eee8af45-c26a-4925-b861-5bf437f6603e,species,Plantae,"",Veronica arvensis,t0049274,accepted
eeb58aca-9f60-4136-b14e-4202ff1f251c,species,Plantae,"",Veronica didyma,t0049275,accepted
9646a267-8381-4721-878f-005fc3c05e3f,species,Plantae,"",Veronica hederifolia,t0049276,accepted
dca355aa-ca21-44c3-8f8b-80dc87e2725c,species,Plantae,"",Veronica javanica,t0049277,accepted
27f2afba-f40e-4077-9a02-eca2a3159c74,species,Plantae,"",Veronica linariifolia,t0049278,accepted
b68966eb-7955-41a5-b326-6586a01c6a09,species,Plantae,"",Veronica morrisonicola,t0049279,accepted
27049e96-e613-41e1-a1bf-883653e93072,species,Plantae,"",Veronica oligosperma,t0049280,accepted
54849b41-62aa-4c7a-aec8-1b4ab6398a91,species,Plantae,"",Veronica peregrina,t0049281,accepted
f6fd50da-5f65-467a-8b07-68b28ef78c5b,species,Plantae,"",Veronica persica,t0049282,accepted
18475421-8db1-4adc-b148-7bf0857b02af,species,Plantae,"",Veronica taiwanica,t0049283,accepted
d5233c36-63b3-45ec-a9e9-eff1442ef9ac,species,Plantae,"",Veronica undulata,t0049284,accepted
f74a6f73-ee76-4bf2-99de-2472909c5765,species,Plantae,"",Veronica tsugitakensis,t0124171,accepted
09a1bf42-b1f8-495f-b46a-82b18ee9e373,species,Plantae,"",Penstemon campanulatus,t0075166,accepted
8e285882-f856-4c7b-8b70-697585ffe514,species,Plantae,"",Plantago asiatica,t0054863,accepted
6e3b9661-c274-48cf-a0dc-e72e47f64c55,species,Plantae,"",Plantago lanceolata,t0054865,accepted
3fe49a00-c79f-4362-9cd5-436f91458887,species,Plantae,"",Plantago macronipponica,t0075396,accepted
c2fb127c-9876-46e0-89cd-636fd3df5699,species,Plantae,"",Plantago major,t0054866,accepted
4fa0e05d-cf86-4aaa-b209-52d03d0ba29f,species,Plantae,"",Plantago virginica,t0054867,accepted
dc634564-b88f-41f7-aaaa-d82d46c12bf2,species,Plantae,"",Linaria vulgaris,t0054240,accepted
9971abe4-9924-43e2-962e-f978585507f5,species,Plantae,"",Linaria maroccana,t0074592,accepted
02fe5464-caba-485b-b4b8-72fbe484a88e,species,Plantae,"",Limnophila aromatica,t0027056,accepted
865e172b-969b-4039-b8d6-5549eb6d5db6,species,Plantae,"",Limnophila aromaticoides,t0046082,accepted
91284fbd-349e-4fa8-976e-e1a4dbd5399e,species,Plantae,"",Limnophila fragrans,t0046095,accepted
27625380-1952-4fe2-9e19-b9e707cb69f7,species,Plantae,"",Limnophila heterophylla,t0046084,accepted
1d8c9567-3652-4ea6-a19c-2a3ebb1e01ea,species,Plantae,"",Limnophila rugosa,t0046156,accepted
293c39c9-6527-49aa-bf35-c55a06a72d3a,species,Plantae,"",Limnophila sessiliflora,t0046085,accepted
c6328849-ec97-496c-93c5-af7903ca6f03,species,Plantae,"",Limnophila taoyuanensis,t0046083,accepted
5662fa06-1b14-4b73-8e1a-6da79aa1c0ea,species,Plantae,"",Limnophila trichophylla,t0058171,accepted
262047b8-8267-49bd-94fe-63003799d9f7,species,Plantae,"",Digitalis lutea,t0053378,accepted
2f35907c-5d24-4299-966f-c857ef25dc55,species,Plantae,"",Digitalis purpurea,t0053379,accepted
88393210-4dcc-4d0a-a387-e6502d166a17,species,Plantae,"",Bacopa monnieri,t0052683,accepted
a7b1d0a9-0d2d-4740-b2be-025c4be30c1d,species,Plantae,"",Callitriche japonica,t0052781,accepted
ec6c68d7-2f4c-4c37-a43a-2f4a41374503,species,Plantae,"",Callitriche palustris,t0040561,accepted
c0e906f3-559b-4fa0-8f32-9205fbf51ab7,species,Plantae,"",Callitriche peploides,t0033518,accepted
45b0bf89-9877-44a6-8b13-6acb468027d0,species,Plantae,"",Callitriche raveniana,t0052782,accepted
5445551e-cd08-45a4-b7be-3f310d285560,species,Plantae,"",Callitriche deflexa,t0052780,accepted
9eb68669-00b2-4df4-a452-ceb01f7a3bc8,species,Plantae,"",Veronicastrum axillare,t0069778,accepted
b7b891d0-e16b-405c-8504-7f56360f4dbe,species,Plantae,"",Veronicastrum formosanum,t0057478,accepted
987d5b3e-e82e-49a1-853b-e41fa0cca9bc,species,Plantae,"",Veronicastrum kitamurae,t0069779,accepted
1d2ae3fa-e1e9-4e6d-9bbe-c898045f8abf,species,Plantae,"",Veronicastrum loshanense,t0049285,accepted
8ec5c0a7-475a-4958-9ebc-ae11a0a63b24,species,Plantae,"",Angelonia salicariifolia,t0052595,accepted
2ce692b2-19fb-4e16-a459-a3c02fc8cc5e,species,Plantae,"",Russelia equisetiformis,t0075708,accepted
84469c0f-56b8-4d18-8201-447c457f8a2f,species,Plantae,"",Russelia juncea,t0075709,accepted
bd1130a8-8670-42bf-94bf-0d6baa1b4abf,species,Plantae,"",Deinostema adenocaulon,t0073632,accepted
33787c03-b6fb-429c-8909-d3e8e140c230,species,Plantae,"",Deinostema violaceum,t0073633,accepted
33787c03-b6fb-429c-8909-d3e8e140c230,species,Plantae,"",Deinostema violaceum,t0102300,deleted
cd021989-fbff-4b35-9722-4282b8c1a864,species,Plantae,"",Dopatrium junceum,t0053440,accepted
69c38ec8-a77a-4cd0-ba61-531372089121,species,Plantae,"",Ellisiophyllum pinnatum,t0053522,accepted
c6c5c480-491e-43c3-a1f6-0b2f3ab8e1b1,species,Plantae,"",Hemiphragma heterophyllum,t0053920,accepted
231c1bf3-c2e6-435a-b6db-f8e3b7be085b,species,Plantae,"",Mecardonia procumbens,t0054415,accepted
fa27d7e1-5491-44e0-8cee-ee774bd89d0b,species,Plantae,"",Microcarpaea minima,t0058541,accepted
8518a0ea-3edb-451b-895a-c3130b6f15e0,species,Plantae,"",Stemodia verticillata,t0055458,accepted
eae83571-6887-4fc8-8eaf-034178595b5e,species,Plantae,"",Scrophularia yoshimurae,t0055277,accepted
44dbf943-0404-470e-8e0c-424368a6b7bf,species,Plantae,"",Buddleja asiatica,t0052755,accepted
61c98fa0-3785-4ef2-8e36-310251e1028c,species,Plantae,"",Buddleja curviflora,t0040491,accepted
75cc0782-51fb-4e13-bb44-398b6f15a279,species,Plantae,"",Buddleja lindleyana,t0072938,accepted
4132820f-5d79-405d-ba34-11bfa37014a1,species,Plantae,"",Buddleja madagascariensis,t0072939,accepted
a2c13b6c-3561-4836-b949-c7d18dbecff8,species,Plantae,"",Myoporum bontioides,t0058586,accepted
e14bddb5-ba67-4b4b-9bf0-0074a1ff7fae,species,Plantae,"",Bonnaya antipoda,t0052743,accepted
bacf22a7-848e-498f-afb1-668a700d6129,species,Plantae,"",Bonnaya ciliata,t0040408,accepted
b0019923-277a-4fa2-8fa6-4c9fe522759c,species,Plantae,"",Bonnaya ruellioides,t0040409,accepted
1b580974-56d0-4a03-849a-4cd9ebca2e69,species,Plantae,"",Lindernia mollis,t0102139,accepted
5d4d530a-f694-415f-977a-6cfb844de37a,species,Plantae,"",Micranthemum micranthemoides,t0054452,accepted
cc790ab8-d7a9-47a9-8a20-e1ac3a01618e,species,Plantae,"",Sesamum indicum,t0055317,accepted
2d8c0bb9-6214-4f33-85f9-d2730476e57a,species,Plantae,"",Justicia brandegeeana,t0054133,accepted
04616751-f85a-41ca-8da7-39cb4e618477,species,Plantae,"",Justicia comata,t0054134,accepted
74661b88-c0a7-48c2-a519-168ad1303054,species,Plantae,"",Justicia procumbens,t0046173,accepted
ed33f8c0-9eb7-46de-b760-8fded54aa290,species,Plantae,"",Justicia quadrifaria,t0058104,accepted
18e9da6c-73e2-4e82-b8c9-a7966967b42b,species,Plantae,"",Justicia simplex,t0101580,deleted
ba6c57c1-2807-4262-b6dc-a0c91f3a1a6b,species,Plantae,"",Barleria cristata,t0072794,accepted
a0a5f37e-6e4d-4874-81ab-f893f0bd92a1,species,Plantae,"",Strobilanthes cusia,t0058304,accepted
c0f618aa-4309-4fdf-8b6e-16cf7e906bbb,species,Plantae,"",Strobilanthes formosanus,t0046177,accepted
48f68881-e5f5-40c9-8778-8d20cb0d8bb5,species,Plantae,"",Strobilanthes lanyuensis,t0055473,accepted
9a8ec0a7-1863-4ced-994f-a3d9e521096c,species,Plantae,"",Strobilanthes longespicatus,t0058305,accepted
33635e9f-9e41-4f87-9337-3120a25f9f14,species,Plantae,"",Strobilanthes penstemonoides,t0076044,accepted
835a828f-7589-4a06-9ce0-372332139510,species,Plantae,"",Strobilanthes rankanensis,t0055474,accepted
d65c7fd0-527d-4f21-8eb7-ddc315d6f052,species,Plantae,"",Strobilanthes wallichii,t0055475,accepted
2c977b4a-204a-451e-a9b9-bcd405f6af8e,species,Plantae,"",Ruellia simplex,t0103292,accepted
496ac101-6432-4b19-b692-9e36b1b63c7d,species,Plantae,"",Ruellia prostrata,t0055162,accepted
45fb74d7-e491-4507-ae62-5c67551fee32,species,Plantae,"",Ruellia repens,t0055163,accepted
63d5e89d-6d83-4c47-a79b-a599a3df4727,species,Plantae,"",Ruellia squarrosa,t0059213,accepted
b1d6aa10-da09-4dff-a7db-8b88d61951fb,species,Plantae,"",Ruellia elegans,t0075706,accepted
732bfbf8-808a-4408-8572-ca045eed17c5,species,Plantae,"",Thunbergia alata,t0055607,accepted
b578676b-e8df-4617-88a8-4943bedcff8e,species,Plantae,"",Thunbergia fragrans,t0055608,accepted
a8cc41f5-11bc-4e35-bd80-7859c051ace2,species,Plantae,"",Thunbergia grandiflora,t0058395,accepted
265bed4e-d917-4a25-955d-30ec29637c67,species,Plantae,"",Thunbergia laurifolia,t0055609,accepted
d862189c-7761-4fe2-a064-f81052db2ea8,species,Plantae,"",Thunbergia affinis,t0069631,accepted
fe7d7d00-8b04-4d85-9476-8093a3bd398b,species,Plantae,"",Dicliptera chinensis,t0053371,accepted
4914f546-01b8-4ba7-8acd-7c4959f03529,species,Plantae,"",Aphelandra sinclairiana,t0061000,accepted
0e2cc7d8-8d86-4d2f-bcca-9fe838c6b382,species,Plantae,"",Aphelandra squarrosa,t0061001,accepted
07e4c6ef-f041-4c04-a5ed-f4a1ed48b8ac,species,Plantae,"",Avicennia marina,t0052682,accepted
f243c887-0061-4ab7-a5b1-4d47f87f8657,species,Plantae,"",Hygrophila corymbosa,t0074333,accepted
fd7cb6be-2aa4-4980-914b-41b8d8d9334d,species,Plantae,"",Hygrophila difformis,t0074334,accepted
742b4ee0-7179-477d-ab12-6f00acd61906,species,Plantae,"",Hygrophila guianensis,t0074335,accepted
742b4ee0-7179-477d-ab12-6f00acd61906,species,Plantae,"",Hygrophila guianensis,t0101534,deleted
69dad62c-c90b-464a-b04a-5392d306bb95,species,Plantae,"",Hygrophila lancea,t0053974,accepted
d56831c2-10c9-448e-986b-2457c33999a8,species,Plantae,"",Hygrophila pogonocalyx,t0053975,accepted
d3946b78-6c88-4884-adb2-b49c8b52eb40,species,Plantae,"",Hygrophila polysperma,t0046166,accepted
97633f87-c8f9-4c80-b850-f7737facde84,species,Plantae,"",Hygrophila salicifolia,t0074336,accepted
e721c21c-d765-4402-a32d-5ca18ed3f5e3,species,Plantae,"",Hygrophila stricta,t0053976,accepted
19dc1f4c-1c6c-41a2-a33b-520162574467,species,Plantae,"",Asystasia gangetica,t0061077,accepted
059316ca-d5f3-48ae-99ed-95ae608fe1e5,species,Plantae,"",Asystasia coromandeliana,t0099397,accepted
a6b72368-601a-4d22-a6e1-649350a7974f,species,Plantae,"",Blechum pyramidatum,t0040384,accepted
f2d60528-0c95-493f-95f4-9fac54d1daa2,species,Plantae,"",Codonacanthus pauciflorus,t0058846,accepted
76eacc71-629f-4c95-b617-e60faed3e5e0,species,Plantae,"",Crossandra infundibuliformis,t0053157,accepted
163c5b89-6720-4bed-9fb5-488f957ef49a,species,Plantae,"",Crossandra nilotica,t0053158,accepted
d6331d6f-3a74-4f77-9507-2c2a93a7e14b,species,Plantae,"",Crossandra undulaefolia,t0073552,accepted
aaaac692-bea4-46f0-afee-f8405d3c98d1,species,Plantae,"",Hemigraphis cumingiana,t0057998,accepted
27816fcd-c855-4576-bf8c-ad177a517531,species,Plantae,"",Hemigraphis primulifolia,t0074260,accepted
46f2303d-2bc5-42f5-ac7a-c873d28c25b1,species,Plantae,"",Hemigraphis reptans,t0046167,accepted
