TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName
469a9707-edba-4e2c-8660-a7a2158f6469,infraspecies,Animalia,t0028423,Tylosurus crocodilus crocodilus
44fe68ac-1508-444f-8fa6-ead5d1a788b5,infraspecies,Animalia,t0030372,Cheilopogon pinnatibarbatus pinnatibarbatus
f02d5c58-d1eb-4c39-babf-9a52501ff624,infraspecies,Animalia,t0031421,Oxyporhamphus micropterus micropterus
105bbfb8-40e0-4546-ab05-837a805c87ad,infraspecies,Animalia,t0057862,Auxis rochei rochei
8d3084b0-e151-400f-8725-586732735fba,infraspecies,Animalia,t0057863,Auxis thazard thazard
9ad09141-4d73-4b31-950a-0336289fd732,infraspecies,Animalia,t0028000,Microphis brachyurus brachyurus
b9af0d4d-76a2-4352-bf58-1003f2f2a47c,infraspecies,Animalia,t0030148,Carassius auratus auratus
dc144689-0d47-4763-b98a-bc3a29f01386,infraspecies,Animalia,t0030862,Cyprinus carpio carpio
1d3ea5e8-66ae-42db-8d80-a20f84ad82e8,infraspecies,Animalia,t0032499,Rhodeus ocellatus ocellatus
37aec795-14b1-40a0-ae19-9995f8bc7983,infraspecies,Animalia,t0084657,Anguilla bicolor pacifica
fa3e55a0-1995-4ad9-afaa-9df2c566a0f9,infraspecies,Animalia,t0084823,Hymenocephalus striatissimus striatissimus
3f507d1c-8ff3-453e-8ce2-1b6637b5767e,infraspecies,Animalia,t0032711,Scopelogadus mizolepis mizolepis
ca2b07d8-03bc-42b2-b824-6f8bcae73e8c,infraspecies,Animalia,t0031978,Plecoglossus altivelis altivelis
aadd267f-ab0c-49b8-a44b-3b6edfe5c95e,infraspecies,Animalia,t0085390,Carpodacus erythrinus grebnitskii
fbad454c-8781-4a8c-84a2-2b2e2471d666,infraspecies,Animalia,t0085391,Carpodacus roseus roseus
7f8fd728-66a2-4db0-9b68-d800afb161f0,infraspecies,Animalia,t0030601,Coccothraustes coccothraustes japonicus
03b42dc5-83f9-43fa-bd64-984da7636797,infraspecies,Animalia,t0085631,Eophona migratoria migratoria
6b7d2fc7-7a6c-44c8-a5da-ce38d891d894,infraspecies,Animalia,t0028921,Eophona personata personata
9fcacb86-3180-45e8-a673-b3750570a5ea,infraspecies,Animalia,t0085632,Eophona personata magnirostris
018d7267-88f1-402f-830b-4630eb607d0e,infraspecies,Animalia,t0100976,Pyrrhula nipalensis uchidai
6776d8b1-65dd-4d21-b2ff-eb4c0f187440,infraspecies,Animalia,t0086196,Pyrrhula pyrrhula griseiventris
07d00afd-5120-4bf1-9baa-7a2f019b05e6,infraspecies,Animalia,t0103443,Chloris sinica kawarahiba
3c1a7e15-85f9-4e3c-8c64-f0b647715d7a,infraspecies,Animalia,t0085451,Chloris sinica sinica
25535de6-8e38-4b6d-abec-df7c96767537,infraspecies,Animalia,t0085171,Acridotheres cristatellus formosanus
74b1b544-85c2-44cc-ac1d-463ac1c1a3f2,infraspecies,Animalia,t0085170,Acridotheres cristatellus cristatellus
0ee58031-c8a4-4a19-b86b-289b52c26a3a,infraspecies,Animalia,t0085172,Acridotheres tristis tristis
4a8b6baf-dea8-4cc7-a2a0-bc8fb9e389d3,infraspecies,Animalia,t0086306,Sturnia malabarica nemoricola
20cec283-49cb-4f0b-9516-e15b823c9bf1,infraspecies,Animalia,t0086307,Sturnus vulgaris poltaratskyi
e0b4b35f-f0c8-4d5d-8e40-bc307837dc8e,infraspecies,Animalia,t0085285,Arundinax aedon rufescens
a0d2fed4-7813-491e-9bd4-f11609948a95,infraspecies,Animalia,t0029282,Garrulax canorus canorus
da672855-46d2-48fb-a808-0d69bea75af1,infraspecies,Animalia,t0057605,Alauda arvensis intermedia
d69e3872-b695-4ffc-a91d-0b9c2a77343e,infraspecies,Animalia,t0057607,Alauda gulgula wattersi
9472d259-7d45-491b-9cdf-a71df39b5fb1,infraspecies,Animalia,t0057606,Alauda gulgula coelivox
cf1e99de-2561-42a8-bc6e-311f42d5fbeb,infraspecies,Animalia,t0085260,Anthus gustavi gustavi
888cfe35-ff7a-42b5-82a6-85da821b2c09,infraspecies,Animalia,t0085261,Anthus hodgsoni hodgsoni
53ed2593-30f2-4b5d-9abd-4500007cfb08,infraspecies,Animalia,t0085262,Anthus hodgsoni yunnanensis
70e0066b-adc5-4e87-9372-3833bc248e24,infraspecies,Animalia,t0085263,Anthus pratensis pratensis
42914914-e05d-4b5d-ae0c-f811b8a4690c,infraspecies,Animalia,t0085264,Anthus richardi dauricus
51b9a226-1276-49d2-af6c-f86d56bc78cb,infraspecies,Animalia,t0085265,Anthus richardi ussuriensis
c461a06a-d54d-4b6c-8ca1-8d7727826985,infraspecies,Animalia,t0085266,Anthus rubescens japonicus
a3081e79-b4e5-4ad7-a9e8-079d8ff3fd96,infraspecies,Animalia,t0085267,Anthus spinoletta blakistoni
245c4d29-02bd-43f1-ae86-b0ad137f1fec,infraspecies,Animalia,t0085268,Anthus trivialis trivialis
4c55ba23-9205-47ed-a9e2-868a312c96bc,infraspecies,Animalia,t0085936,Motacilla alba lugens
07a3a833-0a34-45f4-895f-8b20884c129f,infraspecies,Animalia,t0103446,Motacilla alba leucopsis
e483cb27-8ee7-4c45-8788-48a5947f1363,infraspecies,Animalia,t0085937,Motacilla alba ocularis
08f25909-8a0a-4ec7-810f-eb1db1ac4184,infraspecies,Animalia,t0028109,Motacilla alba baicalensis
a1100897-c944-4066-a88d-3d086a21b1f0,infraspecies,Animalia,t0028110,Motacilla alba dukhunensis
b5496d69-bc9c-4930-861f-8b7bd9d1e993,infraspecies,Animalia,t0085939,Motacilla cinerea cinerea
5595f8ed-6f48-49e7-ae2b-f56603633648,infraspecies,Animalia,t0085940,Motacilla citreola citreola
e6cda6f3-e1ae-4d45-93e5-8899b23900f3,infraspecies,Animalia,t0028111,Motacilla flava thunbergi
2959ea17-86a2-439b-bf09-20d91c924c96,infraspecies,Animalia,t0085941,Motacilla flava lutea
b0aeff40-5a65-4bfc-b9d5-3a62101a3dda,infraspecies,Animalia,t0085127,Motacilla tschutschensis tschutschensis
e5ab17fb-88e9-42d8-b6b0-08591e8520b7,infraspecies,Animalia,t0085942,Motacilla tschutschensis macronyx
abcc8154-653d-46a2-a6a4-8f3c083acedd,infraspecies,Animalia,t0085943,Motacilla tschutschensis taivana
80736154-3946-41d3-868e-352d78c707c2,infraspecies,Animalia,t0029907,Bombycilla garrulus centralasiae
758e0c4d-ec49-4c73-91a1-620eeca20267,infraspecies,Animalia,t0085493,Copsychus saularis saularis
3d4f3023-acd3-45fe-ae37-2ccfee35be17,infraspecies,Animalia,t0085527,Cyanoptila cyanomelana cyanomelana
4939e0f2-ac3d-407c-92da-035235044da9,infraspecies,Animalia,t0029205,Ficedula hyperythra innexa
2349bfd1-f7ed-458e-ad6c-ea0a87ca2e6c,infraspecies,Animalia,t0027315,Larvivora akahige akahige
62a55bbe-21ca-4c16-bbff-168d8d76b261,infraspecies,Animalia,t0085811,Larvivora cyane bochaiensis
580aed3d-062c-414a-876c-7cec93ad6d92,infraspecies,Animalia,t0085812,Larvivora cyane cyane
5e5a5b22-2bce-4d38-930a-e7a4cc98f6c3,infraspecies,Animalia,t0027316,Larvivora komadori komadori
d67446c5-0a6f-4b5b-bf75-19ef3300cb4b,infraspecies,Animalia,t0028094,Monticola solitarius philippensis
0df71c7a-798d-4b92-b56f-974f6b7edc42,infraspecies,Animalia,t0028093,Monticola solitarius pandoo
97166694-e7a0-4058-9323-34494047cb92,infraspecies,Animalia,t0085947,Muscicapa dauurica dauurica
fc4a725b-de7d-4f9d-82a1-fc592d75333c,infraspecies,Animalia,t0085948,Muscicapa sibirica sibirica
ceafe56d-4595-4aad-88e9-557daaf8167f,infraspecies,Animalia,t0085969,Niltava sundara denotata
afac38c1-dd68-4408-a2db-212704852aa9,infraspecies,Animalia,t0085999,Oenanthe deserti oreophila
a5d3df95-f3dd-4942-be21-cd4327a33303,infraspecies,Animalia,t0103447,Oenanthe deserti atrogularis
d67e98b5-9dbb-47a3-9f53-e87bca8eadd3,infraspecies,Animalia,t0086000,Oenanthe oenanthe oenanthe
023a93a2-5d5e-407c-95f7-c923f8bda448,infraspecies,Animalia,t0086101,Phoenicurus auroreus auroreus
cb356438-6649-4f2b-82af-fb6cfcef282a,infraspecies,Animalia,t0031833,Phoenicurus fuliginosus affinis
9c7ee1eb-c57b-437f-9517-b4e941caa556,infraspecies,Animalia,t0086102,Phoenicurus fuliginosus fuliginosus
725d4322-933a-45ea-a5f7-103eb4e272c5,infraspecies,Animalia,t0086103,Phoenicurus ochruros rufiventris
50595939-0fd1-4793-ae54-71dbb76abfa7,infraspecies,Animalia,t0086227,Saxicola ferreus haringtoni
442be462-2a28-4ab9-846e-119f76d59be0,infraspecies,Animalia,t0086328,Tarsiger cyanurus cyanurus
0d7e3678-71c8-494a-a131-f719c865223e,infraspecies,Animalia,t0085343,Brachypteryx leucophris carolinae
7a1e7ef8-f28d-43d1-97b7-c95dc275b04d,infraspecies,Animalia,t0085367,Calliope calliope camtschatkensis
ef8db97c-61fb-4655-b57e-f0357f1fda5c,infraspecies,Animalia,t0085366,Calliope calliope calliope
2a067f71-4558-41d1-a01f-6633ee16425a,infraspecies,Animalia,t0085957,Myiomela leucura montium
78fbfc69-ece2-4188-bc6a-feb95dce9704,infraspecies,Animalia,t0085625,Enicurus scouleri fortis
ee08a6cd-d0ec-4150-b3e8-f51736f545bb,infraspecies,Animalia,t0029079,Eumyias thalassinus thalassinus
37577c41-cdc9-4852-9f07-a1a19fefd89d,infraspecies,Animalia,t0085865,Luscinia svecica svecica
9d5152ec-411e-4b76-b98d-19a0fdef1a90,infraspecies,Animalia,t0085497,Corvus corone orientalis
e7ea8c85-e4e8-4ee2-8b9a-6a4d0bf1608b,infraspecies,Animalia,t0085498,Corvus frugilegus pastinator
cc944fac-1b91-4fcd-beee-4bf7062abd12,infraspecies,Animalia,t0085499,Corvus macrorhynchos colonorum
c53cb110-817c-45d0-8c82-9cbe8218d63e,infraspecies,Animalia,t0085500,Corvus splendens insolens
e820d0f8-4a48-4885-a735-0adf9b0a8ed1,infraspecies,Animalia,t0085559,Dendrocitta formosae formosae
96aa90ee-9d14-415c-a446-24680625bfe7,infraspecies,Animalia,t0085560,Dendrocitta formosae sinica
cbe213a8-cdb5-432a-b46f-e54548d75d1b,infraspecies,Animalia,t0029283,Garrulus glandarius taivanus
6c40792c-03a9-45ac-a176-a0a947b7d22b,infraspecies,Animalia,t0085982,Nucifraga caryocatactes owstoni
3f193303-d623-46b8-b9ac-a44e5b7a6172,infraspecies,Animalia,t0085571,Dicrurus aeneus braunianus
9564f099-9a4f-432c-909a-1133a4c3617d,infraspecies,Animalia,t0085572,Dicrurus hottentottus brevirostris
292f9c9f-8b86-452d-a0b5-59139f9a4e9b,infraspecies,Animalia,t0085573,Dicrurus leucophaeus leucogenis
e2be2732-949b-4735-b8b4-123128e0a942,infraspecies,Animalia,t0085574,Dicrurus macrocercus cathoecus
c0af0a31-1087-4601-b1b6-945642537e16,infraspecies,Animalia,t0085575,Dicrurus macrocercus harterti
32917a0d-f100-44dc-a059-ec6f3f6f1730,infraspecies,Animalia,t0085611,Emberiza aureola ornata
fef25f3c-3feb-4a76-ae9e-3fd275f75347,infraspecies,Animalia,t0028847,Emberiza cioides castaneiceps
32190dc8-f020-4ba2-bb9d-adbe3ec39d48,infraspecies,Animalia,t0085612,Emberiza elegans elegans
013c10b8-7fb9-412d-b7e2-e8104dd0d4b3,infraspecies,Animalia,t0085613,Emberiza fucata fucata
1fce5c5f-75ca-4b5f-9bca-2c7cfda06aea,infraspecies,Animalia,t0085614,Emberiza fucata kuatunensis
62511ccc-6edf-4054-a3bb-ea69ebbc25c3,infraspecies,Animalia,t0085615,Emberiza leucocephalos leucocephalos
3ec5e648-2f8d-4dad-b1f3-ef4a574dc79a,infraspecies,Animalia,t0085616,Emberiza pallasi polaris
4d7ef9a0-f730-49fd-abeb-84727fc37463,infraspecies,Animalia,t0085617,Emberiza schoeniclus pallidior
0e91b442-5f18-4a05-a6cc-a0df429a1351,infraspecies,Animalia,t0028848,Emberiza spodocephala spodocephala
a86417d4-9eac-4c76-95f0-db730bc71f85,infraspecies,Animalia,t0085619,Emberiza spodocephala sordida
fa4513a2-a6a6-419e-a52a-09a249227261,infraspecies,Animalia,t0085620,Emberiza yessoensis continentalis
a6dab7b0-f273-4e20-91b2-2da85be91cb6,infraspecies,Animalia,t0029029,Estrilda melpoda melpoda
9830adf2-86ce-4471-9b22-d6df1ad24538,infraspecies,Animalia,t0027553,Lonchura atricapilla formosana
099552d8-6b9d-4f92-9667-a690fe0c286c,infraspecies,Animalia,t0027554,Lonchura atricapilla sinensis
1dc2ca35-a992-4753-b6e8-d609774848dc,infraspecies,Animalia,t0085855,Lonchura atricapilla jagori
69e21abf-b727-4b43-8fe6-d5fd3adf1ad5,infraspecies,Animalia,t0085854,Lonchura atricapilla deignani
8e21adba-2006-40d2-9c14-55b1a88f47c1,infraspecies,Animalia,t0027555,Lonchura punctulata topela
940bad35-bee9-4eea-8049-e0d4f5a222a5,infraspecies,Animalia,t0027556,Lonchura striata swinhoei
1f7663d2-62ae-49d2-ad7d-758ff643c641,infraspecies,Animalia,t0086251,Sinosuthora webbiana bulomacha
0a9363b2-0192-4bd3-a555-43cd6bcb5d92,infraspecies,Animalia,t0086311,Suthora verreauxi morrisoniana
4b4c1968-3ecd-41bc-8f58-6ce562419e6f,infraspecies,Animalia,t0085703,Geokichla sibirica davisoni
12825570-c385-4fc5-965e-56851cfab6e5,infraspecies,Animalia,t0085704,Geokichla sibirica sibirica
8c444c42-ea52-4fab-9e49-ceeda6697bac,infraspecies,Animalia,t0086400,Turdus chrysolaus chrysolaus
c93d5131-4343-4a7e-a35b-f4a118d01244,infraspecies,Animalia,t0028405,Turdus mandarinus mandarinus
9d228fcf-9b97-4431-be6b-9dc500323656,infraspecies,Animalia,t0086449,Zoothera aurea aurea
afcba86e-e370-45fc-9b98-4feb057b5330,infraspecies,Animalia,t0085115,Zoothera aurea toratugumi
b16e18d9-a49b-4086-9926-9ecd06967018,infraspecies,Animalia,t0086450,Zoothera dauma dauma
03519181-616a-4f5b-87dd-36be6d1d7228,infraspecies,Animalia,t0029749,Horornis acanthizoides concolor
632cc291-4d92-4336-a1d0-0e478a3061e3,infraspecies,Animalia,t0085766,Horornis diphone cantans
2477859d-aaeb-46de-bf45-b7db7cc11831,infraspecies,Animalia,t0085767,Horornis diphone viridis
d07b2dc5-4fca-427f-9eb5-4d858a6c6884,infraspecies,Animalia,t0105575,Horornis canturians canturians
4357e4b5-3f7c-438d-9ec0-4d8cd953744e,infraspecies,Animalia,t0101095,Horornis fortipes robustipes
1fcc280e-3a9b-47cd-aaaa-25ef7309f36c,infraspecies,Animalia,t0085768,Horornis fortipes davidianus
67390182-f93f-4912-b5fd-ad81de94f140,infraspecies,Animalia,t0085154,Abroscopus albogularis fulvifacies
8aa24731-49ec-4439-854c-6a06be7bb90a,infraspecies,Animalia,t0085792,Lalage melaschistos intermedia
9f8e69bc-a3c4-46ae-a26a-621351271aee,infraspecies,Animalia,t0086081,Pericrocotus ethologus ethologus
505aff80-12f4-4377-9865-7efc3e038ec4,infraspecies,Animalia,t0086082,Pericrocotus solaris griseogularis
a752127b-923a-419b-8237-01f55029333e,infraspecies,Animalia,t0085494,Coracina macei rexpineti
cc30da87-5f00-4860-9312-6d4d77196a1c,infraspecies,Animalia,t0085796,Lanius bucephalus bucephalus
86c74a57-083b-4a23-b336-6d6fe9cf1af4,infraspecies,Animalia,t0085797,Lanius collurioides collurioides
79640da4-bfb3-4cc9-abea-76fe46c312a3,infraspecies,Animalia,t0085799,Lanius cristatus cristatus
ba893bc3-208f-4e36-9042-5b5c5e5768f3,infraspecies,Animalia,t0027308,Lanius cristatus lucionensis
39d5f3f0-4491-4623-94ce-0f60f0c8aed3,infraspecies,Animalia,t0085798,Lanius cristatus confusus
917e2adf-6a26-4621-887a-8cdee1e3e24e,infraspecies,Animalia,t0085800,Lanius cristatus superciliosus
715e85f6-310c-4537-98a4-8a1e2c525210,infraspecies,Animalia,t0085117,Lanius schach schach
d38d18fe-d765-4aea-b655-ffc08591de18,infraspecies,Animalia,t0085138,Helopsaltes certhiola certhiola
8f275e1f-e4dd-46b4-be50-a51038c9f476,infraspecies,Animalia,t0027544,Locustella lanceolata lanceolata
76df0983-7d3c-4e81-ac82-e689decc6276,infraspecies,Animalia,t0085852,Locustella lanceolata hendersonii
c1221dfa-f1a5-4c4f-8803-788a2ddd353b,infraspecies,Animalia,t0085139,Helopsaltes ochotensis ochotensis
3a66f27f-b957-4abb-8df3-f4eb7b03fde2,infraspecies,Animalia,t0085140,Helopsaltes ochotensis subcerthiola
d1806e25-f71b-4c45-b8c7-6cb62d373eb1,infraspecies,Animalia,t0104372,Periparus ater ptilosus
ef09812a-2d80-4450-b311-e7aac9eb22ad,infraspecies,Animalia,t0086259,Sittiparus varius varius
135732d4-c890-4a1b-a904-d47def022f54,infraspecies,Animalia,t0031646,Parus minor commixtus
60c16ff7-c3df-469f-ad85-84c16443859f,infraspecies,Animalia,t0031647,Parus monticolus insperatus
9f84a519-c070-4703-9113-d6fcde1abc42,infraspecies,Animalia,t0030810,Cyanoderma ruficeps praecognitum
1d750c53-5643-4c77-aa32-f6e6e13dba32,infraspecies,Animalia,t0086104,Phylloscopus affinis affinis
734f659a-16f1-43a3-aa93-26ae99576711,infraspecies,Animalia,t0086105,Phylloscopus armandii armandii
b85ca7f7-52be-4ef1-818a-12a1ae80fdf4,infraspecies,Animalia,t0086106,Phylloscopus borealis borealis
3ff74878-5b89-441b-86c5-4cff31dc7766,infraspecies,Animalia,t0086108,Phylloscopus collybita tristis
9ac94a59-3fb3-49e0-a227-e2b89b1bec26,infraspecies,Animalia,t0086109,Phylloscopus fuscatus fuscatus
1e90eae6-b6da-46d2-a7d3-63b27100f7b4,infraspecies,Animalia,t0086110,Phylloscopus goodsoni fokiensis
5af0fa74-3f5e-4ce7-a501-cb516cddd01f,infraspecies,Animalia,t0086107,Phylloscopus castaniceps sinensis
894bc6a0-7f54-4bf5-a436-dc094aad44ec,infraspecies,Animalia,t0086120,Pitta sordida sordida
35f5b540-ef72-445b-85e0-63b70e3d1d95,infraspecies,Animalia,t0086160,Prunella collaris fennelli
1565402e-092d-4497-a53b-9d85d32a0f80,infraspecies,Animalia,t0086191,Pycnonotus aurigaster chrysorrhoides
54b7ade7-1d63-44ff-87c1-1648197d8df8,infraspecies,Animalia,t0086192,Pycnonotus sinensis formosae
9bc8b754-43ec-44b8-bdcd-064666be7890,infraspecies,Animalia,t0086193,Pycnonotus sinensis sinensis
15de920a-2e7a-4d41-b62c-02b11391a888,infraspecies,Animalia,t0085746,Hemixos castanonotus canipennis
12f55031-e66e-40df-8171-03a4064270ac,infraspecies,Animalia,t0104373,Hypsipetes amaurotis harterti
e54e81d5-264f-4e85-9924-122d4ee05081,infraspecies,Animalia,t0085778,Hypsipetes amaurotis amaurotis
a49ae946-1f05-4768-9b2f-72c9d5e59903,infraspecies,Animalia,t0085780,Hypsipetes leucocephalus nigerrimus
6bdc33fb-7685-4f7f-814d-06ff1606f53e,infraspecies,Animalia,t0085779,Hypsipetes leucocephalus leucocephalus
16ff889b-e7d2-46fc-b690-7de745310cb3,infraspecies,Animalia,t0033003,Spizixos semitorques cinereicapillus
c4f14045-7f3f-4127-aa82-b6652ec86db7,infraspecies,Animalia,t0086269,Spizixos semitorques semitorques
357ffb67-81c7-4fc4-a8e1-0a9412f42bac,infraspecies,Animalia,t0086202,Regulus regulus japonensis
aa76fba3-b74d-401e-b7e6-4ce942ade07e,infraspecies,Animalia,t0086338,Terpsiphone atrocaudata atrocaudata
2190fbbd-a33a-49f1-8a65-655a0ddb1342,infraspecies,Animalia,t0086340,Terpsiphone atrocaudata periophthalmica
af647599-96b3-4b54-8079-3f3139303c01,infraspecies,Animalia,t0086339,Terpsiphone atrocaudata illex
0505145a-853b-4672-ba2c-e1f7e1515dce,infraspecies,Animalia,t0029835,Hypothymis azurea oberholseri
39cbf245-2b66-460c-b41a-a604c6b8bdee,infraspecies,Animalia,t0085777,Hypothymis azurea styani
e0275275-b446-49fa-801c-dd66ed623d96,infraspecies,Animalia,t0103182,Zosterops simplex simplex
32fe4ba9-89e8-4005-8f56-2610eccc1113,infraspecies,Animalia,t0086451,Zosterops japonicus japonicus
9be63a32-1746-4a15-ade5-dee06b93d484,infraspecies,Animalia,t0086452,Zosterops meyeni batanis
0e050636-fb36-437b-aac0-4d2876defa09,infraspecies,Animalia,t0085184,Aegithalos concinnus concinnus
bbf69888-beb2-49c3-aab7-451b32739c64,infraspecies,Animalia,t0085191,Aethopyga christinae latouchii
bc98cafe-d106-4a52-a61d-80d237cfb17e,infraspecies,Animalia,t0085192,Aethopyga gouldiae dabryii
65118ecd-b5a3-4670-88b9-cd28e9825948,infraspecies,Animalia,t0085459,Cinnyris jugularis rhizophorae
6eece684-5352-4379-81b1-e3f653117f27,infraspecies,Animalia,t0085284,Artamus leucorynchus leucorynchus
48deeb84-7f76-40c8-85c8-4e108d661d4a,infraspecies,Animalia,t0030022,Calcarius lapponicus coloratus
4960f35f-7052-44d0-a934-e49dfe252fa4,infraspecies,Animalia,t0031999,Plectrophenax nivalis vlasowae
7cf54952-75af-4f6d-bbdb-c7cb90f28e30,infraspecies,Animalia,t0085399,Cecropis daurica japonica
6b7577fc-0779-45d0-abc9-fb12d9b5614f,infraspecies,Animalia,t0085400,Cecropis striolata striolata
126f6597-add8-4b99-a041-f76c2d00598c,infraspecies,Animalia,t0085556,Delichon dasypus nigrimentale
6c5fa004-ddde-4f62-b52e-a6dc60773ebb,infraspecies,Animalia,t0085555,Delichon dasypus dasypus
4a0e6c84-cebf-4b5e-9983-f511e80c87e0,infraspecies,Animalia,t0085557,Delichon urbicum lagopodum
b52f9731-5587-47e2-8181-f5e4a10f789f,infraspecies,Animalia,t0085752,Hirundo rustica gutturalis
2a2aec93-ddad-4d8c-9a9b-f8a5e0d92350,infraspecies,Animalia,t0085753,Hirundo rustica mandschurica
52c34a77-ee93-499c-92dc-a053c5049cc6,infraspecies,Animalia,t0085754,Hirundo rustica tytleri
67f4b13c-b4da-4b62-9f05-bcd433c5cdd5,infraspecies,Animalia,t0085756,Hirundo tahitica namiyei
0ec707fe-c1d1-479d-9f3a-dbb657fbfb21,infraspecies,Animalia,t0085755,Hirundo tahitica javanica
7ddcddbe-cc1f-403d-99ac-4fab212ba30e,infraspecies,Animalia,t0103448,Riparia chinensis chinensis
6458340f-4da8-48c7-9465-2d870788950c,infraspecies,Animalia,t0032535,Riparia riparia ijimae
f9f576d1-6572-4837-a9e0-10de1ac4d083,infraspecies,Animalia,t0085458,Cinclus pallasii pallasii
c8b2d4f1-64f5-4ac9-8397-571c137a4e9a,infraspecies,Animalia,t0030559,Cisticola exilis volitans
bdf36132-6396-45b1-b1d2-e1398be99527,infraspecies,Animalia,t0085462,Cisticola juncidis tinnabulans
a16f0b8d-92b3-4dd5-9e0b-65df3699c9e9,infraspecies,Animalia,t0103598,Prinia striata striata
5eac84f2-ec41-4d67-b113-83b6aee760b9,infraspecies,Animalia,t0032108,Prinia flaviventris sonitans
69ae8170-383b-4ee0-977a-b9aec8d5a704,infraspecies,Animalia,t0086151,Prinia inornata flavirostris
75f97c3a-7153-4d92-81ca-013fc19f6680,infraspecies,Animalia,t0086150,Prinia inornata extensicauda
78c6388f-66a0-4684-905a-9996c700af47,infraspecies,Animalia,t0085525,Culicicapa ceylonensis calochrysea
f591488a-7abc-44fe-bb37-808465621023,infraspecies,Animalia,t0085565,Dicaeum ignipectus formosum
4b2190e6-7993-4251-b56f-e8252fd24486,infraspecies,Animalia,t0085566,Dicaeum minullum uchidai
3736a780-409a-4f15-820b-a5271e7efa0f,infraspecies,Animalia,t0085643,Erpornis zantholeuca griseiloris
96648456-b936-4603-a826-b9290f627dba,infraspecies,Animalia,t0086019,Oriolus chinensis diffusus
58c022b9-5598-44ca-93c5-514bbf212e49,infraspecies,Animalia,t0086020,Oriolus chinensis maculatus
2a7dbf7c-f290-45ab-98cf-f71b787aeba1,infraspecies,Animalia,t0086021,Oriolus traillii ardens
0e95ffc0-c9ad-4b7c-9171-25e82d9d3eff,infraspecies,Animalia,t0086073,Passer domesticus domesticus
7b2b8694-a894-4fb1-9d96-9c465e2f2e49,infraspecies,Animalia,t0031653,Passer montanus saturatus
0972fa7d-e0d8-4dbb-b0ec-34d296000059,infraspecies,Animalia,t0105687,Passer cinnamomeus rutilans
113edf4b-7c13-4ae0-8e01-bcf2d1e38486,infraspecies,Animalia,t0086236,Schoeniparus brunneus brunneus
f3f17e16-6025-4d61-b2ce-98c05ed7b265,infraspecies,Animalia,t0032907,Sitta europaea formosana
dcc62a9a-a73f-4381-abe0-2dc4572941cc,infraspecies,Animalia,t0086390,Troglodytes troglodytes taivanus
6edc0f8d-5367-4984-94d4-d2a4f59f4b0a,infraspecies,Animalia,t0085160,Accipiter badius poliopsis
fea1180f-5663-4500-95bd-c8e8530e1038,infraspecies,Animalia,t0057534,Accipiter gentilis fujiyamae
e59aa6c7-db54-452e-86c9-17c0fd5e7274,infraspecies,Animalia,t0085161,Accipiter gentilis schvedowi
2d6dd3dd-f84a-4a5d-931c-46ebd54602d5,infraspecies,Animalia,t0057535,Accipiter gularis gularis
4b695626-9998-4d81-9868-d01ab2659431,infraspecies,Animalia,t0057536,Accipiter nisus nisosimilis
8b793d63-11b9-47e2-b5bd-6fb62571ca19,infraspecies,Animalia,t0057537,Accipiter trivirgatus formosae
6b2f477b-2331-40c0-87c2-e97d606daf03,infraspecies,Animalia,t0085162,Accipiter trivirgatus indicus
83d5702a-0f7d-44cb-bb4b-0363432d7683,infraspecies,Animalia,t0057538,Accipiter virgatus fuscipectus
ff09956d-ea7a-4568-980f-7c0d7f5b6f0a,infraspecies,Animalia,t0085163,Accipiter virgatus affinis
305fb33a-102c-4346-a8e4-e0f7924f24e6,infraspecies,Animalia,t0085277,Aquila fasciata fasciata
1cde0d7f-e86d-478b-97bc-563a0869f158,infraspecies,Animalia,t0029987,Buteo japonicus japonicus
366e2e63-8640-4953-adfa-ff5e76125d3b,infraspecies,Animalia,t0085349,Buteo lagopus menzbieri
0dc8c3b9-a9ad-4d02-9af9-74cc3b5d32f3,infraspecies,Animalia,t0085348,Buteo lagopus kamtschatkensis
0de4d8f5-1318-489c-a961-75fa05f76e0b,infraspecies,Animalia,t0030541,Circus cyaneus cyaneus
d1c89829-7756-45f1-9842-8be37d714222,infraspecies,Animalia,t0085315,Aviceda leuphotes syama
7fdb1a8f-7ec9-4c86-a1e7-e802953dbba0,infraspecies,Animalia,t0085607,Elanus caeruleus vociferus
61a4aecd-9074-46bd-9f28-a65fe07883bd,infraspecies,Animalia,t0105410,Haliastur indus indus
b20f5a90-dff6-48a9-b9ba-fd047d2ec7b7,infraspecies,Animalia,t0029856,Ictinaetus malaiensis malaiensis
