TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_simple_name,TC_taxon_status,TC_is_in_taiwan
bd7428b1-2e12-4071-ae9a-69ece4c8043e,species,Animalia,t0099873,Agathidium venustum,Agathidium (Microceble) venustum,accepted,FALSE
7d44fb04-dc2a-46a7-831c-0d9dd5c12c59,species,Animalia,t0099874,Agathidium kyotoense,Agathidium (Neoceble) kyotoense,accepted,FALSE
045e9308-6cbb-485d-b9bf-9fa34cf62f53,species,Animalia,t0099875,Agathidium nigrocastaneum,Agathidium (Neoceble) nigrocastaneum,accepted,FALSE
22ad6219-6841-428b-a34d-89786af835ed,species,Animalia,t0099876,Agathidium praeustum,Agathidium (Neoceble) praeustum,accepted,FALSE
87a3f7a4-5b6b-4486-901b-c7a2cae575e5,species,Animalia,t0099877,Agathidium rufomarginatum,Agathidium (Neoceble) rufomarginatum,accepted,FALSE
5a7b677c-26b2-44a6-ad46-9043493c9037,species,Animalia,t0099878,Agathidium tarokoense,Agathidium (Neoceble) tarokoense,accepted,FALSE
d77c0105-f646-4410-ab2b-9da2d2dcd011,species,Animalia,t0099879,Agathidium vestitum,Agathidium (Neoceble) vestitum,accepted,FALSE
6b5f63bc-e66d-4a78-901b-01921ce8aa72,species,Animalia,t0099929,Amarygmus antecedens,Amarygmus (Amarygmus) antecedens,accepted,FALSE
ecc0159d-a91d-4645-82b1-0926a727d9cf,species,Animalia,t0099930,Amarygmus antecursor,Amarygmus (Amarygmus) antecursor,accepted,FALSE
63a5224c-350b-43c2-b3ef-cc9de4d4f60e,species,Animalia,t0099947,Ammatho (Delineatia) delineata,Ammatho delineata,accepted,FALSE
0b320002-ac76-4816-936c-db7a05159c7c,species,Animalia,t0099984,Ankylopteryx gracilis,Ankylopteryx (Ankylopteryx) gracilis,accepted,FALSE
80dd7764-77d0-4b70-8c96-3dca2d0885d4,species,Animalia,t0099991,Anopheles sinensis,Anopheles (Anopheles) sinensis,accepted,FALSE
095798c9-aee9-4e1f-a345-4b9e290339f1,species,Animalia,t0099992,Anopheles minimus,Anopheles (Cellia) minimus,accepted,FALSE
723914e5-95d9-43eb-b741-2bcb8913f66d,species,Animalia,t0099993,Anopheles takasagoensis,Anopheles (Cellia) takasagoensis,accepted,FALSE
abd082e2-703d-4a77-9aa6-992965816fa2,species,Animalia,t0099994,Anopheles tessellatus,Anopheles (Cellia) tessellatus,accepted,FALSE
2cc79dbf-91b8-448a-ac11-8080a77101cc,species,Animalia,t0100017,Anthaxia taiwanensis,Anthaxia (Anthaxia) taiwanensis,accepted,FALSE
a0ac85c6-fd19-4440-bd04-a18a0d3662ab,species,Animalia,t0100018,Anthaxia akiyamai,Anthaxia (Haplanthaxia) akiyamai,accepted,FALSE
ee5068ad-b353-4a15-bbe5-22c4a6dd1ccf,species,Animalia,t0100019,Anthaxia clio,Anthaxia (Haplanthaxia) clio,accepted,FALSE
effbf7a1-5f30-4b85-b947-5eee4eefb935,species,Animalia,t0100020,Anthaxia erato,Anthaxia (Haplanthaxia) erato,accepted,FALSE
790bf3cc-0085-4ae7-93cb-86b253054ab6,species,Animalia,t0100021,Anthaxia formosensis,Anthaxia (Haplanthaxia) formosensis,accepted,FALSE
0ccf2976-3ee0-4ec4-940f-9900696ac7ea,species,Animalia,t0100022,Anthaxia kurosawai,Anthaxia (Haplanthaxia) kurosawai,accepted,FALSE
fb74b82c-bd14-4635-b99c-69633a352b22,species,Animalia,t0100023,Anthaxia svatopluki,Anthaxia (Haplanthaxia) svatopluki,accepted,FALSE
79a6f606-d5ba-459b-ae7d-413ab36969ba,species,Animalia,t0100024,Anthaxia toyamai,Anthaxia (Haplanthaxia) toyamai,accepted,FALSE
51d85183-a802-4057-b446-760e0b64fc42,species,Animalia,t0100025,Anthaxia vicesimasexta,Anthaxia (Haplanthaxia) vicesimasexta,accepted,FALSE
961a220a-4c83-4aab-922b-8c87ebf00b98,species,Animalia,t0100043,Antocha bifida,Antocha (Antocha) bifida,accepted,FALSE
47f08409-1818-4346-931b-4d7846d73e4b,species,Animalia,t0100044,Antocha javaensis,Antocha (Antocha) javaensis,accepted,FALSE
63f4d7dc-c350-46d3-b61d-c5fd001a40df,species,Animalia,t0100045,Antocha styx,Antocha (Antocha) styx,accepted,FALSE
3c8f6250-5298-467d-a975-e7e4f400ecd3,species,Animalia,t0100048,Apamea herczigi,Apamea (Apamea) herczigi,accepted,FALSE
95cea2cb-af5d-4180-b7d3-445d78f3d2b7,species,Animalia,t0100049,Apamea ikerfasciata,Apamea (Apamea) ikerfasciata,accepted,FALSE
90fd6100-9ed4-47ae-937c-7f47b3c7ea2f,species,Animalia,t0100050,Apamea changi,Apamea (Digitapamea) changi,accepted,FALSE
80a5af83-3464-409e-85ca-5d1f98add109,species,Animalia,t0100059,Aphodius sublimbatus,Aphodius (Calamosternus) sublimbatus,accepted,FALSE
583bdfba-1805-4d32-bb5f-674c3ac0f3ef,species,Animalia,t0100060,Aphodius kotoensis,Aphodius (Loboparius) kotoensis,accepted,FALSE
5e6da547-5b3d-4311-8f16-a69b1bc6b696,species,Animalia,t0100061,Aphodius priscus,Aphodius (Pharaphodius) priscus,accepted,FALSE
b64443ef-9125-4463-8f06-eae5501ca4b1,species,Animalia,t0100119,Asarkina eurytaeniata,Asarkina (Asarkina) eurytaeniata,accepted,FALSE
a0811b3d-446b-4764-a30e-102978cd58ee,species,Animalia,t0100145,Atarba issikiana,Atarba (Atarbodes) issikiana,accepted,FALSE
898f7e29-3243-4eb3-8b14-3898b38739a9,species,Animalia,t0100146,Atarba leptoxantha,Atarba (Atarbodes) leptoxantha,accepted,FALSE
ad77dfde-1137-4cd4-ba54-d4c9e74901d5,species,Animalia,t0100156,Atherigona machligera,Atherigona (Acritochaeta) machligera,accepted,FALSE
c0417361-9f25-4a27-84d9-ceb68bd725a3,species,Animalia,t0100157,Atherigona nigripes,Atherigona (Acritochaeta) nigripes,accepted,FALSE
0b344992-4f78-4805-847a-b8682b26bd56,species,Animalia,t0100158,Atherigona orientalis,Atherigona (Acritochaeta) orientalis,accepted,FALSE
91d993ab-f470-4414-9840-33180e30f94f,species,Animalia,t0100159,Atherigona reversura,Atherigona (Acritochaeta) reversura,accepted,FALSE
fc246ea1-f3d6-4338-9cd1-11fa5a36c2ab,species,Animalia,t0100179,Aulacocheilus shinoharai,Aulacocheilus (Aulacocheilus) shinoharai,accepted,FALSE
b7f8f039-a96d-4177-91a4-9530df36170a,species,Animalia,t0100192,Baccha amphithoe,Baccha (Allobaccha) amphithoe,accepted,FALSE
667c8854-c563-4cc1-806c-02e9a08c0d8e,species,Animalia,t0100193,Baccha fallax,Baccha (Allobaccha) fallax,accepted,FALSE
0bd47ed2-eb16-4ce2-aa10-da791ca30217,species,Animalia,t0100194,Baccha nubilipennis,Baccha (Allobaccha) nubilipennis,accepted,FALSE
0f9ddb53-e0bb-49bb-9298-bac9ea8bd1ed,species,Animalia,t0100195,Baccha sapphirina,Baccha (Allobaccha) sapphirina,accepted,FALSE
024f62e4-1e2b-4faa-b7ee-65b5d3723ccc,species,Animalia,t0100196,Baccha maculata,Baccha (Baccha) maculata,accepted,FALSE
1299cc9a-b313-433b-b332-9f393aedccde,species,Animalia,t0100206,Balanophyllia cornu,Balanophyllia (Balanophyllia) cornu,accepted,FALSE
ad90cd03-942f-45f6-b56f-03e8ed6cb1b4,species,Animalia,t0101837,Nosodendron (Dendrodipnis) coenosum,Nosodendron coenosum,accepted,FALSE
2940e275-17e3-4a9c-8eab-9d7a6620319b,species,Animalia,t0101915,Physarchus octotuberculatus,Sternechosomus octotuberculatus,accepted,FALSE
03f867b1-c4aa-454c-85ad-7795d0087278,species,Animalia,t0105996,Euscyrtus (Osus) concinnus,Euscyrtus concinnus,accepted,FALSE
8e218563-69fe-4cc0-add1-796dc6f6f1f1,species,Animalia,t0106052,Munda (Munda) javana,Munda javana,accepted,TRUE
dd416b05-66a1-46cc-92aa-b69fc555f932,species,Animalia,t0106053,Phaloria (Phaloria) karnyello,Phaloria karnyello,accepted,TRUE
a0c7d1f2-6067-4658-83eb-32d4dc9a8e70,species,Animalia,t0106063,Teleogryllus (Teleogryllus) fallaciosus,Teleogryllus fallaciosus,accepted,TRUE
722ad03e-c90f-4607-a671-91d8c6b227f2,species,Animalia,t0106064,Pteronemobius (Pteronemobius) nigriscens,Pteronemobius nigriscens,accepted,TRUE
04c74d49-a987-4e25-8902-c026ffe8c19f,species,Animalia,t0106082,Myrmecophilus (Myrmecophilus) quadrispinus,Myrmecophilus quadrispinus,accepted,TRUE
c45b3f0e-6002-45a4-866b-b4c687347f2e,species,Animalia,t0106083,Myrmecophilus (Myrmecophilus) caliginosus,Myrmecophilus caliginosus,accepted,TRUE
01824fc1-92ca-4832-bc91-e453a0df50b7,species,Animalia,t0106084,Myrmecophilus (Myrmecophilus) antilucanus,Myrmecophilus antilucanus,accepted,TRUE
784c9000-c8e4-43cd-a676-65ef7a3ff758,species,Animalia,t0106085,Myrmecophilus (Myrmecophilus) mayaealberti,Myrmecophilus mayaealberti,accepted,TRUE
34345361-209e-487f-a44e-7ab6cff9ff3b,species,Animalia,t0106086,Myrmecophilus (Myrmecophilus) pallidithorax,Myrmecophilus pallidithorax,accepted,FALSE
abdd4572-f877-49c7-9db2-e018f32e5a0e,species,Animalia,t0106087,Myrmecophilus (Myrmecophilus) hebardi,Myrmecophilus hebardi,accepted,TRUE
7c2f5111-7c99-49d8-90cc-cb3d49cc0d71,species,Animalia,t0106088,Myrmecophilus (Myrmecophilus) ikaros,Myrmecophilus ikaros,accepted,FALSE
b0135d18-66fd-4259-92d2-0fee2495960a,species,Animalia,t0106089,Myrmecophilus (Myrmophilina) albicinctus,Myrmecophilus albicinctus,accepted,TRUE
4161a6bb-8da1-42f6-a7fb-16c475ae7da2,species,Animalia,t0106090,Myrmecophilus (Myrmecophilus) dubius,Myrmecophilus dubius,accepted,FALSE
c9efd386-ed8b-4bee-b701-b1e3896ce5d7,species,Animalia,t0107079,Senotainia (Arrenopus) albifrons,Senotainia albifrons,accepted,TRUE
14c07b9d-f11c-4658-af3a-d989d6a5da23,species,Animalia,t0107081,Sphenometopa (Asiaraba) matsumurai,Sphenometopa matsumurai,accepted,TRUE
5703f17c-f864-4fea-bad7-8c34ae37b5df,species,Animalia,t0122348,Bufonidae zeteki,Atelopus zeteki,accepted,FALSE
431a435f-3d87-4514-a7ed-6ccbf14fe0a5,species,Animalia,t0123755,Stenobracon (Stenobracon) nicevillei,Stenobracon nicevillei,accepted,TRUE
ab02b6fb-592d-4640-b78a-35ad704abe87,species,Animalia,t0123768,Aesalus (Huaesalus) leei,Aesalus leei,accepted,TRUE
ee8667cb-c21b-49de-b738-386b4ec60b3e,species,Animalia,t0128704,Mnestia biplicata,Cylichna biplicata,accepted,FALSE
c669ba67-8baa-4fd3-a64a-a701c79ae7ae,species,Animalia,t0132101,Mesoparopia heterophylla,Moonia heterophylla,accepted,FALSE
7fa118b1-3dd2-42c2-8ef9-85a069530caa,species,Animalia,t0136182,Penichrolucanus bartsioides,Xizangia bartsioides,accepted,FALSE
