taxonUUID,taxonRank,parentUUID,kingdom,simplifiedScientificName,nativeness,protectedStatusTW,categoryRedlistTW,categoryIUCN,groupID,reason,check_column,filtered_values,TT_URL
a174a311-38c8-4f41-b555-64a84fadd077,infraspecies,c6023e3c-0771-4e3d-8aa8-ec70155b06c9,Animalia,Artipe eryx eryx horiella,原生 Native,"","接近受脅（NT, Near Threatened）","",c6023e3c-0771-4e3d-8aa8-ec70155b06c9,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/a174a311-38c8-4f41-b555-64a84fadd077
eae6bbe2-15e1-43b9-9302-5f1119c01a25,infraspecies,c6023e3c-0771-4e3d-8aa8-ec70155b06c9,Animalia,Artipe eryx eryx eryx,原生 Native,"","","",c6023e3c-0771-4e3d-8aa8-ec70155b06c9,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/eae6bbe2-15e1-43b9-9302-5f1119c01a25
c646b011-c096-4d58-8c81-169417c9904c,species,c0d94b49-f0b3-4e91-833c-6c775b42c848,Plantae,Acer buergerianum,原生 Native,"","極危（CR, Critically Endangered）","",c646b011-c096-4d58-8c81-169417c9904c,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/c646b011-c096-4d58-8c81-169417c9904c
f1e5b507-bdc7-4fe5-99c3-fe816bd5fc61,infraspecies,c646b011-c096-4d58-8c81-169417c9904c,Plantae,Acer buergerianum formosanum,原生 Native,"","極危（CR, Critically Endangered）","",c646b011-c096-4d58-8c81-169417c9904c,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/f1e5b507-bdc7-4fe5-99c3-fe816bd5fc61
3748ef6f-1515-4698-a7f2-8d09d2389e93,infraspecies,c646b011-c096-4d58-8c81-169417c9904c,Plantae,Acer buergerianum buergerianum,境外 Overseas,"","","",c646b011-c096-4d58-8c81-169417c9904c,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/3748ef6f-1515-4698-a7f2-8d09d2389e93
c6ed1d00-87d9-43be-a901-7e9eba1a8f76,species,12d07662-bff5-4a18-8f2c-bc93343e0df8,Plantae,Rosa bracteata,原生 Native,"","易危（VU, Vulnerable）","",c6ed1d00-87d9-43be-a901-7e9eba1a8f76,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/c6ed1d00-87d9-43be-a901-7e9eba1a8f76
e1cbd766-164c-4573-8855-f48588fd27c9,infraspecies,c6ed1d00-87d9-43be-a901-7e9eba1a8f76,Plantae,Rosa bracteata bracteata,原生 Native,"","易危（VU, Vulnerable）","",c6ed1d00-87d9-43be-a901-7e9eba1a8f76,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/e1cbd766-164c-4573-8855-f48588fd27c9
89ab56fb-1f45-49bf-a917-a4bd0611257f,infraspecies,c6ed1d00-87d9-43be-a901-7e9eba1a8f76,Plantae,Rosa bracteata scabricaulis,原生 Native,"","資料缺乏（DD, Data Deficient）","",c6ed1d00-87d9-43be-a901-7e9eba1a8f76,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;資料缺乏（DD, Data Deficient）",https://vvtaxatree.tbn.org.tw/taxa/89ab56fb-1f45-49bf-a917-a4bd0611257f
c9cca2df-39dc-45e6-a56d-f7582a287fbb,species,83335353-8acc-4eba-90fd-ed1b9c49221d,Animalia,Dasyornis broadbenti,"","","","暫無危機（LC, Least Concern）",c9cca2df-39dc-45e6-a56d-f7582a287fbb,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/c9cca2df-39dc-45e6-a56d-f7582a287fbb
1e429780-5ce8-4bf3-ba79-6976c6a1bb2b,infraspecies,c9cca2df-39dc-45e6-a56d-f7582a287fbb,Animalia,Dasyornis broadbenti broadbenti litoralis,"",瀕臨絕種保育類野生動物,"","",c9cca2df-39dc-45e6-a56d-f7582a287fbb,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/1e429780-5ce8-4bf3-ba79-6976c6a1bb2b
cba2bd9a-0a4a-4540-802b-2eb5dcda74b3,species,39de130a-dafa-4e21-9c71-c9e1c253831c,Animalia,Epioblasma sulcata,"","","","",cba2bd9a-0a4a-4540-802b-2eb5dcda74b3,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/cba2bd9a-0a4a-4540-802b-2eb5dcda74b3
ae8ca589-62f8-4232-9952-60ac5e095a1a,infraspecies,cba2bd9a-0a4a-4540-802b-2eb5dcda74b3,Animalia,Epioblasma sulcata sulcata perobliqua,"",瀕臨絕種保育類野生動物,"","",cba2bd9a-0a4a-4540-802b-2eb5dcda74b3,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/ae8ca589-62f8-4232-9952-60ac5e095a1a
cbc6589d-ce91-4567-82ee-3b857935d0f9,species,83229699-ecbf-440a-a0cb-870befe68abc,Plantae,Clematis chinensis,原生 Native,"","","",cbc6589d-ce91-4567-82ee-3b857935d0f9,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/cbc6589d-ce91-4567-82ee-3b857935d0f9
75cb0e2e-b7bd-461c-a2a1-083050fb4323,infraspecies,cbc6589d-ce91-4567-82ee-3b857935d0f9,Plantae,Clematis chinensis chinensis,原生 Native,"","暫無危機（LC, Least Concern）","",cbc6589d-ce91-4567-82ee-3b857935d0f9,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/75cb0e2e-b7bd-461c-a2a1-083050fb4323
4de1c747-f831-431a-852e-f29ca34bbe44,infraspecies,cbc6589d-ce91-4567-82ee-3b857935d0f9,Plantae,Clematis chinensis tatushanensis,原生 Native,"","接近受脅（NT, Near Threatened）","",cbc6589d-ce91-4567-82ee-3b857935d0f9,國內紅皮書不同,categoryRedlistTW,";接近受脅（NT, Near Threatened）",https://vvtaxatree.tbn.org.tw/taxa/4de1c747-f831-431a-852e-f29ca34bbe44
ceb82e64-cd25-4f1b-a211-24bdd3cad2a3,species,67b4b01a-37a1-4885-af5c-a6850392c6eb,Plantae,Nymphaea nouchali,原生 Native,"","資料缺乏（DD, Data Deficient）","",ceb82e64-cd25-4f1b-a211-24bdd3cad2a3,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/ceb82e64-cd25-4f1b-a211-24bdd3cad2a3
b73f5cf7-9328-455d-b82d-b59f6309d925,infraspecies,ceb82e64-cd25-4f1b-a211-24bdd3cad2a3,Plantae,Nymphaea nouchali zanzibariensis,外來栽培 Cultivated (non-native),"","","",ceb82e64-cd25-4f1b-a211-24bdd3cad2a3,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/b73f5cf7-9328-455d-b82d-b59f6309d925
75ab21bb-eb46-4adb-a87d-6415da49f474,infraspecies,ceb82e64-cd25-4f1b-a211-24bdd3cad2a3,Plantae,Nymphaea nouchali caerulea,外來栽培 Cultivated (non-native),"","","",ceb82e64-cd25-4f1b-a211-24bdd3cad2a3,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/75ab21bb-eb46-4adb-a87d-6415da49f474
cf684298-6583-499e-8b8f-e908d94e0789,species,9db8652b-669d-4e5b-96bd-f76378cb4e5f,Plantae,Rohdea japonica,原生 Native,"","","",cf684298-6583-499e-8b8f-e908d94e0789,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/cf684298-6583-499e-8b8f-e908d94e0789
2b0717be-71fd-4af2-b7bb-0d72a840051c,infraspecies,cf684298-6583-499e-8b8f-e908d94e0789,Plantae,Rohdea japonica watanabei,原生 Native,"","易危（VU, Vulnerable）","",cf684298-6583-499e-8b8f-e908d94e0789,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/2b0717be-71fd-4af2-b7bb-0d72a840051c
d0825c19-3b85-4d67-b52e-6f8b95b33f63,species,2b319f94-491a-4936-b830-0a09e12a2e0d,Animalia,Ovis aries,"","","","",d0825c19-3b85-4d67-b52e-6f8b95b33f63,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/d0825c19-3b85-4d67-b52e-6f8b95b33f63
b7d785ac-09fc-4bb8-9321-69970351c6ab,infraspecies,d0825c19-3b85-4d67-b52e-6f8b95b33f63,Animalia,Ovis aries aries ophion,"",瀕臨絕種保育類野生動物,"","",d0825c19-3b85-4d67-b52e-6f8b95b33f63,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/b7d785ac-09fc-4bb8-9321-69970351c6ab
95e0ee6a-247d-4e2c-baf6-dadcfd6d7578,infraspecies,d0825c19-3b85-4d67-b52e-6f8b95b33f63,Animalia,Ovis aries aries vignei,"",珍貴稀有保育類野生動物,"","易危（VU, Vulnerable）",d0825c19-3b85-4d67-b52e-6f8b95b33f63,保育等級不同,protectedStatusTW,;瀕臨絕種保育類野生動物;珍貴稀有保育類野生動物,https://vvtaxatree.tbn.org.tw/taxa/95e0ee6a-247d-4e2c-baf6-dadcfd6d7578
d0825c19-3b85-4d67-b52e-6f8b95b33f63,species,2b319f94-491a-4936-b830-0a09e12a2e0d,Animalia,Ovis aries,"","","","",d0825c19-3b85-4d67-b52e-6f8b95b33f63,IUCN紅皮書不同,categoryIUCN,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/d0825c19-3b85-4d67-b52e-6f8b95b33f63
b7d785ac-09fc-4bb8-9321-69970351c6ab,infraspecies,d0825c19-3b85-4d67-b52e-6f8b95b33f63,Animalia,Ovis aries aries ophion,"",瀕臨絕種保育類野生動物,"","",d0825c19-3b85-4d67-b52e-6f8b95b33f63,IUCN紅皮書不同,categoryIUCN,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/b7d785ac-09fc-4bb8-9321-69970351c6ab
95e0ee6a-247d-4e2c-baf6-dadcfd6d7578,infraspecies,d0825c19-3b85-4d67-b52e-6f8b95b33f63,Animalia,Ovis aries aries vignei,"",珍貴稀有保育類野生動物,"","易危（VU, Vulnerable）",d0825c19-3b85-4d67-b52e-6f8b95b33f63,IUCN紅皮書不同,categoryIUCN,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/95e0ee6a-247d-4e2c-baf6-dadcfd6d7578
d0a95d28-5464-417b-8dc5-01b9b987d0ca,species,9b4626c4-0405-41b0-9e77-8e017e1fa75f,Plantae,Hylodesmum podocarpum,原生 Native,"","","",d0a95d28-5464-417b-8dc5-01b9b987d0ca,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/d0a95d28-5464-417b-8dc5-01b9b987d0ca
abf8eda6-cd56-43f1-9a9a-7017bc3fdc30,infraspecies,d0a95d28-5464-417b-8dc5-01b9b987d0ca,Plantae,Hylodesmum podocarpum podocarpum,原生 Native,"","易危（VU, Vulnerable）","",d0a95d28-5464-417b-8dc5-01b9b987d0ca,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/abf8eda6-cd56-43f1-9a9a-7017bc3fdc30
c2d57fe8-9246-40d5-aa70-e400d8d95fdc,infraspecies,d0a95d28-5464-417b-8dc5-01b9b987d0ca,Plantae,Hylodesmum podocarpum oxyphyllum,原生 Native,"","暫無危機（LC, Least Concern）","",d0a95d28-5464-417b-8dc5-01b9b987d0ca,國內紅皮書不同,categoryRedlistTW,";易危（VU, Vulnerable）",https://vvtaxatree.tbn.org.tw/taxa/c2d57fe8-9246-40d5-aa70-e400d8d95fdc
d1534ca5-254c-44ea-9011-81ca0ad9257c,species,9e996e4b-cd59-41ea-9188-24664beae622,Animalia,Ixias pyrene,原生 Native,"","接近受脅（NT, Near Threatened）","",d1534ca5-254c-44ea-9011-81ca0ad9257c,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/d1534ca5-254c-44ea-9011-81ca0ad9257c
afba83cc-4666-4573-a1dc-4788995ccaca,infraspecies,d1534ca5-254c-44ea-9011-81ca0ad9257c,Animalia,Ixias pyrene pyrene insignis,原生 Native,"","接近受脅（NT, Near Threatened）","",d1534ca5-254c-44ea-9011-81ca0ad9257c,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/afba83cc-4666-4573-a1dc-4788995ccaca
c9a696f9-7831-4297-a49e-5472af83b6b1,infraspecies,d1534ca5-254c-44ea-9011-81ca0ad9257c,Animalia,Ixias pyrene pyrene pyrene,原生 Native,"","","",d1534ca5-254c-44ea-9011-81ca0ad9257c,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/c9a696f9-7831-4297-a49e-5472af83b6b1
d1af5957-2b82-4cb6-ab94-1214902b0deb,species,1d757419-e21b-41eb-b65a-b80c8a8e8920,Plantae,Podocarpus macrophyllus,原生 Native,"","易危（VU, Vulnerable）","",d1af5957-2b82-4cb6-ab94-1214902b0deb,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;瀕危（EN, Endangered）",https://vvtaxatree.tbn.org.tw/taxa/d1af5957-2b82-4cb6-ab94-1214902b0deb
4bda02c5-12c2-446f-a66a-ef8f26f75c6c,infraspecies,d1af5957-2b82-4cb6-ab94-1214902b0deb,Plantae,Podocarpus macrophyllus macrophyllus,原生 Native,"","瀕危（EN, Endangered）","",d1af5957-2b82-4cb6-ab94-1214902b0deb,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;瀕危（EN, Endangered）",https://vvtaxatree.tbn.org.tw/taxa/4bda02c5-12c2-446f-a66a-ef8f26f75c6c
fc0f4bd5-d995-49c9-959c-a30956867338,infraspecies,d1af5957-2b82-4cb6-ab94-1214902b0deb,Plantae,Podocarpus macrophyllus maki,原生 Native,"","易危（VU, Vulnerable）","",d1af5957-2b82-4cb6-ab94-1214902b0deb,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;瀕危（EN, Endangered）",https://vvtaxatree.tbn.org.tw/taxa/fc0f4bd5-d995-49c9-959c-a30956867338
d226583f-04f4-46ac-bf1d-8030353adec7,species,4ea9bf65-89c1-40f3-9144-3e57e0078718,Plantae,Euonymus japonicus,原生 Native,"","極危（CR, Critically Endangered）","",d226583f-04f4-46ac-bf1d-8030353adec7,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/d226583f-04f4-46ac-bf1d-8030353adec7
a600c400-77e4-4c22-bdc7-a2bbbdd3a819,infraspecies,d226583f-04f4-46ac-bf1d-8030353adec7,Plantae,Euonymus japonicus aureo-variegatus,原生 Native,"","","",d226583f-04f4-46ac-bf1d-8030353adec7,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/a600c400-77e4-4c22-bdc7-a2bbbdd3a819
d3580ceb-d2f4-4ad1-8428-e1d47f10e966,species,b9f7373c-c392-487e-9f04-e66ecea26677,Plantae,Oberonia insularis,原生 Native,"","易危（VU, Vulnerable）","",d3580ceb-d2f4-4ad1-8428-e1d47f10e966,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/d3580ceb-d2f4-4ad1-8428-e1d47f10e966
110eabc8-70be-4e78-b060-903ab4246090,infraspecies,d3580ceb-d2f4-4ad1-8428-e1d47f10e966,Plantae,Oberonia insularis rotunda,原生 Native,"","","",d3580ceb-d2f4-4ad1-8428-e1d47f10e966,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/110eabc8-70be-4e78-b060-903ab4246090
d40026b3-a791-4d69-87b5-58a485aed5df,species,28cc105d-6c82-4cf4-8e6a-e403f925ae21,Plantae,Musa itinerans,原生 Native,"","極危（CR, Critically Endangered）","",d40026b3-a791-4d69-87b5-58a485aed5df,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/d40026b3-a791-4d69-87b5-58a485aed5df
c0ebcff0-25e4-411d-b066-c882d34dccae,infraspecies,d40026b3-a791-4d69-87b5-58a485aed5df,Plantae,Musa itinerans chiumeiae,原生 Native,"","極危（CR, Critically Endangered）","",d40026b3-a791-4d69-87b5-58a485aed5df,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/c0ebcff0-25e4-411d-b066-c882d34dccae
95932c91-37c0-46a6-a869-c19cdebebd48,infraspecies,d40026b3-a791-4d69-87b5-58a485aed5df,Plantae,Musa itinerans kavalanensis,原生 Native,"","極危（CR, Critically Endangered）","",d40026b3-a791-4d69-87b5-58a485aed5df,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/95932c91-37c0-46a6-a869-c19cdebebd48
7aa6db0c-8ea7-48d8-a6bd-7a6c5cc1ac83,infraspecies,d40026b3-a791-4d69-87b5-58a485aed5df,Plantae,Musa itinerans chinensis,外來栽培 Cultivated (non-native),"","","",d40026b3-a791-4d69-87b5-58a485aed5df,國內紅皮書不同,categoryRedlistTW,"極危（CR, Critically Endangered）;",https://vvtaxatree.tbn.org.tw/taxa/7aa6db0c-8ea7-48d8-a6bd-7a6c5cc1ac83
d5eed13c-8c4d-4327-9c1f-f8092ee91603,species,b7bdac08-7980-4441-9540-592ddefd550f,Plantae,Brassica oleracea,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/d5eed13c-8c4d-4327-9c1f-f8092ee91603
7992bc96-243d-43d9-a579-b8ceb5f5c536,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea acephala,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/7992bc96-243d-43d9-a579-b8ceb5f5c536
12c90bd7-8f3d-4e94-9604-f57653b657e8,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea alboglabra,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/12c90bd7-8f3d-4e94-9604-f57653b657e8
58405782-4e59-4a25-b466-70e324a7832b,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea botrytis,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/58405782-4e59-4a25-b466-70e324a7832b
bf1cde2f-e3e1-4e06-a539-12e4deaaebfc,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea capitata,外來栽培 Cultivated (non-native),"","未評估（NE, Not Evaluated）","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/bf1cde2f-e3e1-4e06-a539-12e4deaaebfc
c17e5bdf-367e-4531-8534-e851c119c25a,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea caulorapa,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/c17e5bdf-367e-4531-8534-e851c119c25a
a1756783-b45b-4e67-b6ee-d13e220ca5c6,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea gemmifera,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/a1756783-b45b-4e67-b6ee-d13e220ca5c6
b7b4a658-5068-49e7-a2e0-853d39388df0,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea gongyloides,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/b7b4a658-5068-49e7-a2e0-853d39388df0
c68d7899-40e7-49fc-a477-292757025d68,infraspecies,d5eed13c-8c4d-4327-9c1f-f8092ee91603,Plantae,Brassica oleracea italica,外來栽培 Cultivated (non-native),"","","",d5eed13c-8c4d-4327-9c1f-f8092ee91603,國內紅皮書不同,categoryRedlistTW,";未評估（NE, Not Evaluated）",https://vvtaxatree.tbn.org.tw/taxa/c68d7899-40e7-49fc-a477-292757025d68
d641bd60-869b-4034-864f-c37eb9d471cb,species,922f5268-f14b-42b1-905c-01c278006fd4,Plantae,Eccoilopus formosanus,原生 Native,"","資料缺乏（DD, Data Deficient）","",d641bd60-869b-4034-864f-c37eb9d471cb,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/d641bd60-869b-4034-864f-c37eb9d471cb
263b4a50-788e-4e4f-a9af-62dba8b73b52,infraspecies,d641bd60-869b-4034-864f-c37eb9d471cb,Plantae,Eccoilopus formosanus tohoensis,原生 Native,"","","",d641bd60-869b-4034-864f-c37eb9d471cb,國內紅皮書不同,categoryRedlistTW,"資料缺乏（DD, Data Deficient）;",https://vvtaxatree.tbn.org.tw/taxa/263b4a50-788e-4e4f-a9af-62dba8b73b52
d699a161-25ff-4c6a-afe1-c37500582e9a,species,d2d9511c-9e57-4a49-9987-54785a3172d8,Animalia,Telchinia issoria,原生 Native,"","接近受脅（NT, Near Threatened）","",d699a161-25ff-4c6a-afe1-c37500582e9a,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/d699a161-25ff-4c6a-afe1-c37500582e9a
eb319101-9c66-4679-8bfe-3f07bb46b8c1,infraspecies,d699a161-25ff-4c6a-afe1-c37500582e9a,Animalia,Telchinia issoria issoria formosana,原生 Native,"","接近受脅（NT, Near Threatened）","",d699a161-25ff-4c6a-afe1-c37500582e9a,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/eb319101-9c66-4679-8bfe-3f07bb46b8c1
ed07fbd1-430a-4546-b1b8-ac94b954df1c,infraspecies,d699a161-25ff-4c6a-afe1-c37500582e9a,Animalia,Telchinia issoria issoria issoria,原生 Native,"","","",d699a161-25ff-4c6a-afe1-c37500582e9a,國內紅皮書不同,categoryRedlistTW,"接近受脅（NT, Near Threatened）;",https://vvtaxatree.tbn.org.tw/taxa/ed07fbd1-430a-4546-b1b8-ac94b954df1c
da97cd9a-686f-4f3b-94a9-1623ab914351,species,5e1326f5-40ed-4f6f-857b-cf33bfe0a1dc,Animalia,Oriolus chinensis,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","暫無危機（LC, Least Concern）",da97cd9a-686f-4f3b-94a9-1623ab914351,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/da97cd9a-686f-4f3b-94a9-1623ab914351
96648456-b936-4603-a826-b9290f627dba,infraspecies,da97cd9a-686f-4f3b-94a9-1623ab914351,Animalia,Oriolus chinensis chinensis diffusus,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","",da97cd9a-686f-4f3b-94a9-1623ab914351,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/96648456-b936-4603-a826-b9290f627dba
58c022b9-5598-44ca-93c5-514bbf212e49,infraspecies,da97cd9a-686f-4f3b-94a9-1623ab914351,Animalia,Oriolus chinensis chinensis maculatus,外來 Non-native,"","","",da97cd9a-686f-4f3b-94a9-1623ab914351,保育等級不同,protectedStatusTW,珍貴稀有保育類野生動物;,https://vvtaxatree.tbn.org.tw/taxa/58c022b9-5598-44ca-93c5-514bbf212e49
da97cd9a-686f-4f3b-94a9-1623ab914351,species,5e1326f5-40ed-4f6f-857b-cf33bfe0a1dc,Animalia,Oriolus chinensis,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","暫無危機（LC, Least Concern）",da97cd9a-686f-4f3b-94a9-1623ab914351,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/da97cd9a-686f-4f3b-94a9-1623ab914351
96648456-b936-4603-a826-b9290f627dba,infraspecies,da97cd9a-686f-4f3b-94a9-1623ab914351,Animalia,Oriolus chinensis chinensis diffusus,原生 Native,珍貴稀有保育類野生動物,"易危（VU, Vulnerable）","",da97cd9a-686f-4f3b-94a9-1623ab914351,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/96648456-b936-4603-a826-b9290f627dba
58c022b9-5598-44ca-93c5-514bbf212e49,infraspecies,da97cd9a-686f-4f3b-94a9-1623ab914351,Animalia,Oriolus chinensis chinensis maculatus,外來 Non-native,"","","",da97cd9a-686f-4f3b-94a9-1623ab914351,國內紅皮書不同,categoryRedlistTW,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/58c022b9-5598-44ca-93c5-514bbf212e49
dbf5e038-f9e6-4101-93db-baa7ad072d50,species,1fabcdb1-061d-4bd8-b172-fc94575bf5b8,Animalia,Neofelis nebulosa,原生 Native,瀕臨絕種保育類野生動物,"區域滅絕（RE, Regionally Extinct）","易危（VU, Vulnerable）",dbf5e038-f9e6-4101-93db-baa7ad072d50,IUCN紅皮書不同,categoryIUCN,"易危（VU, Vulnerable）;",https://vvtaxatree.tbn.org.tw/taxa/dbf5e038-f9e6-4101-93db-baa7ad072d50
