taxonUUID,taxonRank,kingdom,taiCOLNameCode,tfNameCode,simplifiedScientificName,scientificName,reason,TT_URL
30abee3e-d1c7-412f-bedb-e9bcd408c019,genus,Animalia,t0020278,"",Graphium,Graphium,學名重複,https://vvtaxatree.tbn.org.tw/taxa/30abee3e-d1c7-412f-bedb-e9bcd408c019
50ecf301-9744-4e4d-9ae0-db64e3258b9c,genus,Animalia,t0014708,"",Pieris,Pieris,學名重複,https://vvtaxatree.tbn.org.tw/taxa/50ecf301-9744-4e4d-9ae0-db64e3258b9c
fa240400-c653-43e6-bec6-dc3a95e86e5c,genus,Animalia,t0012742,"",Nematopogon,Nematopogon,學名重複,https://vvtaxatree.tbn.org.tw/taxa/fa240400-c653-43e6-bec6-dc3a95e86e5c
62b8c414-1676-4ddd-ab3e-14549a4394f7,genus,Animalia,t0009151,"",Thunbergia,Thunbergia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/62b8c414-1676-4ddd-ab3e-14549a4394f7
6807e765-4c1c-488e-b857-8713729b6dcd,genus,Animalia,t0017666,"",Tripartita,Tripartita,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6807e765-4c1c-488e-b857-8713729b6dcd
817c644e-2723-4bc9-9c18-d07200e21e53,genus,Animalia,t0010247,"",Aquarius,Aquarius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/817c644e-2723-4bc9-9c18-d07200e21e53
b8baa300-6488-47a9-af83-326b5b502506,genus,Animalia,t0014839,"",Platypleura,Platypleura,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b8baa300-6488-47a9-af83-326b5b502506
8ae4b103-4604-4191-9682-37345cadafe6,genus,Animalia,t0021350,"",Kerria,Kerria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8ae4b103-4604-4191-9682-37345cadafe6
c03212b9-03b5-44d5-9b1e-525c411b2e98,genus,Animalia,t0009541,"",Agathis,Agathis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c03212b9-03b5-44d5-9b1e-525c411b2e98
8dd5db2c-c0bb-4417-ba5f-c58b72f86c22,genus,Animalia,t0009146,"",Taiwania,Taiwania,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8dd5db2c-c0bb-4417-ba5f-c58b72f86c22
97d304a2-6b24-4be4-b035-d54ad83437c8,genus,Animalia,t0015225,"",Prosopis,Prosopis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/97d304a2-6b24-4be4-b035-d54ad83437c8
d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95,genus,Animalia,t0021822,"",Limnophila,Limnophila,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d0e5d24d-1e18-45b0-90e9-6cc44cb2ed95
21942001-628e-4ab8-ae0f-6993f8a71ff7,genus,Animalia,t0021827,"",Limonia,Limonia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/21942001-628e-4ab8-ae0f-6993f8a71ff7
41230070-2510-4f5b-a499-0a237cdbd468,genus,Animalia,t0008944,"",Ormosia,Ormosia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/41230070-2510-4f5b-a499-0a237cdbd468
b6144e07-724a-4716-8645-761a73108377,genus,Animalia,t0012491,"",Ctenophora,Ctenophora,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b6144e07-724a-4716-8645-761a73108377
f64c3c38-9a3a-4004-8136-6ab4d06cf5fd,genus,Animalia,t0008889,"",Ganonema,Ganonema,學名重複,https://vvtaxatree.tbn.org.tw/taxa/f64c3c38-9a3a-4004-8136-6ab4d06cf5fd
6490f5e8-7e2e-4b18-9015-6d6245b4585f,genus,Animalia,t0009125,"",Rhaphidophora,Rhaphidophora,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6490f5e8-7e2e-4b18-9015-6d6245b4585f
87fe9b9d-8291-4f3c-8b27-480d2edad7c1,genus,Plantae,"","",Culcita,Culcita,學名重複,https://vvtaxatree.tbn.org.tw/taxa/87fe9b9d-8291-4f3c-8b27-480d2edad7c1
335624d8-686d-4049-9921-cc0eb5a0a31e,genus,Plantae,t0009101,"",Woodsia,Woodsia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/335624d8-686d-4049-9921-cc0eb5a0a31e
3f241cea-0223-4547-8fae-4d9804101c44,genus,Plantae,"","",Olfersia,Olfersia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3f241cea-0223-4547-8fae-4d9804101c44
c3ffee13-cb8a-461a-b979-b064f24bc2cc,genus,Plantae,t0102169,"",Aglaomorpha,Aglaomorpha,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c3ffee13-cb8a-461a-b979-b064f24bc2cc
2c888e65-cb7c-4a53-974d-6528ee60b2a1,genus,Plantae,t0023119,"",Agathis,Agathis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2c888e65-cb7c-4a53-974d-6528ee60b2a1
70611ed0-5e34-4bbd-82de-4f3869edab6f,genus,Plantae,t0002526,"",Taiwania,Taiwania,學名重複,https://vvtaxatree.tbn.org.tw/taxa/70611ed0-5e34-4bbd-82de-4f3869edab6f
a746b22e-9779-4d90-9346-faad3764568c,genus,Plantae,t0024689,"",Rhaphidophora,Rhaphidophora,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a746b22e-9779-4d90-9346-faad3764568c
76b89eaf-2f11-428a-8dec-9cdb5c9a6886,genus,Plantae,"","",Anticlea,Anticlea,學名重複,https://vvtaxatree.tbn.org.tw/taxa/76b89eaf-2f11-428a-8dec-9cdb5c9a6886
eb265ae8-767f-41e4-b0ad-ef6d58ed4015,genus,Plantae,"","",Empusa,Empusa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/eb265ae8-767f-41e4-b0ad-ef6d58ed4015
9a20117b-2613-454d-b5b0-b716a8e8db47,genus,Plantae,t0024516,"",Pholidota,Pholidota,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9a20117b-2613-454d-b5b0-b716a8e8db47
bacd5364-8080-4ee1-94a6-ac8760490824,genus,Plantae,"","",Maxillaria,Maxillaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/bacd5364-8080-4ee1-94a6-ac8760490824
03d7fef7-e924-4954-8841-8a6398655d8f,genus,Plantae,"","",Triphora,Triphora,學名重複,https://vvtaxatree.tbn.org.tw/taxa/03d7fef7-e924-4954-8841-8a6398655d8f
0a154352-bbe7-4a7f-8725-57c5109efd23,genus,Plantae,t0094571,"",Laelia,Laelia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0a154352-bbe7-4a7f-8725-57c5109efd23
355fabc9-918d-4823-b97d-30d338a85fa3,genus,Plantae,"","",Galera,Galera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/355fabc9-918d-4823-b97d-30d338a85fa3
0c218450-c46e-4ae1-8aab-5f35c33458a8,genus,Plantae,"","",Ione,Ione,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0c218450-c46e-4ae1-8aab-5f35c33458a8
3db1b837-cbb5-4915-a8b7-69db4466aec6,genus,Plantae,t0002562,"",Dracaena,Dracaena,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3db1b837-cbb5-4915-a8b7-69db4466aec6
3c0f8b9e-0d65-4406-94c2-e18050feb80d,genus,Plantae,t0024582,"",Pollia,Pollia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3c0f8b9e-0d65-4406-94c2-e18050feb80d
3e4b5546-40e4-4ded-9ec3-4ddaa63de3a4,genus,Plantae,t0023721,"",Donax,Donax,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3e4b5546-40e4-4ded-9ec3-4ddaa63de3a4
b8bc5999-3553-4ebd-8982-3ce2a6cabc23,genus,Plantae,t0024975,"",Thalia,Thalia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b8bc5999-3553-4ebd-8982-3ce2a6cabc23
df1899e4-593f-4a17-95b2-81f78c86bdc9,genus,Plantae,"","",Leiothrix,Leiothrix,學名重複,https://vvtaxatree.tbn.org.tw/taxa/df1899e4-593f-4a17-95b2-81f78c86bdc9
3881c4a9-c2c3-4653-a502-fa11617274fd,genus,Plantae,t0023467,"",Chloris,Chloris,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3881c4a9-c2c3-4653-a502-fa11617274fd
a4dfb8c0-cfe2-4745-a832-8bc49a996208,genus,Plantae,t0023774,"",Enteropogon,Enteropogon,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a4dfb8c0-cfe2-4745-a832-8bc49a996208
3b56dfb1-e205-48e6-9dd1-0167a210cbaf,genus,Plantae,"","",Chelidonium,Chelidonium,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3b56dfb1-e205-48e6-9dd1-0167a210cbaf
16c6789b-0f54-46dc-8468-e09831c13c1b,genus,Plantae,"","",Actaea,Actaea,學名重複,https://vvtaxatree.tbn.org.tw/taxa/16c6789b-0f54-46dc-8468-e09831c13c1b
4b1867b5-5781-4d16-9324-91e22a938bf8,genus,Plantae,t0024734,"",Sabia,Sabia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/4b1867b5-5781-4d16-9324-91e22a938bf8
6c8c82ba-1d5e-49c1-8c9c-b2e9f72c066e,genus,Plantae,t0002586,"",Tiarella,Tiarella,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6c8c82ba-1d5e-49c1-8c9c-b2e9f72c066e
da1a7875-2752-4c1b-82be-82d10125df0e,genus,Plantae,t0024416,"",Ormosia,Ormosia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/da1a7875-2752-4c1b-82be-82d10125df0e
4aefb6f0-522f-4b83-97ed-9af1b257ae1e,genus,Plantae,t0095456,"",Prosopis,Prosopis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/4aefb6f0-522f-4b83-97ed-9af1b257ae1e
7cc45f32-8695-434b-aeed-2454fbe98e81,genus,Plantae,"","",Kerria,Kerria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7cc45f32-8695-434b-aeed-2454fbe98e81
6ec81bb9-0a0f-4fd7-97a4-02f4e0cf86d9,genus,Plantae,t0006937,"",Ficus,Ficus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6ec81bb9-0a0f-4fd7-97a4-02f4e0cf86d9
faf38c63-4eea-460e-9521-ecabb61a4761,genus,Plantae,"","",Clusia,Clusia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/faf38c63-4eea-460e-9521-ecabb61a4761
30e83e13-7764-4bae-97db-60a9341dc098,genus,Plantae,t0002629,"",Breynia,Breynia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/30e83e13-7764-4bae-97db-60a9341dc098
52604a3c-f0d3-44df-af2f-132abc500082,genus,Plantae,"","",Decodon,Decodon,學名重複,https://vvtaxatree.tbn.org.tw/taxa/52604a3c-f0d3-44df-af2f-132abc500082
40d8add7-14b4-4fb8-ae48-1eca7e6068b3,genus,Plantae,t0002636,"",Perrottetia,Perrottetia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/40d8add7-14b4-4fb8-ae48-1eca7e6068b3
0f266630-4a09-4851-8899-27caf2ad6090,genus,Plantae,t0023216,"",Arenaria,Arenaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0f266630-4a09-4851-8899-27caf2ad6090
e21edb09-d2b3-4b3e-9230-f8b14f0d37fa,genus,Plantae,t0024890,"",Stellaria,Stellaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e21edb09-d2b3-4b3e-9230-f8b14f0d37fa
5d5f62a3-08ed-4177-90cc-1045b236ee31,genus,Plantae,"","",Abronia,Abronia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/5d5f62a3-08ed-4177-90cc-1045b236ee31
501dca1d-fd1e-4204-beca-8aea79a7f0aa,genus,Plantae,"","",Okenia,Okenia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/501dca1d-fd1e-4204-beca-8aea79a7f0aa
b3a5cfa3-d160-493a-a8e9-774cf938aa71,genus,Plantae,"","",Nyssa,Nyssa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b3a5cfa3-d160-493a-a8e9-774cf938aa71
7305997e-18fe-45fa-8074-edd4d46c1835,genus,Plantae,"","",Gustavia,Gustavia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7305997e-18fe-45fa-8074-edd4d46c1835
43be76ca-33d4-43ad-93b9-8daf5c35bcc6,genus,Plantae,t0024531,"",Pieris,Pieris,學名重複,https://vvtaxatree.tbn.org.tw/taxa/43be76ca-33d4-43ad-93b9-8daf5c35bcc6
a74dc8b0-6892-4332-89cd-45487a3bfebc,genus,Plantae,"","",Rondeletia,Rondeletia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a74dc8b0-6892-4332-89cd-45487a3bfebc
00688827-ea01-4dfd-a593-808f2dc2e134,genus,Plantae,t0002788,"",Trichodesma,Trichodesma,學名重複,https://vvtaxatree.tbn.org.tw/taxa/00688827-ea01-4dfd-a593-808f2dc2e134
bed37569-49d0-4d8f-946c-e402a50f4494,genus,Plantae,t0024173,"",Linaria,Linaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/bed37569-49d0-4d8f-946c-e402a50f4494
1b413a63-2715-49f1-85be-0c50f68eff3e,genus,Plantae,t0002806,"",Limnophila,Limnophila,學名重複,https://vvtaxatree.tbn.org.tw/taxa/1b413a63-2715-49f1-85be-0c50f68eff3e
a91b8c65-4b2b-4718-9249-ee65850b325b,genus,Plantae,t0002809,"",Scoparia,Scoparia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/a91b8c65-4b2b-4718-9249-ee65850b325b
6e2e7c5a-0986-48db-94f9-2f5c7eb91b75,genus,Plantae,"","",Manulea,Manulea,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6e2e7c5a-0986-48db-94f9-2f5c7eb91b75
d82cfda6-d2dd-449a-9c91-b4cbf5158119,genus,Plantae,t0002822,"",Thunbergia,Thunbergia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d82cfda6-d2dd-449a-9c91-b4cbf5158119
54253de5-af03-408a-acd8-e7146d6b25c9,genus,Plantae,t0002269,"",Hygrophila,Hygrophila,學名重複,https://vvtaxatree.tbn.org.tw/taxa/54253de5-af03-408a-acd8-e7146d6b25c9
24597be4-91d3-45a2-8682-c3d666c7c049,genus,Plantae,t0024620,"",Prunella,Prunella,學名重複,https://vvtaxatree.tbn.org.tw/taxa/24597be4-91d3-45a2-8682-c3d666c7c049
1f391583-50ca-4996-8944-8791ab04c3dc,genus,Plantae,t0023086,"",Acmella,Acmella,學名重複,https://vvtaxatree.tbn.org.tw/taxa/1f391583-50ca-4996-8944-8791ab04c3dc
3befaa5f-1e3f-43c4-90f8-20d2cb1abb73,genus,Plantae,t0023913,"",Glossocardia,Glossocardia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3befaa5f-1e3f-43c4-90f8-20d2cb1abb73
b8964a85-fb1b-405a-a0de-5fd5cee8f2a2,genus,Plantae,t0024401,"",Oenanthe,Oenanthe,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b8964a85-fb1b-405a-a0de-5fd5cee8f2a2
f5a62379-83c5-40af-94f9-30750324822a,genus,Chromista,t0025269,"",Actinocyclus,Actinocyclus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/f5a62379-83c5-40af-94f9-30750324822a
1e8ffa15-f39c-49d0-a5a4-215baaf9b4a3,genus,Chromista,t0025412,"",Cerataulina,Cerataulina,學名重複,https://vvtaxatree.tbn.org.tw/taxa/1e8ffa15-f39c-49d0-a5a4-215baaf9b4a3
737e1c7f-0d3e-4bb8-a99f-05f065269aa7,genus,Chromista,t0025254,"",Turbinaria,Turbinaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/737e1c7f-0d3e-4bb8-a99f-05f065269aa7
834fef74-2b12-4fb7-b987-9526da6c933a,genus,Fungi,t0007722,"",Hexagonia,Hexagonia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/834fef74-2b12-4fb7-b987-9526da6c933a
0f2e0efe-7642-47e3-a3d6-472424fd6caa,genus,Fungi,t0007968,"",Microporus,Microporus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0f2e0efe-7642-47e3-a3d6-472424fd6caa
22e4a532-0df1-4099-89b8-c19aed9d59db,genus,Fungi,t0007826,"",Lactarius,Lactarius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/22e4a532-0df1-4099-89b8-c19aed9d59db
2e7dc2ac-65d4-4376-b5df-17168aa8b507,genus,Fungi,t0007594,"",Galera,Galera,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2e7dc2ac-65d4-4376-b5df-17168aa8b507
ba3cca6a-9c5a-4c28-a09f-d758423018ff,genus,Fungi,t0007331,"",Colus,Colus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ba3cca6a-9c5a-4c28-a09f-d758423018ff
d3db83f2-cc06-457c-a0ca-71c8516d5509,genus,Fungi,t0008132,"",Oxyporus,Oxyporus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d3db83f2-cc06-457c-a0ca-71c8516d5509
78dd11b2-0d00-4042-a026-01d4d95a2337,genus,Fungi,t0095862,"",Empusa,Empusa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/78dd11b2-0d00-4042-a026-01d4d95a2337
4138130d-5cfc-4868-b2ae-aca3ef4c663d,genus,Fungi,t0008724,"",Venturia,Venturia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/4138130d-5cfc-4868-b2ae-aca3ef4c663d
8dae5fc5-c8fe-45c1-94eb-0e4a48c6445c,genus,Fungi,t0007578,"",Fulvia,Fulvia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/8dae5fc5-c8fe-45c1-94eb-0e4a48c6445c
c5240f80-353d-4af8-a643-d9bfe728bd6d,genus,Fungi,t0008560,"",Stenella,Stenella,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c5240f80-353d-4af8-a643-d9bfe728bd6d
7fae1e56-6e35-4a7a-bc30-48a95edd0787,genus,Fungi,t0008572,"",Stilbum,Stilbum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7fae1e56-6e35-4a7a-bc30-48a95edd0787
d7b2d674-5e65-4374-986f-1ece26aa0d53,genus,Fungi,t0008033,"",Nais,Nais,學名重複,https://vvtaxatree.tbn.org.tw/taxa/d7b2d674-5e65-4374-986f-1ece26aa0d53
7bdc16af-01a4-41ad-ba41-61f1839be722,genus,Fungi,t0007648,"",Graphium,Graphium,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7bdc16af-01a4-41ad-ba41-61f1839be722
70c5a164-d77c-42b1-a935-1e778a43df7e,genus,Fungi,"","",Trichurus,Trichurus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/70c5a164-d77c-42b1-a935-1e778a43df7e
38f4ec81-e7b9-4109-800f-09cf6b3d2aa2,genus,Fungi,t0007634,"",Glyphis,Glyphis,學名重複,https://vvtaxatree.tbn.org.tw/taxa/38f4ec81-e7b9-4109-800f-09cf6b3d2aa2
951152dd-d47c-4d57-be62-fe409daa912f,genus,Animalia,t0015921,"",Rhytisma,Rhytisma,學名重複,https://vvtaxatree.tbn.org.tw/taxa/951152dd-d47c-4d57-be62-fe409daa912f
0bbaae2b-cc39-4edb-b744-f3cf3b656c4a,genus,Fungi,t0008250,"",Pilophorus,Pilophorus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0bbaae2b-cc39-4edb-b744-f3cf3b656c4a
0b81cef7-656e-4dc7-ae12-3ad3816c9e41,genus,Fungi,t0006945,"",Asterina,Asterina,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0b81cef7-656e-4dc7-ae12-3ad3816c9e41
e6134be1-3ee9-4cd7-aa74-8b5fe85dfa6b,genus,Protozoa,"","",Platypleura,Platypleura,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e6134be1-3ee9-4cd7-aa74-8b5fe85dfa6b
2df406ea-0c05-4ca0-afcb-af37ffbefe69,genus,Protozoa,t0006803,"",Quadrula,Quadrula,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2df406ea-0c05-4ca0-afcb-af37ffbefe69
e179e814-bd57-4e4a-a360-39da41d5693a,genus,Protozoa,t0091713,"",Trichia,Trichia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e179e814-bd57-4e4a-a360-39da41d5693a
3dac74c4-6ee5-4ee2-89ea-f456295a3f33,genus,Animalia,t0021446,"",Lactarius,Lactarius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/3dac74c4-6ee5-4ee2-89ea-f456295a3f33
77492479-c45b-46d6-a0d3-796e32b00be7,genus,Fungi,"","",Enteropogon,Enteropogon,學名重複,https://vvtaxatree.tbn.org.tw/taxa/77492479-c45b-46d6-a0d3-796e32b00be7
6daf9e33-3952-43d5-9ba8-9f6f48b2e9c2,genus,Animalia,t0008916,"",Linaria,Linaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6daf9e33-3952-43d5-9ba8-9f6f48b2e9c2
5de8bd5a-3f3f-4a19-9f48-6a5bf5127ac4,genus,Animalia,"","",Cicurina,Cicurina,學名重複,https://vvtaxatree.tbn.org.tw/taxa/5de8bd5a-3f3f-4a19-9f48-6a5bf5127ac4
c94faa63-e076-4cfa-8eee-a6395e31a359,genus,Animalia,"","",Lepthyphantes,Lepthyphantes,學名重複,https://vvtaxatree.tbn.org.tw/taxa/c94faa63-e076-4cfa-8eee-a6395e31a359
03cb1ec3-8b54-4876-b755-05406c0e2ab8,species,Animalia,"","",Carrhotus viduus,Carrhotus viduus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/03cb1ec3-8b54-4876-b755-05406c0e2ab8
f46df285-149a-4f13-93d5-a70ada0dcc7f,genus,Animalia,"","",Parazygiella,Parazygiella,學名重複,https://vvtaxatree.tbn.org.tw/taxa/f46df285-149a-4f13-93d5-a70ada0dcc7f
b171dc05-c8fd-4e82-b141-7f117bc01272,genus,Animalia,"","",Pharta,Pharta,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b171dc05-c8fd-4e82-b141-7f117bc01272
705455ce-00b6-44c2-9039-97d22a0521e8,genus,Animalia,"","",Borboropactus,Borboropactus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/705455ce-00b6-44c2-9039-97d22a0521e8
6b0ee843-5e1f-4c91-91d1-269bdb508f67,genus,Animalia,"","",Epidius,Epidius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6b0ee843-5e1f-4c91-91d1-269bdb508f67
b8e781e8-5c7a-4d5b-8ae1-334aa265135c,genus,Animalia,"","",Strigoplus,Strigoplus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b8e781e8-5c7a-4d5b-8ae1-334aa265135c
ee4f511e-e133-4be6-b226-c3e6aa97f3ec,genus,Animalia,"","",Phaeacius,Phaeacius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/ee4f511e-e133-4be6-b226-c3e6aa97f3ec
64e5a6a3-8851-4e01-872a-228d109ef76b,genus,Animalia,"","",Pseudicius,Pseudicius,學名重複,https://vvtaxatree.tbn.org.tw/taxa/64e5a6a3-8851-4e01-872a-228d109ef76b
9b46e617-4d01-4ffd-9fe1-6a15711d772b,genus,Animalia,"","",Simaetha,Simaetha,學名重複,https://vvtaxatree.tbn.org.tw/taxa/9b46e617-4d01-4ffd-9fe1-6a15711d772b
6293efc7-f08e-45b4-818c-225d7ef8d470,genus,Animalia,"","",Trachelas,Trachelas,學名重複,https://vvtaxatree.tbn.org.tw/taxa/6293efc7-f08e-45b4-818c-225d7ef8d470
1645ffb5-62ee-4938-93ca-287ba5d3bee4,genus,Animalia,t0021263,"",Japonia,Japonia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/1645ffb5-62ee-4938-93ca-287ba5d3bee4
5939098f-8524-4041-8ed3-492450be463a,species,Animalia,t0032384,"",Pylocheles mortensenii,Pylocheles mortensenii,學名重複,https://vvtaxatree.tbn.org.tw/taxa/5939098f-8524-4041-8ed3-492450be463a
fdc6ffb9-c3e6-408a-a7c0-680c21d0b03d,species,Animalia,t0082695,"",Pachos dentatum,Pachos dentatum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/fdc6ffb9-c3e6-408a-a7c0-680c21d0b03d
cd390af4-aa44-45d3-a18f-636823c1b53a,species,Animalia,t0079419,"",Corycaeus dahli,Corycaeus dahli,學名重複,https://vvtaxatree.tbn.org.tw/taxa/cd390af4-aa44-45d3-a18f-636823c1b53a
7aa46e9c-a604-4247-ad97-0487e570cda8,species,Animalia,t0079424,"",Corycaeus japonica,Corycaeus japonica,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7aa46e9c-a604-4247-ad97-0487e570cda8
2dbc5abc-a1fb-4fc3-bb10-2e28a77038d7,species,Animalia,t0063791,"",Farrania orbus,Farrania orbus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/2dbc5abc-a1fb-4fc3-bb10-2e28a77038d7
228b1460-935d-4fb4-91aa-0e60b1a0202c,species,Animalia,t0029211,"",Ficus variegata,Ficus variegata,學名重複,https://vvtaxatree.tbn.org.tw/taxa/228b1460-935d-4fb4-91aa-0e60b1a0202c
fe1e6066-e2d1-4258-94e9-8b31b86b76ef,species,Animalia,t0077544,"",Caryophyllia ambrosia,Caryophyllia ambrosia,學名重複,https://vvtaxatree.tbn.org.tw/taxa/fe1e6066-e2d1-4258-94e9-8b31b86b76ef
409b6235-952a-49cd-bc0d-87755308b571,species,Animalia,t0077554,"",Caryophyllia quadragenaria,Caryophyllia quadragenaria,學名重複,https://vvtaxatree.tbn.org.tw/taxa/409b6235-952a-49cd-bc0d-87755308b571
cfdd4121-0c15-4a87-ac0d-27cc1056c4c6,species,Animalia,t0077555,"",Caryophyllia rugosa,Caryophyllia rugosa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/cfdd4121-0c15-4a87-ac0d-27cc1056c4c6
e29f9afe-6b77-4356-a930-309df720bd6d,species,Animalia,t0077556,"",Caryophyllia scobinosa,Caryophyllia scobinosa,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e29f9afe-6b77-4356-a930-309df720bd6d
149bd826-8f83-4bed-8c61-cbf0de072216,species,Animalia,t0048066,"",Trochocyathus rhombocolumna,Trochocyathus rhombocolumna,學名重複,https://vvtaxatree.tbn.org.tw/taxa/149bd826-8f83-4bed-8c61-cbf0de072216
b7fdd220-9801-487b-a9e7-e61ad65a4a88,species,Animalia,t0076159,"",Balanophyllia cornu,Balanophyllia cornu,學名重複,https://vvtaxatree.tbn.org.tw/taxa/b7fdd220-9801-487b-a9e7-e61ad65a4a88
0e93e804-ceb9-4bae-a27d-10bcf3d8e256,species,Animalia,t0063913,"",Flabellum lamellulosum,Flabellum lamellulosum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/0e93e804-ceb9-4bae-a27d-10bcf3d8e256
dd6a95a9-10e8-4382-a78a-81b47c604079,species,Animalia,t0063912,"",Flabellum japonicum,Flabellum japonicum,學名重複,https://vvtaxatree.tbn.org.tw/taxa/dd6a95a9-10e8-4382-a78a-81b47c604079
e6418aaf-9273-4d3f-b83a-91e8aad37fb8,species,Animalia,t0032891,"",Sipunculus nudus,Sipunculus nudus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e6418aaf-9273-4d3f-b83a-91e8aad37fb8
e59aa6c7-db54-452e-86c9-17c0fd5e7274,infraspecies,Animalia,t0085161,"",Accipiter gentilis gentilis schvedowi,Accipiter gentilis gentilis schvedowi,學名重複,https://vvtaxatree.tbn.org.tw/taxa/e59aa6c7-db54-452e-86c9-17c0fd5e7274
7d616cdd-8a55-4742-a160-590b49b55c27,infraspecies,Animalia,t0085436,"",Charadrius dubius dubius curonicus,Charadrius dubius dubius curonicus,學名重複,https://vvtaxatree.tbn.org.tw/taxa/7d616cdd-8a55-4742-a160-590b49b55c27
